	Code	Citric acid	Glutaric acid, 2-oxo-	Glycolic acid	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Asparagine	Aspartic acid	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Proline	Serine	Threonine	Valine	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A124002	A137012	A143003	A145016	A147011	A148006	A155004	A159003	A170001	A171003	A174001	A180002	A192014	A203003	A211001	A213001	A214003	A214004	A228001	A237001	A250001	A278005	A311002	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Quinic acid, 5-caffeoyl-, trans-	Sinapic acid, trans-	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerophosphoglycerol	Phosphoenolpyruvic acid	Phosphoric acid	Phosphoric acid monomethyl ester	Ascorbic acid	Dehydroascorbic acid dimer	Erythronic acid	Galactaric acid	Galactonic acid	Gluconic acid	Glyceric acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
15258if_32	FAR12	0.550731254	1.919713573	3.513097655	1.086909354	3.303071357	2.455109161	3.250881747	2.068206407	0.074024668	1.448761185	0.891920527	2.741696538	0.496390888	5.911797578	0.794127655	0.29686427	2.462611935	1.035996877	2.629383338	6.16175884	2.484318533	2.978800664	4.912835057	3.478836027	4.118759667	6.027727773	1.15167496	3.755437744	4.768088478	5.154595444	4.954671895	7.456099012	6.504295101	6.960163932	6.169251112	0.194037148	10.32635413	0.510960519	4.02714011	2.827081214	8.848862619	3.261126162	3.57653735	3.648183463	1.049453512	2.631929166	1.215002743	0.491183193	0.625268714	4.210089286	2.024552468	0.898594764	0.325606034	1.134687872	0.508921692	1.321225659	0.363927791	1.799296994	3.497505648	1.019917665	0.731746308	35.81391864	11.57286231	1.265896055	2.958814372	1.256766196	7.300231241	6.93862863	2.083252731	5.25824293	2.313572499	0.248039792	7.082061289	10.96593542	0.791052678	3.451485231	115.66538	61.11270614	2.755943837	1.01642487	17.36703941
15273if_24	FAR12	2.853976183	1.268517145	3.675528983	4.35737053	3.784863271	3.157350308	3.688192385	1.030901478	0.144978598	0.761367994	4.046226182	2.734559279	0.313636696	5.154514016	0.479401442	0.375520147	0.955681799	0.216990086	0.459750642	2.946060006	3.849124558	0.816035356	3.995607973	2.939586785	2.992799685	2.575752189	1.349237219	3.298129779	3.7511007	3.706702595	3.885842692	3.092732463	0.853521581	3.617260995	0.892541676	0.254250247	10.64787201	1.522366128	3.846084708	0.260414058	5.302055063	0.593516759	0.617770006	0.481384145	0.434188329	1.677088519	0.477672206	0.178436003	0.201299058	2.735736556	2.149025382	0.570304054	0.291155412	3.823844013	0.485276277	2.659322816	0.189181997	0.7987864	3.906322487	0.869703744	0.276793188	4.635206592	7.988439392	0.447872681	0.479243229	0.189607433	12.14148252	4.899842075	3.455968259	5.253997537	3.373117369	0.062615892	7.205106679	6.167396034	0.584520849	1.591712926	0.633019789	1.658492432	0.270545373	0.692571835	14.73589398
15288if_11	FAR12	2.057812616	2.289188994	17.2560811	3.698318035	2.427466696	8.594691451	5.132856382	8.30406475	0.333962975	6.093374961	4.536334298	4.289891591	6.035418705	5.024295404	2.438914295	1.434618047	NA	2.990716896	2.443906114	3.341650843	4.540412652	7.710273619	9.794846176	10.10688033	5.5823921	4.75695007	6.563955803	2.90482946	14.74435079	12.33632505	15.87127663	15.16834555	7.222181744	5.160048268	7.028067479	2.205484319	8.417987265	1.305986554	1.244992185	6.300690839	5.151436806	4.510702896	4.282298038	4.231737864	3.497263047	8.981326879	2.912905381	0.443891221	1.964596002	3.608939569	5.898035174	2.483921907	1.568745375	3.973027217	1.650372806	4.544426767	0.542833922	NA	2.884878963	6.929911504	0.307975865	3.772732401	11.93093961	2.538602292	6.455549333	2.10654681	9.316434297	12.21186871	7.54463672	16.2329328	3.7499326	9.914601715	4.873642067	5.115480102	1.037530571	10.13629472	10.92906079	6.118163049	5.215607216	5.330308013	22.70716311
15300if_7	FAR12	0.708268585	2.3207558	2.932698194	1.420398119	3.375282487	9.605058844	3.037922055	1.585197803	0.404601389	0.759469241	0.450310703	5.748006263	1.655859044	7.334403258	1.44255259	2.464694905	0.183126043	0.594176553	1.52002558	NA	4.786430334	2.731421439	6.562011188	4.466361375	4.385289653	10.85511417	1.236746493	1.62099541	6.549663455	3.398383859	3.63437408	5.488934396	1.737075324	6.159205209	1.46339092	3.56048126	12.76533561	0.047069566	2.381163514	3.675316157	7.920009285	8.147431207	6.928172101	8.050099219	0.598515943	4.066818135	2.556291501	0.268517358	0.285127556	6.413805521	4.719502087	1.47022959	0.472668198	16.32852057	0.983827961	0.239513119	0.141395909	0.6943283	4.237251052	2.066203076	1.140094781	15.92048891	8.714652793	0.375240247	0.745358796	0.905201162	9.396126024	3.937432298	1.719933973	2.356839273	2.640320585	0.139283841	7.03726908	7.599173331	1.939097488	4.543463214	NA	NA	2.13553838	1.609864887	58.66340273
15223if_57	FAR36	2.25791869	1.462624923	2.548995316	4.624852936	3.289913345	4.181267979	3.072799525	2.209160715	0.483441073	0.805398023	8.546318279	4.338751838	0.448826728	6.367329251	0.13625275	0.415275013	2.426482996	0.708675287	0.397356824	NA	10.44728411	2.697560462	4.617607509	4.241213595	4.333877125	6.004957007	4.409048154	NA	10.84400466	9.4377956	8.673490862	5.845257953	1.767386725	7.473188512	2.373217491	1.71827572	10.87476895	1.496328554	3.616953	0.848965363	9.734819	2.049837204	1.891105425	2.496511168	0.450990189	2.864694766	1.721354868	0.321821313	0.679493249	4.05224184	3.765785834	0.921232419	0.430817624	0.93697795	0.590867071	6.773630335	0.08516531	0.793898168	4.202052781	2.207004571	0.559641696	12.9036388	8.413975677	0.279552925	2.047524538	0.492468268	19.44767267	12.18339088	7.221129298	7.484890401	3.218701096	0.140144844	6.666851978	6.045930056	0.821253207	2.548312297	8.364341979	6.03511557	2.546924768	1.307237802	16.97276279
15243if_54	FAR36	1.696730983	2.197860848	3.250497435	3.540161858	2.577481996	4.279492866	5.376019818	4.921974524	0.183386016	1.443421294	5.772281572	5.510728548	0.812390986	2.043256471	3.358822883	1.260960624	1.820388955	1.816057956	0.633253333	6.641029568	4.571102337	4.506822831	6.988015567	6.233396184	7.11929372	6.043288378	3.184701657	6.80700644	9.403087956	8.289065249	8.209697392	6.964690343	5.435079902	7.834301632	8.273809777	0.966943173	8.412500723	0.653785662	2.977747893	2.592832485	10.04664683	2.243143129	2.352425729	2.75134616	2.086918485	6.958556205	6.087154423	0.620998178	1.497725014	3.422314677	3.017713198	1.770846943	0.742025492	6.411324788	0.507755244	1.353093103	0.533279807	0.669316899	2.627466863	2.574886303	1.350243089	6.57572123	7.76978837	2.328578015	3.776061489	3.352420706	14.13839917	8.01140436	6.519103039	11.38543343	5.790912794	6.3687002	3.410448165	4.570228846	0.84273131	7.112090906	11.60409399	7.884686888	4.842852686	1.333359808	11.12203169
15267if_23	FAR36	3.677439439	2.660263161	8.012306749	6.200931389	3.248907804	4.061248091	6.268947081	5.337919601	0.255969513	2.365967492	0.766659636	4.20595579	0.95490866	4.551225622	0.30955591	2.462571923	1.267442921	0.141268938	0.522394312	2.614872737	1.566916086	0.896295218	7.304544822	6.84086454	2.430841841	6.45657717	3.124046443	2.936918407	8.243323128	7.094483785	7.656508547	7.835213487	2.729310111	6.027503144	5.458636964	2.323778057	10.39422085	0.611299223	2.629506378	1.56817383	7.438452998	2.66140591	3.990347541	3.730322697	2.290808975	10.38953903	6.56271886	0.161877884	1.299058116	2.928037167	12.32383897	1.459229156	2.126248117	2.734447295	1.010182397	1.708666815	0.538764506	3.007422476	2.79088766	1.556177979	2.495077327	14.68179579	6.404892215	3.355991299	6.885802347	0.997224744	8.958281648	7.686270855	10.92532668	15.24972576	2.40441077	3.04131385	8.507425333	5.418248338	1.58079698	6.760285761	7.446172454	5.703962068	2.258904556	1.464464373	14.3208096
15285if_10	FAR36	2.489900606	3.038006447	10.68277082	4.407982228	3.229271541	15.00653461	5.463408494	7.878427145	0.213152082	1.017595254	4.265029786	3.830588549	2.74768221	2.593034184	1.542864283	2.2892536	2.40632056	3.331547572	1.285410354	8.609568202	4.334817001	7.434688743	13.16506675	11.56415979	7.479402818	22.44974564	5.622343314	2.913410335	23.2549038	12.59116034	13.47219854	11.19135386	13.56941972	7.069706637	18.12354883	0.677119554	10.79191046	1.082335686	3.219412975	6.050651995	8.172803156	6.816498958	8.272064647	7.381224712	2.989956803	13.88864517	4.150269983	0.254215657	2.106286714	5.896765907	20.99892117	5.04725305	0.411147833	8.26002717	2.021000691	1.760414218	NA	0.858984034	3.074262307	4.696777475	1.332962886	13.36427668	11.0819473	3.498212473	10.39878494	2.541718551	15.15672099	6.732988766	11.21760945	18.55348108	4.237469766	15.86365697	5.599463469	3.517511844	2.784689705	19.96661989	40.36297384	31.39775829	6.22848555	5.519194142	24.45650385
15294if_29	FAR36	2.408107082	1.320080084	4.125639898	4.34007019	4.144058513	1.902803034	6.709128273	3.068428305	0.042865776	0.327535992	1.347127264	3.471661405	0.454442348	4.4890363	1.319402853	0.239051836	0.869457152	0.924777071	0.422378098	5.07245679	1.507259511	1.575757501	6.512574963	5.211726688	1.415447212	7.889939258	1.587148703	2.030107376	3.955210659	6.275694221	6.622253769	8.287606951	11.8630265	6.193391992	14.10184487	0.847178244	12.9396099	0.318520379	1.610372143	1.908018268	11.35069817	2.214456915	2.263218105	3.013537598	1.243696003	5.479540751	1.460065555	0.366561387	0.728531328	4.345992167	4.100120431	0.492228726	0.793574336	0.650402092	0.333420187	0.977989838	0.066957228	0.413422633	3.629952709	0.597082704	1.001950022	8.910057683	4.702544833	1.697490035	2.566914112	1.307110049	9.891547143	8.174631066	4.135667847	11.52936014	2.203355971	0.081449099	7.886754924	5.930959642	1.473783588	5.320500201	8.672916394	3.016334917	1.661184919	0.874345934	13.12915135
15238if_24	FAR60	1.190218868	1.445244891	3.726139287	2.323442776	3.49980141	1.930965579	3.519335107	2.88635829	0.144050991	0.713312353	1.06077564	6.787425562	0.259700186	10.19478219	2.070390884	0.421260126	1.609121697	0.613477	3.351604103	NA	6.449215617	1.439383416	2.71210552	2.157977899	3.747253206	4.047632805	0.900510966	6.846295413	6.318620718	6.011801336	6.124378717	6.221809071	12.33011097	5.442737644	15.95814431	0.285405992	11.72034264	0.335045194	6.075106625	1.813789403	5.670101305	1.12821488	1.407110755	1.61135697	0.502447761	1.949898877	1.304499652	0.260843095	0.296087719	4.446332444	2.590055152	0.936570155	0.299096159	0.89286314	0.349538479	2.671610162	0.374964168	0.75361577	3.554558613	1.134121522	1.720373876	64.58730452	8.679579184	0.431485459	2.437571862	0.415032433	13.06448394	7.396838801	6.273794306	13.08080122	4.141191437	0.057286815	7.566547936	8.093644124	0.743002699	3.82595276	60.90350821	32.08014645	0.541788179	0.565055159	17.85156554
15264if_11	FAR60	1.334161479	2.521793214	12.00400318	3.272502141	2.474172457	9.255646016	6.511075799	1.620859857	0.207559977	2.054788655	3.398427939	4.860845435	0.783396167	4.310300494	5.899624402	NA	1.925239723	2.394249504	1.701936592	NA	8.611581549	4.649251059	8.960103062	6.704005155	5.662096473	16.26248711	4.577206859	7.925429521	12.70196565	12.40724679	11.36008642	15.21249671	1.029688991	5.630264692	0.93288183	2.726378686	7.522991137	0.325594205	9.494820744	7.349834033	6.676162198	2.268554927	2.052918243	2.432027057	1.513837852	5.009674271	3.588118137	0.621501743	1.224893074	3.771997171	8.369605334	3.649837162	1.188096529	1.131675533	1.504694923	1.273406575	0.390487187	2.289039063	3.630348732	2.444921234	2.809474081	55.37596405	7.529111736	1.502940181	4.641194207	2.29581831	11.96146087	10.02877707	2.106370519	3.565326456	2.259917096	0.170148871	4.342457979	2.577373929	0.970544925	5.830501443	106.0582088	39.3665866	4.019620554	1.785292366	23.69601118
15280if_9	FAR60	1.136558171	3.322209298	16.26626237	2.215458226	2.719476398	7.446868069	8.59254567	4.71282736	0.282658445	4.571267546	0.432283978	3.493333325	0.94058572	4.317625539	1.098419113	3.256671279	2.538158132	1.143915331	0.759713959	7.801428195	2.365940213	2.248152824	9.661409012	7.314774925	6.630151593	20.69064802	5.67009602	2.426960355	10.85535228	13.80849594	14.11945573	17.89195473	7.708947161	10.69154391	5.930097821	2.309672738	11.62208121	0.475000442	5.76476613	12.41280112	13.83969513	11.06620056	13.71343181	13.24572362	2.107522062	6.94291589	6.311226235	0.757096712	1.654209761	3.883846992	5.670597797	2.529421744	1.880725213	5.212273547	1.188754676	1.09658684	1.418995397	3.956142402	3.314373228	5.556781595	2.122299108	52.70644162	10.0297329	3.025982627	11.69161018	5.61304881	7.018910243	12.2352736	3.941315583	7.215090704	2.674337527	32.54445844	4.556548972	6.592049563	1.355786945	8.959889104	NA	NA	5.524471401	1.111425287	28.60683915
15291if_27	FAR60	1.929040686	2.697677573	3.072277961	3.6959522	2.838533282	1.903844892	4.072484366	3.501294069	0.024053699	0.570626839	0.725648155	2.569303111	0.36176816	3.145180479	0.429926799	1.102729429	0.836829072	0.756242404	0.588420365	1.666298257	1.464839819	1.354563478	7.340437134	6.147332234	2.080904231	1.810098627	1.016058008	1.783848713	3.630133237	3.137410989	2.19676218	2.433362302	7.525021399	6.601059707	9.776043508	0.149125192	9.624621303	0.531599994	3.718044266	4.026690077	9.860401185	3.290853838	2.844006997	5.228118752	1.637299204	6.352073903	1.554970049	0.159846322	0.844503814	2.617312497	2.067113356	0.546186929	0.388489808	6.478984397	0.506472934	1.196519837	1.048836149	0.626967523	2.791890849	0.492048384	1.050192593	9.001642403	8.516180916	1.737087095	3.832779215	2.094874142	6.867061616	7.602194355	3.200974668	7.94759817	2.316924264	4.046930922	6.427784628	6.348114872	1.160037598	3.334934415	77.22878402	31.39103162	1.017324409	0.8933318	10.21554469
15300if_29	FAR60	0.559010046	1.968403918	2.938071216	1.023699213	2.998099271	2.112908848	3.87659964	3.892445728	0.022476298	1.721215807	0.401706762	2.567699579	0.405726375	3.505497887	0.670982543	0.817839844	1.859917984	0.649421422	0.595651887	4.663439617	1.629047166	2.785177057	6.100180855	3.725951649	2.658665018	3.142113439	3.025841573	3.174322784	4.419623389	10.19322402	10.87812362	7.591265227	8.111326544	5.743938207	5.210474504	1.110280424	8.804472962	0.529374606	2.901359722	3.241499229	6.897428307	2.50420538	2.676941747	3.139042004	0.605693435	2.900944332	2.142117491	0.271329854	1.61103424	3.757754765	2.313605915	0.770888429	0.602764838	0.814223074	0.44085311	1.423554028	0.522063111	0.844803098	2.868242802	0.599406049	0.496029417	8.18053005	10.56134539	0.873525767	4.61955812	1.42704431	9.313132168	8.727310683	4.677204027	9.790837245	1.992018284	0.131795092	6.364775003	10.56973771	0.824471238	3.693177907	32.6320904	34.44456815	1.138320761	2.088210535	12.98710032
15223if_28	GNCLS	2.357124789	1.699769403	7.978474611	4.2529328	3.311337454	3.791767814	4.506594009	3.541982121	0.03831062	0.831811632	1.079555453	1.866422879	0.940589915	2.133655581	0.051303285	1.956400846	2.972546586	0.360276569	0.393258934	0.940594597	0.10840675	1.413625626	6.801989106	6.161763939	2.773843312	8.662117604	0.881578351	0.037936364	0.888938927	3.809360671	4.337623296	6.088813046	1.903113711	6.566581806	1.060093572	0.218580808	9.442190243	0.321707334	6.302089025	0.422240905	9.310015969	4.359605654	4.106461868	5.367648481	2.04905163	2.797598939	12.23983888	7.800691582	1.171772812	3.416115487	6.577951951	1.140580479	1.21679458	1.359467928	0.640420685	0.928814666	0.368706366	0.613010705	2.592439216	1.418327953	2.630361128	12.91003875	4.101796952	1.720287847	4.308503788	0.871837496	0.828505886	7.09164525	1.30547755	2.450773594	1.839287945	17.56895354	3.950392004	8.84157005	1.120787471	3.875937375	2.12284163	2.900012544	8.404602789	1.091417732	14.12174023
15238if_30	GNCLS	3.730630172	2.222898659	3.727999873	6.848699658	3.06575528	2.808476504	1.982287014	0.864494169	0.016828587	0.708565834	0.107512787	0.939803072	0.267009581	1.387365897	0.038611963	3.358045176	0.230111215	0.028376287	0.7758949	0.012647217	0.031662852	0.391575673	5.438697622	4.74132653	3.41278431	11.46714413	0.891178581	0.019219851	5.148341857	1.032074606	0.943522338	2.049969286	0.406940562	4.000420472	0.476431351	1.487102794	8.500474565	0.135032814	5.10743461	0.316637837	8.737777269	4.111072559	4.132648849	5.390910241	1.873205132	2.336970699	8.257245971	11.2447598	0.578750922	1.777753853	9.781269796	1.872356471	1.057878971	4.817478541	0.71780024	0.859077208	0.912820051	0.795030493	2.991187722	1.72997766	1.143613432	26.61502607	2.03964022	1.633727577	2.71700481	0.229766764	0.803131385	2.933294515	0.88882163	1.78732496	1.250721481	0.05642984	3.562695234	7.298023675	1.10282433	1.979313426	4.110972805	4.034600103	2.938374642	0.428633568	13.56834652
15264if_17	GNCLS	3.597223008	2.492420772	2.634172308	5.901996522	3.414658836	4.58282734	4.196843438	4.753454643	0.030476291	1.657391051	2.597324595	3.999367904	0.894238877	2.291463792	5.974319853	3.203340549	1.754911687	1.231919962	0.205694248	0.032795359	2.943159185	3.895073188	7.69777476	7.056407824	3.116948545	6.431132265	1.512491763	1.67557231	9.067754509	3.142894419	3.532186525	4.648570916	0.384078561	3.042141606	0.516874789	0.611452395	6.492138153	0.311118206	2.204929438	0.821721768	5.503919293	3.280346429	2.610900741	3.640052351	1.848194015	5.121305378	9.341857881	8.855233267	1.407882445	2.270920255	8.505355004	1.406941669	1.296474564	9.033693881	0.944020192	1.176204214	0.872633012	1.898257499	3.199567367	1.868456112	0.610295606	5.310789578	3.379989329	2.524357312	2.314079421	0.490878222	7.231779568	4.570880024	3.118658572	4.261585832	2.330909207	0.167603548	3.685168736	2.931412197	1.246282429	4.177474857	0.456859121	0.932203433	5.171495907	1.516363473	13.90096977
15280if_15	GNCLS	1.896448786	5.143348777	9.953624224	3.531412582	2.288361276	9.198254828	7.96327248	3.922074322	0.070991602	4.739877118	1.070853296	2.861134825	4.160322166	3.093287954	1.769716163	3.209223067	1.475542289	0.590480447	0.781804727	0.154256157	2.519683077	4.312045439	8.979498588	7.76932842	5.067224601	14.03677298	2.7437861	1.107680847	12.73063235	4.048470191	4.623552398	6.776152919	1.640476954	8.276790279	1.293540401	3.448896346	8.373729802	0.840036892	8.338785695	2.044006832	9.521640686	5.056307951	5.737362952	6.166834592	2.671936072	5.528708255	13.50547936	23.45371009	2.021990825	3.223299229	15.84813785	3.719023151	1.695573654	4.8701057	1.58662895	2.503861788	0.803602715	5.238729734	3.360612524	4.766683138	4.584915824	46.9776437	6.709837288	3.367652715	5.376510609	1.130393531	5.606775836	6.141622492	3.341050498	8.881281555	1.877664181	6.61496632	3.5873604	6.352860765	1.1812625	5.228752774	46.49056873	16.96413769	4.58859498	1.610490452	16.0029521
15294if_34	GNCLS	2.286867368	3.442615342	4.127356552	3.907712357	2.648520882	9.022402265	2.504286664	4.299429154	0.009465093	2.042970987	0.768217881	2.391637393	1.185476072	2.406164632	0.006060886	5.511291709	1.758592897	0.752693916	0.423133695	1.696207707	1.340745491	0.877369403	7.928227496	7.41068725	NA	1.706036574	2.712528355	0.78849815	9.21658435	7.011190531	7.246645598	14.50189607	1.229062724	6.573514837	0.965620675	1.710278784	8.70223813	0.374404821	14.31426808	2.314645373	8.358516249	7.018381745	11.26106569	9.434596991	2.021332972	3.115080485	9.491499497	13.26019474	0.999444208	3.489295564	3.289008219	NA	2.367574849	8.307217908	1.130771094	1.567052803	0.398850911	2.90436284	3.517020095	0.146945866	4.308528507	NA	5.760054414	2.337757806	5.113966215	1.550604857	4.065702966	8.624395442	0.670142965	1.558902271	1.694671215	0.279483358	4.598747435	7.929194835	1.297111525	6.458927826	80.53881266	49.6041798	3.306659197	1.324990672	19.50973029
15226if_32	GNC12	2.319794811	2.894209646	13.16135126	4.576996806	2.571204401	3.95867432	5.144803706	8.296180563	0.03715052	0.865858392	7.411475804	3.883121228	1.660369844	2.332707543	0.195096855	3.09850624	5.282652708	0.337316433	0.467214214	0.160467523	3.040795425	2.816829711	6.7332211	5.939179555	4.398885715	10.2920189	6.084437315	0.691916425	10.94825658	10.38314399	11.25679914	13.69468463	1.018573075	5.845567662	0.615948522	1.52087744	8.086035641	0.49587479	9.760001522	0.492776327	5.585702374	3.00635232	1.969071711	3.465388993	2.55581418	2.730751889	9.744448458	14.71164084	1.643760015	4.727346646	7.035170016	2.508625242	1.062595992	15.0382914	1.232642979	1.093607642	0.475077137	0.876848363	2.468096034	6.97542717	2.72507993	17.76244363	6.355924223	0.411287255	4.203917135	0.779387206	4.652309189	8.326029898	0.9667248	1.711238044	1.988474846	0.096600464	5.403428656	10.30244895	1.355642485	8.734775268	1.958660327	3.313248392	1.320363763	2.077504193	11.80393012
