	Code	Benzoic acid, 4-hydroxy-	Citric acid	Glutaric acid, 2-oxo-	Glycolic acid	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Asparagine	Aspartic acid	Butanoic acid, 4-amino-	Butyro-1,4-lactam	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Proline	Serine	Threonine	Tyrosine	Valine	4-Hydroxybenzaldehyde	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A124002	A143003	A145008	A145016	A147011	A148006	A155004	A157012	A159003	A170001	A171003	A174001	A176001	A180002	A203003	A211001	A213001	A214003	A221004	A228001	A237001	A237002	A250001	A311002	Ornithine	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Spermidine	Cinnamic acid, 4-hydroxy-, trans-	Ethanolaminephosphate	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerol-3-phosphate	Glycerophosphoglycerol	Inositol-phosphate, myo-	Phosphoric acid	Phosphoric acid monomethyl ester	Erythronic acid	Galactaric acid	Galactonic acid	Gluconic acid	Glyceric acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
14084if_53	FALS	1.036038131	7.816810381	1.491399852	6.748132896	5.007770937	13.92819907	1.326784238	4.607322786	1.980542418	5.702740111	7.197542462	6.599980831	16.12422589	3.577502334	11.13237783	5.71726256	5.907055669	2.373652809	0.482696205	2.931363888	3.887819544	12.89329668	9.324252627	6.172982859	4.221341236	6.425760533	1.319905828	5.012684426	5.100699063	2.129408823	2.235818333	1.896120025	5.569255195	5.32276916	1.189334755	1.129560049	1.271841442	1.344601639	4.586453733	0.888545296	1.624955358	3.42908411	0.444829038	9.594175761	1.204366852	6.204322086	0.481481896	0.436352482	0.384354258	5.045108341	7.106535972	6.238752896	5.143173971	0.650515182	2.718048936	1.515278397	1.62962071	1.377037805	0.486770543	2.707327039	6.746869585	4.770447385	3.85539124	0.154936246	6.252424613	8.510763353	2.559942421	9.681858611	4.802271266	1.006937174	1.847777978	5.622150937	1.154594424	1.04211877	5.780563686	0.383089933	1.014099764	1.99737666	0.221444648	13.98548329	0.529660024	0.555827233	2.93877509	56.76383571	37.52558089	0.789294204	1.028174029	21.15710961
14050if_52	FAR12	0.965478819	8.463702892	2.0814652	5.942593292	5.249947445	18.6225133	1.612125511	6.200768655	1.886580574	8.110288772	5.159697694	4.733911425	14.27971613	4.06489373	12.66439423	5.163189758	3.775562431	1.902812114	0.696716673	1.565878448	2.821736272	12.05755214	7.188768367	5.912529807	3.184216223	4.416846947	1.426301595	6.163768997	5.497395934	1.711042648	3.06158978	1.606402216	6.648649697	6.598362008	1.209057332	0.927754094	1.310256533	1.425695758	5.098453494	1.057373777	1.823869677	3.340571598	0.393955075	11.65072632	1.114430553	4.881745494	0.598310165	0.341103617	0.340802558	6.40344426	9.378379686	9.130982741	5.059629645	0.734867304	2.204021234	2.478569369	1.969007628	1.778817729	0.55823907	3.020133247	7.3647348	6.152729924	5.360935208	0.269218697	6.589412869	10.26203962	2.936133883	11.42748403	5.945185903	0.984800704	1.922303816	4.728341594	1.681090759	1.061239482	4.980022016	0.423696475	0.981982091	1.026268907	0.248948798	13.48523358	0.487877988	0.660977833	3.108703174	33.57510673	25.64084285	0.763210584	1.910501715	21.68539914
14057if_37	FAR12	0.894396642	11.49465429	1.607401107	5.455369697	5.499457835	14.13094428	1.713285022	4.297600853	1.559923448	7.160103425	7.235569824	5.686733283	18.5128271	2.971542563	11.79901635	6.874797589	4.3483433	1.540765194	0.551774101	1.804921237	2.719054719	11.60564736	7.398462477	4.876307219	3.620685675	4.270868382	1.317879009	5.49681338	5.397237692	1.748166254	2.649588418	0.936925083	5.020487468	5.531907003	0.826619631	0.736109455	0.817038121	1.318226996	6.111204101	0.968777489	1.36008042	3.903407907	0.504409874	9.631127592	0.939355854	4.504375319	0.497030352	0.27031328	0.272326369	6.254404147	7.405032974	7.57036835	4.022105862	0.424228127	1.932386421	2.316189595	1.7164885	1.705671966	0.429339762	2.915781126	5.658457284	5.897038645	4.708726623	0.200501173	5.740098227	10.50262864	1.878859168	10.80253637	3.190126519	0.875293911	1.982462038	3.928922154	1.163217906	0.800102342	4.275514772	0.305600848	0.795111363	1.577850382	0.341352933	12.42354244	0.428588765	0.70246063	2.411216876	34.93440704	26.15561997	0.651287663	1.38863967	22.54662016
14064if_30	FAR12	0.78354118	12.65926164	1.422322196	4.603774228	6.258152345	17.89280935	1.325506377	4.706357335	1.44435935	6.297414259	6.982707607	5.092924348	14.24595236	2.798500915	10.74203757	4.875845302	4.517900095	2.331361428	0.770599847	1.544995392	3.301725095	11.33757657	6.919270733	5.325666683	3.674366082	6.544178324	1.335904008	5.215977806	5.646401109	2.723318084	2.716849664	1.250558029	5.292512295	4.312041533	0.668732872	0.588312567	0.599691982	1.118330321	6.015539369	0.563756592	1.249733423	3.026761611	0.315114918	8.331921624	0.719001394	5.305990435	0.477681201	0.369465335	0.363294306	5.461009421	6.967275474	6.25100588	4.558292839	0.42592756	1.945061866	3.059720407	1.361770636	1.221126231	0.479859743	2.778619292	6.685120485	5.198044759	3.577770781	0.154286016	6.290020921	8.109381815	1.197385283	11.27970061	3.598385828	0.730473022	1.695285051	4.204228766	0.944233857	0.8434052	3.291253707	0.329510485	0.728575127	1.99505831	0.261455097	11.30071916	0.401910678	0.556579951	2.327386731	39.68607671	33.34209188	0.605215685	1.207161287	22.73535528
14079if_21	FAR12	0.915958584	9.81010417	1.388023906	4.949313393	6.014470015	15.56153476	1.299989247	5.119746929	1.258427776	4.326967039	6.118521319	4.445556101	13.74749035	3.580934251	9.11995372	5.762217068	4.526121269	2.558961079	0.555998847	1.559582089	3.561127715	14.76676391	7.324335927	5.578278433	4.287227754	4.938461277	2.281044923	4.842683617	4.828603189	1.957652307	2.147841739	1.548780425	4.826895493	5.643313169	0.881725348	0.700151827	0.623470681	1.095011509	3.967387984	0.593994052	1.284950564	2.548146071	0.285726737	9.928691854	10.6139529	6.324238816	0.544940387	0.371794664	0.333546501	5.570064188	6.573896091	7.266687474	3.901250118	0.53929193	1.872516983	1.439527068	1.565614634	1.514917684	0.455157906	2.693534231	5.742443305	4.898717084	2.54252647	0.137010685	6.193570781	8.342577645	1.102753854	10.24265452	4.299904627	0.824946401	1.615331866	4.996474642	1.607278451	1.07970458	3.97556213	0.330548099	0.934967716	2.218842547	0.284015084	14.4579917	0.301879974	0.678209081	2.741611484	38.25924518	29.02578858	0.802236571	1.027553229	15.47301555
14084if_56	FAR12	0.815566589	11.4434584	1.146553596	5.134025997	6.021439913	14.03710807	1.130108058	4.335196179	1.901749753	6.871369498	6.546944512	5.78192109	12.44145449	3.416733727	10.30074666	3.712519736	4.54768314	2.51210085	0.48477917	1.693153801	3.509292248	8.708612708	10.13128165	5.389535123	3.323590346	5.498762532	1.264770986	5.162946347	4.716894373	1.481418178	1.985493552	1.613645018	5.422373481	4.934661889	0.980461819	0.869330523	0.966295326	1.205855333	4.695382695	0.869806747	1.223847864	2.492453778	0.411053891	8.239127799	NA	3.983870445	0.367384409	0.279525215	0.24761759	5.844031573	6.567939178	5.574246489	3.825551866	0.409634515	1.250008558	1.841024658	1.518916449	1.54011845	0.566623989	3.017425179	5.963527012	4.867507493	2.883192299	0.099994938	5.287704959	6.992043851	0.834588537	10.63118218	3.651019288	0.848417173	1.533378389	3.913699511	1.663222607	1.065248769	3.864720157	0.339418359	0.841990747	1.681304184	0.218333033	9.962283327	0.350672683	0.457329399	2.949245451	30.96360808	22.14015033	0.626476995	0.883591368	12.61114568
14054if_28	FAR36	0.612452516	10.39701204	1.444007963	3.231922283	6.731755893	10.75769544	1.187561962	4.162425791	1.343855429	4.860784985	6.239461406	5.268811942	10.51689684	2.395866078	11.89255061	5.076607784	2.644594042	1.633493913	0.471699221	0.966590868	2.450651934	15.14772049	6.929583307	3.879717877	3.957805837	3.885774583	0.975379343	6.101650211	6.153423554	2.29053961	1.529863089	1.003520321	4.9673949	4.78336759	0.96774554	0.974822226	0.918100213	0.94011611	3.772759442	0.803114241	1.01482022	2.703928823	0.448411818	9.537857622	4.200173584	2.460103537	0.47260944	0.258610613	0.450538829	4.162079469	7.162579426	6.00195299	3.547598692	0.590418539	1.195512244	1.321820146	1.591891822	1.248640414	0.418953986	2.182521856	5.768647543	5.360554146	5.63421636	0.18026781	4.121922224	7.754122843	1.707651821	8.552003392	3.004442585	0.671141777	1.700025829	3.817845444	3.099529097	0.635696892	3.72514785	0.320937445	0.804007351	1.28041812	0.270461788	16.47519659	0.350557875	0.632648122	2.458299689	26.01415073	18.18240262	0.33810632	0.796195687	20.07700539
14061if_17	FAR36	1.056095666	9.653889303	2.617060309	3.557997509	9.36495264	11.51295822	1.974326637	7.294175454	1.410987596	5.144421392	8.901780616	8.451482294	16.2344278	3.526849478	16.25625564	9.054055982	3.293518067	2.217812225	0.715153163	1.20706347	3.569731719	26.64926811	9.883539404	6.230503199	4.994608624	3.747516711	1.59135301	6.829241182	7.803519619	1.837311837	2.684118636	1.700271315	7.250048255	7.543187645	1.41201381	1.159763825	1.308549856	1.59485365	5.863924026	1.512543819	1.222873527	4.07871549	0.620919262	14.15896538	5.836200737	3.967244263	0.585930645	0.336200202	0.479947519	6.605290243	9.737517607	10.86034047	6.253666728	1.081988817	2.38931509	2.924201309	2.574143034	1.925577278	0.745157825	3.91033062	8.132909871	8.196566726	7.977405499	0.329989155	6.32707771	11.8567788	1.387666766	8.412739202	4.687460272	0.793724123	1.728185223	5.062016082	0.991345647	0.930496083	4.400177952	0.391317908	1.00072818	2.098790488	8.52130588	15.38545992	0.686785	1.18570501	2.870555406	25.1893961	19.77239242	0.615543188	1.312451864	14.58587445
14064if_59	FAR36	1.28004411	10.60929029	1.694331594	3.449729627	6.625556951	12.77772948	2.055476374	4.983953491	2.429055342	5.63183776	7.120032668	5.627125488	10.4740849	4.645773884	9.841257418	4.39873687	1.894220776	1.473694074	0.988681459	0.826647951	2.657895352	15.29131485	7.350545776	4.322068167	3.536169481	3.669379334	1.367523902	5.792526632	6.097059008	1.663876471	3.303619998	1.873799953	6.095983251	5.93008767	0.966857712	0.846169391	1.184318154	1.365495436	4.654031179	1.153365748	1.340798822	3.533442066	0.432855523	11.67172708	0.843708109	3.111126304	0.510690021	0.343033891	0.505309989	6.597463458	6.645896547	7.666609079	4.717590209	0.711907328	1.729423177	1.441628856	1.992977293	2.151239648	0.714089723	3.170523995	7.257448404	3.423418689	4.282965296	0.17616896	6.011874156	6.833747566	2.742340421	10.1033314	3.882683565	0.908016004	1.651919328	3.829075563	0.954720766	0.98806975	4.330784859	0.433859253	1.168120612	1.895171165	0.228028051	19.02219487	0.398907959	0.468717999	3.168109017	32.64302445	25.15776031	0.739854102	1.264582772	21.36906276
14079if_50	FAR36	1.198389639	8.377399659	1.254820415	2.733095868	7.154589842	11.5470096	2.107869545	4.737831229	2.599820297	7.62880461	8.88184708	6.817077911	8.398922012	3.770515786	8.611769768	3.713756435	2.350659713	1.740708666	0.61240181	1.098327906	2.393428747	14.10235551	6.948467867	4.420234194	3.311242459	4.829337401	1.332226464	5.45782009	4.876240788	1.77628576	2.407116184	1.878509291	6.477243082	7.432256876	1.198657422	0.878019595	1.323016612	1.275108868	6.567054408	0.980702201	1.350595118	2.710657032	0.589017537	10.19579817	0.65291072	3.136068536	0.540395497	0.359683894	0.32780388	6.135844313	6.340152985	6.183114311	4.294330118	0.653434681	0.896327937	2.950391821	2.317828288	1.668094339	0.425463964	2.448520356	6.235553567	3.354018919	4.261777159	0.15806329	5.896437606	5.639261871	1.238986699	9.811638672	3.973905774	0.664690737	1.858838337	3.502167845	1.316226113	0.915024826	3.371395813	0.265374787	1.031276944	2.660080181	0.247703743	14.52219024	0.33305614	0.52358892	3.360302203	28.78625094	20.36018235	0.496452729	0.746798775	11.8486341
14088if_35	FAR36	1.102898867	9.60528544	1.8364443	2.859932984	5.466585856	11.03639063	1.480838848	5.05874685	1.762278621	4.529552216	6.684487421	5.029918354	11.82976699	2.940940889	9.737762804	5.654427767	2.176781304	1.157660683	0.736696631	0.825211015	2.243717559	13.72064702	6.906005253	3.900861185	3.598318119	3.58371486	1.365791951	5.383586993	5.243587233	1.646981277	2.442490406	1.046095131	5.224227214	5.179633641	0.781950326	0.69880695	0.90844645	0.987502924	4.557354001	1.066230012	1.158035825	4.128502733	0.418199992	11.3686917	0.37596784	2.950402019	0.597461466	0.270211025	0.488952901	4.617164758	7.386900307	7.842887712	4.768463757	0.669978509	1.78819181	2.44660383	2.045924156	1.512735353	0.582924657	2.774965356	6.113004702	5.282820414	5.331687764	0.184035501	5.090696572	7.941542589	0.898880784	9.980514103	3.566855761	0.670522421	1.214493409	3.666410132	1.180951969	0.727948188	3.456261288	0.286977805	0.833717736	1.401725764	0.257910217	15.45959104	0.304662699	0.663054644	2.310047797	29.51712322	24.96821331	0.479864244	1.103272047	15.42467475
14050if_20	FAR60	0.485416735	12.24767714	1.088556663	4.83319903	6.448434304	10.71120418	1.027997646	3.489216089	0.747130491	2.624293096	6.036543577	2.77318483	12.66899457	2.119537901	10.57276745	4.999125235	3.91886976	1.104340924	0.449666316	1.654402328	2.286145523	8.779711918	6.953251632	3.14949294	2.739809649	4.225251443	0.929508844	5.177996324	4.282503002	2.557426708	1.445451944	0.793310906	4.503935299	5.627288547	0.915033058	0.917971792	0.939713464	1.063798078	3.391866629	0.68900962	0.849814747	2.537985581	0.351368318	6.258375755	3.874505598	2.09229531	0.187612811	0.184264321	0.165863407	4.281545823	4.59058758	3.945506021	2.569173516	0.464477874	0.86459348	1.029792524	1.071749517	1.381883587	0.409936194	1.678852887	5.317547165	4.335018203	4.904178649	0.282510045	3.33390206	5.774113316	0.442383356	9.100084518	2.679534831	0.486749286	0.865011094	2.556618466	2.501012385	0.614194164	2.645222539	0.291575621	0.712962759	1.618238081	0.289510695	9.670185977	0.317061489	0.560064178	1.707134295	32.24228928	22.5329926	0.291841094	0.868254008	25.57548523
14054if_57	FAR60	1.1487456	8.559036857	1.23354105	5.580043301	5.836477734	12.56814508	1.605959362	4.39021846	2.244171553	5.666435225	5.474781067	4.120152197	14.49346595	3.37804712	11.25923875	3.413319341	4.434558337	1.45755267	0.833961627	1.553816256	2.3177778	7.098815517	6.07084813	3.711232531	2.482313917	4.152439385	1.406331287	6.065926345	5.758901717	1.717670972	2.226318671	1.126330667	6.282591268	5.631916743	1.084855625	1.060191608	1.252763096	0.975213971	3.919340685	1.036428706	0.855367075	2.278561506	0.461322392	8.824931185	5.185752815	2.766422111	0.315333383	0.238929197	0.260889369	3.148846281	5.07539206	6.120718331	3.176743105	0.51337381	0.731805221	2.906057082	1.543936316	1.912097866	0.603722496	2.796017271	6.067954359	4.010495266	4.394272071	0.114458543	4.741818104	5.429200493	1.041166812	8.350929975	4.40915315	0.661366381	1.248926103	3.147558809	1.166067883	0.866844563	3.235334367	0.457915076	0.968305701	1.852542752	0.235883236	8.372479579	0.408681204	0.422767207	2.384834369	32.5448598	23.1807002	0.315682175	0.979748312	21.30156526
14061if_46	FAR60	1.13075158	8.737218119	1.060641755	4.618139495	5.245886189	11.45572972	1.202698648	4.357447105	2.065332616	9.049904408	7.072715336	4.396157983	14.53101846	2.98000452	9.732149633	2.58119038	3.221309962	1.482696476	0.578689246	1.252420856	2.235497029	8.952261007	3.663455759	3.579853032	2.853456769	4.928758255	1.350298893	4.985892932	4.337966247	1.633867803	1.875106501	1.157701751	5.435084682	5.255815691	0.9626431	0.617397751	0.629896903	0.889447067	4.562050601	0.614529348	0.794100722	1.973438259	0.415510146	8.734410522	5.014988163	2.583835171	0.220259817	0.202044693	0.206215695	3.920527606	4.104760813	5.660375539	2.847873782	0.340464548	0.785768131	0.779875808	1.346647883	1.674170583	0.414229903	2.231272351	5.991624806	2.553534786	3.478656309	0.099998414	4.676670184	5.225121875	0.750616245	7.568616288	2.997740458	0.543658391	1.108875332	3.288637905	1.178993384	0.606787059	2.614177082	0.427690806	0.662508636	2.14823717	0.193094124	10.23574926	0.421922383	0.332327455	1.83356649	30.48450681	21.51472696	0.298612442	0.773616887	17.61322545
14069if_39	FAR60	1.050725555	9.092702622	1.587384201	4.544856499	5.716566878	10.91328834	1.624138139	4.898642163	1.764589879	4.856805873	5.998242991	3.718846847	15.12352838	2.722802286	9.445906174	3.334888872	3.016601585	1.338293218	0.578108386	1.186725129	2.100258419	12.46343732	4.985857424	3.494434082	3.107646472	3.487382425	1.098674773	5.742268424	5.477449076	1.894417433	2.508602909	0.845827923	5.42677589	5.243760121	0.702046054	0.543893643	0.753471507	0.863236671	4.683087318	0.825193546	0.558117933	2.957484374	0.338740856	7.943360564	0.711818795	2.850738512	0.386840592	0.217885758	0.16064446	4.558592219	5.526621089	6.029943197	2.923950512	0.49132155	1.431590023	0.659049217	1.22550386	1.894058068	0.573339119	2.048213298	6.692024603	3.795650139	5.032637843	0.184730354	5.353519187	7.522483209	0.695639036	6.952732231	2.014972025	0.531204045	1.274668296	2.690580345	1.224613621	0.684481108	2.910207934	0.362264829	0.571883035	1.821080023	0.2890352	9.182781819	0.360147517	0.450810167	1.70191005	27.23405783	19.13227941	0.472537755	1.176340169	16.04600737
14084if_24	FAR60	0.988805079	8.210442169	1.069153565	3.523339889	6.534208211	11.22786456	1.38640382	4.0598382	1.471750806	4.885838972	7.13017449	3.042040976	13.83326729	3.004826239	10.06065246	3.387699709	3.227295856	1.256629399	1.075769921	1.722413828	2.956652875	8.921932014	4.781008199	3.369320991	2.949496285	3.564150413	0.85453027	5.575471253	5.510098252	2.290901135	2.744012559	0.455485227	6.029305995	6.462908234	0.737324765	0.492797919	0.584436221	0.890625199	5.48510809	0.678608484	0.771227084	2.208960809	0.469636154	7.539440624	0.753964772	2.729273082	0.338946496	0.259481593	0.335594439	4.984626365	5.776787121	5.615820681	3.351141711	0.446596583	1.082380737	0.327468313	1.133155508	1.705662129	0.576021175	2.037318524	6.051874917	4.69433325	5.234078593	0.226521049	4.597496077	6.983333335	0.867338119	8.184789394	2.563216922	0.588867739	1.539917158	2.967802895	1.809457365	0.758851456	2.404359801	0.558162338	0.814182014	2.99410926	0.253906621	9.139011786	0.394293879	0.485260995	2.107458669	27.80557112	21.47841969	0.494341802	1.206232388	21.09579242
