	Code	Benzoic acid, 4-hydroxy-	Citric acid	Glutaric acid, 2-oxo-	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Aspartic acid	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Serine	Threonine	Valine	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A143003	A145016	A147011	A155004	A159003	A170001	A174001	A176001	A203003	A211001	A213001	A228001	A237001	A237002	A250001	A311002	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerol-3-phosphate	Glycerophosphoglycerol	Inositol-phosphate, myo-	Phosphoric acid	Phosphoric acid monomethyl ester	Erythronic acid	Galactaric acid	Gluconic acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
14050if_46	GAC60	0.958734393	1.458025547	0.945913534	6.68810938	3.780878484	1.244300724	3.509128363	1.430705023	0.046514854	3.280193123	3.729827707	0.578604491	0.885804005	0.068810663	1.007976795	0.231336329	0.033726991	1.096355855	0.286202349	2.069626906	5.58365214	4.954145905	2.277238195	2.067279803	6.5030828	0.461839179	0.074981829	0.577556669	0.473761745	0.209679949	0.362341175	2.173978766	0.136525985	0.446116495	0.114954295	2.869611195	3.781249405	3.424019996	0.781316638	0.791260648	0.052679372	2.694215868	0.677987498	3.882828287	0.395161859	4.173869195	0.146947566	1.679082977	7.108539702	2.722603103	0.890922679	0.752211463	0.739981858	0.939782429	0.898453421	2.217291865	2.611080628	0.229798905	1.917672396	0.934813515	0.562281274	0.63285381	0.854053751	0.840866789	0.183744199	4.465107518	24.61506111
14057if_31	GAC60	1.275494191	10.96026252	0.693280249	5.498725063	3.14602909	1.920789113	2.780325727	1.343942873	0.06098216	4.275177384	2.765556961	0.669993638	0.439375824	0.151619111	0.596921652	0.151664533	0.0576297	0.645748866	0.502884221	2.280392481	6.836106455	5.271811663	3.452125732	1.137443687	5.679975661	0.382624623	0.117329432	0.504660343	0.225949394	0.402487183	0.21836856	1.366102395	0.193530659	0.51216954	0.135242253	2.057935822	3.222238992	3.656683888	1.374140828	0.893558732	0.02854953	2.360775047	0.48585404	1.100376089	0.126737816	4.170542935	0.483535994	0.84025529	6.001129245	1.40861413	0.780151262	0.639870618	1.027880277	0.734680706	2.574110027	3.364519334	6.890657944	0.226470318	2.631133608	0.704288503	0.284138803	0.922700393	1.989451481	1.228701553	0.830789166	8.069767299	32.49022978
14064if_24	GAC60	0.617983203	4.966341923	0.710378964	4.440145063	5.965363661	1.111904762	4.696263307	1.012879	0.012856935	1.91358693	1.487068792	0.566838474	0.843484709	0.132124111	0.365622016	0.340545615	0.058658552	0.45040014	0.126453609	1.446049628	5.121933571	4.202755134	3.316549703	0.902490363	4.432457067	0.342729943	0.350354311	0.544514069	0.342920466	0.700216302	0.2400587	1.528219454	0.297311664	0.543718771	0.175358078	1.823363636	2.746072262	3.603181783	1.081945438	0.697580947	0.042821765	1.608788326	0.414640378	1.8795702	0.234549046	2.99009553	0.575153352	0.821824696	5.076776494	1.347840956	1.000113575	0.510963525	3.659858205	1.311682226	3.331634833	7.721740038	8.06824838	0.231527641	2.932436232	0.914477421	0.308022553	0.793046437	3.1997019	2.162933104	0.639147471	5.789306926	24.91352967
14079if_15	GAC60	0.288454874	1.274380201	0.782463722	4.858620968	0.57191213	1.8565959	3.844425884	0.498053698	0.030743785	3.64745805	1.964685769	0.5741597	0.454429894	0.097122889	0.420485572	0.093467314	0.039233031	0.498320376	0.31954286	0.836364795	6.270808138	5.994480799	2.3627395	1.194942737	6.191990798	0.553773899	0.104099005	0.438383314	0.228875957	0.206100468	0.186931085	1.158122796	0.087576931	0.555008914	0.102468723	2.037627643	4.107838069	5.303924379	1.764284167	0.879299072	0.020789806	2.346546753	0.484277772	2.058735408	0.188101083	3.082256417	0.415438506	0.919326865	1.735677772	1.17763551	0.564275184	0.760493866	1.228931918	0.866167404	3.083509414	3.613966701	1.691129629	0.225285439	2.01693237	1.184766459	0.378715716	0.819628223	0.423311827	0.457599852	0.678640216	7.27609125	21.42109882
14084if_50	GAC60	1.008223744	8.667905644	0.880060991	6.088281487	10.65931522	1.611668175	4.436057018	1.388377557	0.045787066	7.145540036	7.716518627	0.609798513	0.599842647	0.259505544	0.566912175	0.329755123	0.478146692	0.479781348	0.291050974	2.10897764	5.923870365	5.235002974	3.12473783	1.549993688	5.957673406	0.51813677	0.117786529	0.618451392	0.395356242	0.332480767	0.277965713	1.516198976	0.292457038	0.440900839	0.130883964	2.465921396	3.853937824	4.727243683	1.253837268	1.011385727	0.036267984	2.239572674	0.475970523	2.160237397	0.224308332	3.25386069	0.176428888	1.20301296	9.900023177	2.21329998	0.970416808	0.891177339	1.8119755	1.242687691	1.723080261	4.370943169	2.631036392	0.25451136	3.204416113	0.51617567	0.423125893	0.814857867	2.452363273	2.257898654	0.17869661	8.570922962	30.89353783
14054if_48	GALS	0.805131515	2.94662546	0.688683523	4.568314356	4.451621952	0.916234119	2.91109004	1.138598016	0.359880764	4.321235612	7.36815165	0.551017792	1.324983977	0.482430634	0.829099985	1.011187958	0.553716115	0.864077708	1.935872534	2.318261528	6.374132961	5.694514241	2.025399945	3.240511835	6.153137253	0.454228816	0.325101477	0.921147321	0.635360295	1.113958304	0.525550835	2.756136378	0.255797769	0.669194284	0.159510817	4.183705612	4.46626262	5.644498467	0.725590845	1.38665788	0.063122312	2.59369053	0.514014661	2.974753835	0.565218197	6.108745768	1.236247516	2.241378287	6.368577984	2.886813759	0.42202177	1.040935385	0.681297671	0.851378661	0.326246826	1.636277796	1.331562395	0.286811474	3.863595829	0.316155683	0.531091039	1.215218562	1.010351619	1.33916379	1.398512274	8.771033115	23.80696784
14061if_37	GALS	0.809395916	2.18600153	0.547365866	4.313966771	3.232379064	0.862327087	2.214532153	1.634946501	0.462335746	4.512488333	9.366431164	0.498185811	1.358502909	0.393924642	0.758088081	0.86084605	0.358001943	0.675116349	0.515275602	1.792288332	5.192546828	4.790054103	2.214971247	3.414832169	6.066165246	0.479599837	0.267339695	1.024017153	0.570471392	0.865713171	0.525917267	2.042193885	0.187961487	0.672191267	0.13665978	3.244337271	4.243518368	5.528258998	0.748856979	1.093439777	0.059547811	2.235183949	0.505153529	2.52899276	0.322411605	6.01624335	1.060246504	1.796712543	5.70976081	2.226214082	0.39941263	0.832999241	0.304080041	0.651122064	0.277745346	1.905554249	0.948270668	NA	3.099122956	0.23177795	0.501722842	0.784056183	0.575521731	0.853459365	0.874339372	7.579789166	19.51196541
14069if_30	GALS	0.144145545	2.396486344	0.673432425	5.530836891	4.306681645	1.181725938	3.194863376	1.522829247	0.125248369	3.587096649	6.949354249	0.355324212	1.445124533	0.294447795	0.209088691	0.561933134	0.308254632	1.463118848	0.930954318	1.711787389	6.269506879	5.178331511	2.336596772	1.452911233	5.352937405	0.451176685	0.087879658	1.10100518	0.583060081	2.056207682	0.416471407	2.462679504	0.2098131	0.822513811	0.166792669	2.876707498	4.215382479	4.151412837	0.464094421	1.218439781	0.07701072	2.172549238	0.460475291	4.773990185	0.476780526	5.432151912	0.825420991	1.909809076	7.41097743	2.569214233	0.172859383	0.694550846	0.43231689	0.597632973	0.207532054	1.732247584	1.230035772	0.261753211	4.716322616	0.030660659	0.664554803	0.687403661	0.533646903	1.070332989	1.666219351	7.582659002	20.0513967
14084if_16	GALS	0.934290823	2.273983535	0.524516013	5.260419933	5.075995277	1.160472752	2.348316166	1.30260428	0.047921877	0.604277458	1.635717637	0.529053577	1.362167614	0.484578013	0.696032358	0.404939618	0.098388832	0.914183069	0.414052237	1.619943695	NA	6.992288123	2.229800406	2.933739532	5.468057068	0.511862078	0.12409577	1.350437171	0.699170129	1.585938419	0.674784728	3.022472929	0.459985565	0.998499918	0.153066347	4.119650376	4.384255986	5.547900629	0.969345473	1.311507833	0.065426736	1.783243068	0.469720495	1.859824907	0.338576473	7.212135932	1.018674392	2.179827892	5.515087325	3.213190309	0.559819093	1.147370019	2.060593533	1.053497427	0.363403773	2.043361874	2.517546927	0.280001896	3.9844721	0.325605175	0.497490445	1.502207044	1.685641793	1.645303163	1.194583088	7.859951396	20.29589946
14088if_55	GALS	1.020961875	8.340731463	0.468776621	4.648848314	4.492646563	1.187686542	3.745422136	1.76549016	0.765374294	8.933121684	9.475898139	0.598878951	1.404339072	0.467095863	0.806620208	0.875136045	0.545570913	0.867298825	1.337894531	2.517010338	5.511345043	4.562064883	1.99340021	1.888201414	6.186203542	0.417474039	0.233863262	1.382729877	0.592867151	1.212367522	0.486152996	2.284347556	0.214082204	0.75232896	0.115600308	2.771500703	4.705020511	4.928301957	0.647262013	1.137650566	0.062624517	2.860511285	0.480177997	2.192690939	0.326955034	6.153742587	0.804593816	1.745682421	8.311756376	3.783471837	0.491626671	0.751779859	0.161295057	0.964069888	0.314594158	2.09006108	1.701164001	0.278003913	5.010393204	0.214981798	0.407149182	1.103448113	0.632439923	1.63392586	0.137158144	7.799772516	27.18118001
14050if_43	GAR12	0.534379828	1.46673111	0.487666901	5.791058218	2.065114442	0.887162121	2.046964798	1.766217655	0.389926717	1.888534787	2.983736967	0.561937269	1.184291613	0.121980527	0.3044579	0.431924592	0.238202972	1.385390454	0.192939166	1.299789474	5.486039088	4.567842779	2.183770177	0.959657811	5.809022209	0.47289184	0.323748418	0.74082014	0.46124427	0.551550512	0.492672803	1.910042162	0.160015587	0.553705436	0.108600306	2.482090725	4.113980068	4.763615738	1.025083598	0.869866526	0.042315719	1.777436475	0.371618505	1.673118254	0.168350889	4.37106708	0.47958414	1.689428154	4.072292112	2.903959805	0.353114297	0.823082557	0.4035641	0.677895447	0.41525988	1.46371702	1.122685271	0.231742476	3.38112749	0.384577883	0.455165354	0.871090114	0.554043269	0.912181063	1.087717868	9.468896789	23.85846173
14057if_28	GAR12	0.360140274	2.055298009	0.488687288	5.435652123	1.465749613	1.015350143	2.661273735	1.799771598	0.233279617	3.566572691	3.729020251	0.491582141	1.742136454	0.134111158	0.141417269	0.156120869	0.287438327	1.487451943	0.356135293	1.052354319	4.378467919	3.515452206	2.73403428	1.656396598	6.278862374	0.465437861	0.117870873	0.843076506	0.652202924	0.400734993	0.517512504	2.145969133	0.119803973	0.603092575	0.122403969	2.893703528	4.338915902	5.832800518	0.989197844	1.147075734	0.039271488	2.462930916	0.538498911	2.263873249	0.25740522	5.521204727	0.198460352	2.403708536	5.837947316	3.834163235	0.40666216	1.04046995	0.16161845	0.797032757	0.331307934	1.38077509	1.163205114	0.228385737	2.72481308	0.500431768	0.757838587	0.901519218	0.152128341	0.854598468	1.291215299	7.103458218	23.38880162
14064if_21	GAR12	0.255934209	4.818810093	0.443210959	4.608966163	2.152749959	0.990266472	2.586280613	1.406220736	0.155124261	3.659299641	4.959642607	0.583829759	0.872038373	0.167196298	0.541634471	0.420727846	0.158930548	0.540512012	0.170569458	1.62604909	5.691214689	5.115738291	3.0105067	1.127222825	5.785502202	0.465025543	0.255916009	0.811194804	0.451508296	0.826518553	0.422896124	2.048548503	0.162607909	0.755970774	0.112157683	3.048831784	4.084584722	5.723680876	0.891446223	1.032227135	0.036781437	1.703092356	0.448158491	2.568783356	0.346785872	4.859249834	0.564926816	2.081490621	6.314592789	3.36574858	0.344261914	0.971527791	0.611897622	0.735592786	0.277359383	1.048725068	1.681681939	0.233485833	3.416611226	0.314095903	0.406231917	0.9495557	0.665220783	0.950442325	0.068429076	6.556862635	21.51720184
14079if_12	GAR12	0.303402283	4.659333217	0.482806756	5.305748249	1.908565893	1.09841106	2.5275303	0.522701954	0.033411922	4.664725051	4.275115552	0.552801924	0.84010374	0.182145768	0.600657618	0.4120261	0.160101001	0.47535836	0.290751589	1.469942628	5.17822831	4.754808543	3.054999722	2.501862073	5.359758703	0.358214614	0.104579391	0.985187191	0.666298571	0.831460107	0.509584698	2.297152132	0.128426491	0.634249404	0.122802223	3.413024134	4.696867936	6.626462429	0.86778784	1.009845326	0.027204323	1.772174439	0.378037746	1.620817078	0.277561135	4.135207433	0.60874763	1.854710588	5.837807516	4.327669255	0.398023081	0.949554981	0.186791188	0.57071765	0.284527669	1.746199755	1.59852099	0.227190836	2.519611638	0.465354046	0.458604853	0.898458115	0.356681713	0.679928824	1.042215978	6.459171231	21.36275105
14084if_47	GAR12	0.817494765	7.956800047	0.413611466	5.676592445	1.629956686	1.007373773	2.247121188	1.865320503	0.568780793	8.563419711	14.72266375	0.732147186	1.143401803	0.046324566	0.585193292	0.392952364	0.307989329	0.896258393	0.479007632	1.499224201	5.173872294	4.496557364	2.225550617	2.395944994	4.717962958	0.301407522	0.118330079	1.207031281	0.727347534	1.157599788	0.560069461	2.02768216	0.123151071	0.759358596	0.117096805	3.192114041	5.63752324	7.005722877	1.011405487	0.785356981	0.050058425	2.59972916	0.441147995	1.995229004	0.221268489	3.791870141	0.645498172	1.970782601	9.190376004	2.164572281	0.316743152	1.096546879	0.132745167	0.612240042	0.541337937	1.716171704	1.413820999	0.256663942	1.774318294	0.629167415	0.450916939	1.061413197	0.52843214	0.23009456	0.173405796	6.336058096	23.54932641
14054if_22	GAR36	0.597861041	0.883275922	0.351991424	4.445580759	2.84133721	0.841274166	1.4689493	2.02513742	0.030029994	1.801329597	1.294644177	0.541344208	0.429158493	0.116562601	0.470675031	0.248666585	0.12263494	0.506850241	0.152972317	1.03441453	4.918937763	4.257740468	2.676364992	0.974521432	4.539814031	0.426099525	0.169737149	0.963071949	0.490304132	0.753915586	0.379510593	1.360342626	0.181219019	0.518710949	0.10464276	2.961885945	3.750449196	4.5601136	0.734034477	0.779653691	0.064033066	1.721487794	0.370554287	1.950603773	0.203417877	2.961513399	0.380518351	0.984690013	5.24665841	1.287877518	0.464773151	0.698892272	1.777490912	0.873508555	1.066753637	3.447771082	4.50845476	0.308529351	3.043074368	0.41211943	0.339028218	1.482265857	1.635760454	0.90753716	0.098487608	5.464851833	20.78140519
14061if_11	GAR36	0.693309008	9.785532861	0.386076046	5.33439744	2.436393347	1.106737453	1.670805482	1.07909022	0.041558548	3.134273047	2.013748607	0.647752454	0.598538364	0.107708302	0.445277213	0.285487222	0.12727697	0.725287404	0.520030834	1.032557614	6.021947683	4.856588674	2.893476927	1.217482765	5.206126468	0.33205888	0.216851314	1.21663476	0.856184031	0.488386071	0.746280305	2.198481175	0.248463989	0.597809927	0.123237585	3.311004914	3.965118654	4.580260377	0.765336687	0.763231762	0.049061745	2.156036784	0.485379685	1.308083915	0.158274211	2.650830557	0.39789935	1.105375013	4.285680118	2.261694753	0.52171084	0.737824924	0.721045942	0.876227772	0.694920976	2.053342466	2.226187503	0.25190422	2.77286682	0.43026923	0.410745819	1.281652043	1.165320596	0.81942189	0.096064477	6.669155171	22.4395263
14064if_53	GAR36	1.447909696	1.228178327	0.467335978	6.568001779	1.552729541	1.306117689	1.323141703	1.89254711	0.323678387	2.395552258	2.225587031	0.47129902	0.708883627	0.144985464	0.170005604	0.283984199	0.20487438	1.406782199	0.186351447	1.073277606	6.22127856	5.311377894	1.909045797	1.892863398	5.015500318	0.313469378	0.080230698	1.255345766	0.661676322	1.46607011	0.468702238	1.585100388	0.20163779	0.577719131	0.113360262	3.000513394	4.329353631	5.32887269	0.933686698	0.892845128	0.048108302	2.300937196	0.408606664	1.159244403	0.060367437	3.516052993	0.187576186	0.903550638	4.854161811	2.193102512	0.548934141	0.749357104	1.123095996	0.699855043	0.629224024	2.541615582	4.073725395	0.213424953	1.87701699	0.247280393	0.447581712	1.622972216	1.44930949	1.18977341	1.456682677	11.87426741	20.56451619
14079if_44	GAR36	1.001757855	4.469991008	0.391995242	4.982743956	2.518778035	0.925888673	1.466969464	1.864665463	0.298069266	3.783313687	2.043835209	0.527107152	0.502638364	0.232905254	0.463602618	0.375639524	0.350945271	0.402568621	0.352952991	1.229389489	5.76950943	5.42257886	2.135639265	1.231745455	5.185964744	0.418485611	0.413916098	1.196532469	0.839455599	0.769434849	0.664981927	1.867006464	0.191480816	0.628478821	0.106729383	3.459043919	4.296655439	5.095400439	0.950546696	0.743105583	0.039129675	2.037029148	0.378726076	1.3214493	0.134455479	4.089085783	0.503268159	1.071629457	4.611862952	2.40437853	0.662304968	0.800409266	2.305511523	0.943351859	0.534030669	2.115421781	2.614722888	0.207670816	1.909193014	0.233182819	0.430500609	2.195255455	1.425369992	1.169541099	0.993215602	8.339388676	18.04455773
14088if_29	GAR36	0.850590341	2.429546314	0.408119577	6.718464104	1.437899556	1.062213379	1.365519801	1.682819076	0.048493428	2.576212323	1.249679001	0.705724734	0.571625063	0.152904511	0.432604475	0.29591309	0.136294718	0.882558134	0.203742892	0.856092521	7.169478844	5.934453957	2.259165868	1.296935603	6.169878625	0.424918679	0.243338825	1.255009708	0.633532689	1.248833286	0.710078965	1.893444948	0.322304469	0.803601329	0.157471443	3.321561501	5.013758609	5.625076733	1.31636402	0.899270444	0.046773126	2.5019158	0.619866052	1.4701515	0.262643739	3.478177052	0.478497056	1.356104279	2.943689566	2.921366684	0.407704305	0.838131282	1.511739324	0.812749178	1.012222266	2.843570482	1.912117017	0.299054865	1.797774087	0.616062925	0.351162551	1.746890766	0.911352345	1.119960481	0.760345895	9.42617122	15.64961968
14050if_17	GAR60	0.48179791	5.495412247	0.501764492	5.707229433	1.742976406	0.99092428	1.488668351	0.79170826	0.019112549	1.562361245	1.904530517	0.394779654	0.582362944	0.066816983	0.404715931	0.216391587	0.084880567	0.389831912	0.244555552	1.051403211	6.221651815	4.611527995	3.048874614	1.240376321	5.577914505	0.408481763	0.221053494	0.632266917	0.561349974	0.482360171	0.482819026	1.647232088	0.212976412	0.603345935	0.100529964	2.759256725	4.366435	4.76754221	0.928612131	1.05796715	0.053818303	2.06035597	0.407641422	2.196043673	0.271577409	3.708813396	0.303356847	1.134836767	4.42593567	2.041758953	0.275158153	0.820489566	0.418148582	0.577450877	0.341472007	1.617817941	1.545871272	0.24929043	2.595002055	0.410561794	0.386432905	0.738350023	0.96814126	0.99815707	0.137416065	7.869206536	23.44044941
14054if_54	GAR60	0.957579499	3.107143784	0.300349469	5.436329317	2.181822868	0.927010059	1.214378319	1.679574987	0.322907998	2.284074593	2.903626911	0.597615716	0.831242541	0.180592644	0.670103702	0.368835855	0.261113456	0.626322738	0.292252464	1.513086638	6.589249209	6.120057989	1.79067191	2.564869708	4.974661113	0.359047172	0.069654625	0.898074771	0.518747924	0.206363679	0.439774339	1.620833837	0.239055313	0.736143607	0.116629755	3.039616476	5.169476863	4.598526233	0.832146697	0.737750927	0.040247944	2.351813477	0.570004065	0.805607805	0.05934963	4.838516242	0.168058256	0.962821455	4.718019291	2.922447564	0.344034143	0.694689932	1.074853252	0.730110951	0.58971431	2.035671021	2.469428768	0.282020803	1.460080595	0.348001542	0.385633435	1.188881144	1.084341877	1.17162636	0.563931283	8.679150751	23.53414991
14061if_43	GAR60	1.066868375	6.535363251	0.270940935	5.901889127	1.609844878	0.704015845	0.688021101	2.42514463	0.25903692	3.031127313	4.342746438	0.646274943	0.716709392	0.209600215	0.643457064	0.370761772	0.367992242	0.596816613	0.266464494	2.022413267	5.571784983	5.460318439	2.474958921	3.056950472	4.306848732	0.275455544	0.062132027	0.76749773	0.416097054	0.680651573	0.418346193	1.390861981	0.161091367	0.523356445	0.107327393	2.595748469	4.508310508	4.663502161	0.659046826	0.832380484	0.038613567	2.094430546	0.512299848	0.7365562	0.04191208	4.389145729	0.128112965	1.18524347	6.210919096	3.366904736	0.420172133	0.75369021	2.317539774	0.480158429	0.488414429	2.001931957	2.377037825	0.230260849	1.705424037	0.332497696	0.327516815	1.001444783	1.579257259	5.633305807	0.780576259	11.02676279	20.53400273
14069if_36	GAR60	1.273051628	2.3681228	0.368498624	5.32983957	0.854934376	1.163611563	1.249799669	1.547380157	0.137205533	4.020284053	3.46681213	0.686257673	0.7469172	0.187044501	0.688715931	0.482221952	0.342032957	0.892089343	0.149859193	1.389945255	6.434954185	6.062957408	1.885761107	1.237195011	6.080017024	0.392547104	0.216759281	0.664030131	0.486803039	0.324133496	0.369319714	2.134949483	0.239980483	0.41544652	0.082379358	3.254557251	4.644453654	4.663092931	0.774277318	0.948441717	0.062022902	2.268564144	0.514152743	1.522300888	0.179760473	5.674032051	0.457601192	1.496251514	3.281884148	3.064008097	0.362568617	0.74867735	0.477168784	0.677054712	0.735942477	1.47165974	1.564420204	0.257381094	1.113895724	0.454623035	0.480308371	0.853521681	0.456782925	0.80761454	0.187536333	7.227166103	20.64391503
14084if_22	GAR60	1.047688545	2.247069868	0.36327134	4.673101462	1.761303098	1.034799461	1.227051674	1.701158949	0.04057379	2.1458822	1.091264175	0.554721087	0.677969272	0.12324642	0.609712225	0.487059629	0.047992816	0.529350683	0.480365333	0.507323655	5.74758535	4.568609275	1.426539755	1.836374605	5.347910831	0.44991022	0.122958318	1.011888031	0.571232224	0.31921394	0.455006044	1.856285662	0.21364023	0.593473258	0.099508785	2.818914792	4.211295192	4.50204169	0.628301929	0.936570485	0.045258014	2.021685926	0.406069054	1.036572816	0.100123891	4.42874257	0.406821648	0.694408474	1.875128495	1.909921095	0.361523914	0.778203088	2.757846966	0.707065194	0.731358048	1.950199717	2.814943231	0.275324967	0.799088944	0.451596775	0.334525071	1.310061408	0.675019444	0.448585666	0.134986733	7.842730767	9.355040981
