	Code	Citric acid	Glutaric acid, 2-oxo-	Glycolic acid	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Asparagine	Aspartic acid	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Proline	Serine	Threonine	Valine	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A124002	A137012	A143003	A145016	A147011	A148006	A155004	A159003	A170001	A171003	A174001	A180002	A192014	A203003	A211001	A213001	A214003	A214004	A228001	A237001	A250001	A278005	A311002	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Quinic acid, 5-caffeoyl-, trans-	Sinapic acid, trans-	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerophosphoglycerol	Phosphoenolpyruvic acid	Phosphoric acid	Phosphoric acid monomethyl ester	Ascorbic acid	Dehydroascorbic acid dimer	Erythronic acid	Galactaric acid	Galactonic acid	Gluconic acid	Glyceric acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
14057if_13	GDR12	0.429450074	1.347709814	6.634000775	1.256478315	1.863970532	1.890783078	6.610225087	6.53606386	0.029902794	2.24028804	0.651370403	16.38952829	0.459089326	3.311894271	0.198916228	0.559744548	2.079266486	0.641681622	0.754265431	1.212951954	3.340028795	0.769742068	6.79463708	5.425863587	4.040665493	3.858316777	3.489365533	1.356827515	6.668556705	NA	NA	13.1226971	3.77199571	7.109643262	1.04678853	1.167430067	8.78250005	0.698671669	2.436241447	3.037715989	6.338292973	2.59378878	2.144471974	2.155889421	1.123978478	4.677912493	4.543041245	2.073589871	1.687599848	3.726960224	3.562260933	1.209825317	2.430289532	1.233221831	0.850575339	0.637705401	0.521891861	0.427275019	3.204129508	4.058361789	1.182705113	9.24448467	9.190686823	1.595155173	3.177129228	1.203583554	7.902517173	NA	2.168836973	3.13825828	2.511018374	0.627035226	6.795416143	9.194579476	1.052194022	4.710946585	15.69469926	15.70012118	2.605942386	4.372498383	18.21753182
14061if_54	GDR12	0.530774366	0.508013441	5.941491389	1.261902888	1.451473792	1.59730988	3.606815015	6.339932594	0.491362472	1.356460424	0.63911245	4.81076067	0.816970707	4.482183578	2.630431113	3.090360638	1.41841458	0.818447101	1.221928097	0.455494651	3.72795447	5.167063469	7.15824326	5.753945848	2.771693291	5.467247886	2.957768014	0.283337586	6.8883917	4.665428804	5.093190778	6.655306025	6.905361039	7.077354307	2.630860438	1.434402784	8.864034248	0.347986054	0.84950321	2.25864515	10.03125446	4.997569909	5.297958293	5.615864936	1.655985553	5.855601268	7.506048606	2.01528491	1.729692458	7.086876045	3.723396133	0.962105024	1.340528857	2.875468698	0.442834667	0.038949606	0.071192199	0.579206917	1.355945676	1.044748457	0.280022812	4.663454495	4.644706787	1.723495658	3.105647572	1.117489271	2.256402886	11.60483626	1.775748191	3.839348859	2.606328693	0.428743997	3.006568045	7.842185893	1.470402218	8.080172254	19.82507477	17.58766527	2.703237541	3.181489183	17.49719522
14084if_32	GDR12	0.670104249	2.365218664	4.853630034	1.025449703	2.809166252	3.263490422	4.447460501	5.731515952	0.023369198	2.905094274	0.5595588	17.44057778	0.662851326	8.398385702	0.308552503	0.734012311	3.373949346	0.468850425	0.542969896	0.28428135	2.086853218	1.700107396	6.238292501	5.233181462	3.664327818	3.70305175	3.946318818	1.293838077	5.872376933	6.244181488	6.87238965	7.430378592	4.369788027	5.709818308	2.66830315	0.565144825	8.709801438	0.270471877	2.077107244	5.955069651	5.633572633	5.226141819	3.336030017	3.98907874	1.617634827	3.710704121	4.747150832	4.777008382	1.576052242	7.343699179	3.820594784	0.957652189	2.011880315	3.908031907	0.816268533	2.036506029	0.476130207	0.609699492	9.096344069	4.699881643	1.843975126	7.472256507	8.032283584	1.942071786	3.154367952	NA	5.042299005	7.901457401	1.384205735	2.393373645	1.763551441	0.738502789	5.261343824	9.306499589	1.359659495	4.060285392	38.85190991	36.1169415	1.619060064	3.171136284	16.55318671
14054if_41	GDR36	0.445880021	0.566956065	3.73295655	1.378014277	1.63238105	2.804390125	2.931656883	5.639087128	0.003568108	1.485995533	0.576067591	0.200596933	0.753443091	2.526691582	0.111486071	0.478647443	0.618934545	0.212026203	0.170544425	1.09426636	0.254324031	0.775430788	6.387740105	5.281082834	3.200114425	3.920822149	1.409367434	0.27980907	6.645050585	3.528456079	3.709870586	3.708616106	3.721426374	4.952407892	1.741941168	0.231310521	8.552686032	0.358795282	1.188453788	2.048065183	6.359357428	4.579193529	3.603273971	3.702542731	1.309290618	4.771412936	6.312879086	1.077334749	0.703359393	6.166164686	3.566361607	0.890444137	0.743114534	3.324593397	0.353181721	0.156294351	0.069935456	0.651764254	1.231841563	1.520840973	0.759994403	5.156597887	3.407628073	1.489252828	2.988967249	0.871823613	5.029955378	4.640717027	1.215075073	2.08368752	1.637915757	0.565567821	2.576137147	5.788399655	1.289148742	4.468330681	20.05416083	19.21756372	1.409295739	0.780884287	20.64237667
14061if_30	GDR36	0.572898572	0.6224532	3.324037119	1.367863837	1.302585498	2.719339963	2.750278657	5.885018667	0.004556695	1.015610249	0.267461793	0.921720608	0.794497773	1.155267331	0.403543855	1.091548714	0.3805579	0.157820955	0.283396267	0.887789601	0.903031207	1.692594303	6.02544328	5.03767688	3.257077081	5.872160847	1.798051471	0.518964618	6.562498885	3.133110762	3.196512673	3.686882389	2.570121138	5.100460832	1.030476539	0.381943116	8.943312541	0.279568814	1.332496939	0.413688891	6.049092537	2.500578757	2.241419797	2.622238493	1.329165466	3.759700408	7.564287839	1.177965159	0.721030928	3.089751541	3.95034896	0.966717407	1.376558844	3.647010399	0.253908713	0.209353669	0.843760722	0.467625845	2.33681747	1.157025186	1.074297662	6.186853039	3.803327309	1.584877011	1.883200089	1.847464899	3.594282128	4.315927886	3.264617608	4.518013509	2.528719526	0.455387916	2.92059137	5.332639066	1.763110735	3.109038899	6.525014051	3.317998329	1.126218491	1.047459436	20.88762376
14069if_23	GDR36	0.405053231	0.405917549	2.601986114	0.862421295	1.301728089	2.398446047	1.791316324	4.188859275	0.009719652	0.288803135	0.262268594	0.078077938	1.2078437	0.770794854	0.129882593	0.887466441	0.244831239	0.023706723	0.177669735	0.921719964	0.21527239	0.607630919	5.496744902	4.431408352	3.501564357	5.763750489	1.378612215	0.012927655	5.781733083	2.1265177	1.780206258	2.439671252	2.579540626	5.867103798	1.217697215	0.36116659	9.11696521	0.098888429	1.839048131	0.997284499	6.173811756	4.390427883	3.904594155	4.415660822	1.135046427	4.223520597	7.169730489	2.064561761	0.622516398	8.154628755	2.813854081	0.748935491	1.49971303	1.06104878	0.271980618	0.028540962	0.112830795	0.562918544	1.436293381	1.425736975	1.186232504	6.875332126	3.590955257	1.280251039	2.184906587	0.175011037	2.406801165	3.201374252	1.32904761	2.102773022	1.727926656	0.608760982	3.619405968	6.286037297	1.48399173	4.052464902	14.76435894	12.01161216	1.595502266	0.583439442	22.56671747
14084if_9	GDR36	0.720988239	2.377218243	3.869462417	2.64032925	2.381591779	3.419901382	4.347828571	6.804465867	0.038482233	1.958965553	0.158731715	14.78316325	0.905960328	3.20121736	0.085673175	0.50446132	1.241970306	0.326344691	0.344253774	1.977828702	0.576177987	0.855679576	NA	9.456060167	3.773056513	5.544510587	2.506014689	0.35742094	6.847243639	3.967726175	4.062230094	6.399614274	1.535205995	7.296219143	0.719635506	0.561688127	7.806216875	0.503451607	5.105837563	0.585497412	7.997045301	2.464105414	1.91620731	2.231321211	1.625014172	5.240653193	5.015948762	3.314007303	0.871364357	2.548779954	5.385031994	1.421845392	3.355258006	5.348319896	0.921194497	1.609741394	2.094543639	0.496652814	10.455049	1.591946087	2.665353764	18.06332853	5.1264267	1.835911261	4.86836318	1.36974089	5.326894547	6.212920084	1.817968232	1.902309097	2.490063171	0.782428413	4.694434634	3.266529391	1.480643455	3.882930584	4.278016911	2.977733603	4.047266874	1.392461406	13.85101394
14088if_48	GDR36	0.92311777	1.579038599	3.378746112	0.841513937	1.532220586	2.232036515	4.292104153	5.960104842	1.157806969	0.897599542	2.635078161	15.51756888	0.489375589	9.408089573	0.472401316	0.504106293	2.974686356	NA	NA	1.25645659	3.704206885	2.605081318	6.1831663	5.352269032	2.546980655	4.875043831	2.807846096	0.900502528	6.003301054	3.657258856	3.996876989	3.322880395	3.48239643	3.856860594	0.981860111	4.434242886	8.888828713	0.105897015	1.47846237	2.532163128	4.69603157	3.768231919	3.574132674	3.756956457	1.6542016	6.84067698	4.652051109	3.46145256	0.761873084	6.202053928	2.770028448	0.847845659	1.918502984	3.942616341	0.592381009	1.060025865	0.081189632	0.676102743	2.830569226	3.772273486	0.300973565	2.437731123	2.683602686	1.345519285	2.397096322	0.499924137	4.250505772	5.528623795	3.334897665	3.087893077	4.256367674	0.585729507	3.72060367	3.390163185	1.033308325	6.105787252	17.74934154	19.02404739	2.030782617	1.272786776	19.86199256
14050if_60	GDR60	2.608835534	0.388230964	4.397606339	3.150459136	1.833003937	2.136009692	2.901413045	5.651045841	0.155694588	1.106708241	0.48578217	7.60725354	0.599183508	8.022048175	1.405311762	2.006163793	1.807845186	1.142890746	0.902696065	1.465828375	6.265186714	3.691304774	5.687439095	4.673740248	2.38590051	5.404607278	2.137463902	2.40574338	5.722164194	4.150272222	4.389242949	3.717994318	4.843240734	8.703478527	1.295262114	1.096038215	8.959429696	0.993943215	0.511981422	0.756639333	6.622890733	1.879463561	1.794798358	2.850428622	1.190043993	4.779010636	7.47619708	0.780815643	1.014579596	7.988801068	3.561396636	0.810923527	1.11280951	2.488121856	0.216364353	0.04127471	0.736488066	0.520463821	0.906236347	1.046794986	0.79289517	4.523677488	6.754509843	1.378340867	3.11993198	0.894679719	6.813359497	6.601607136	2.711545657	3.813063405	2.591538779	0.414219186	3.972611795	5.2960104	1.073861535	4.203529575	8.157330251	7.316214008	1.883187741	1.922743553	17.69818062
14057if_45	GDR60	1.492538499	0.473262423	3.701187102	2.012178946	2.624423074	2.479520273	3.376663957	5.805700328	0.00560481	2.060377442	0.808836523	0.798567562	1.069741182	5.139604512	0.230242274	0.936481663	0.944135015	0.030157736	0.268188327	0.856507629	0.50264767	1.118129852	6.446008791	5.055385968	2.987702067	5.645363458	2.171265631	0.075111808	6.178457871	3.865272985	4.262733348	4.060670573	4.723678058	11.99398665	1.475320738	0.380962886	12.36261136	0.100651172	1.886581903	1.30638956	9.6345456	3.979657328	3.479488541	3.944350729	1.173593899	4.467611501	9.623378169	0.990982851	0.958409848	2.217025655	4.248107702	1.036283265	1.490396101	2.652444641	0.329842664	0.028147304	0.069344772	0.568356914	1.44311498	1.482070734	1.927287072	7.68393532	4.416580831	1.695666473	3.270191828	1.074491705	6.11531337	6.506893455	1.823854541	3.989917184	2.298073503	0.578602989	3.613697628	7.457802036	1.496174515	4.459961548	13.4765571	12.41163307	3.590189642	0.947647398	18.54342223
14064if_38	GDR60	0.50629408	0.383550803	3.372104111	1.150120972	1.647272907	1.572374156	2.536419782	5.11581649	0.919454395	2.961529428	0.94578527	0.291083357	1.081302895	4.75566785	0.661049504	1.270685816	0.881324418	0.212548408	0.464355612	0.559829998	1.398825519	2.648732016	5.831152932	4.656880032	3.628713603	4.512726915	1.323521337	0.327653643	6.361291878	3.225512248	3.503520915	2.648547311	7.566918111	6.131345115	2.166433728	0.494947243	10.30320403	0.09234588	2.371200569	3.074974289	7.68804266	5.337302334	4.710462963	4.923108418	1.496650126	5.369856792	7.459402364	1.520831537	0.891233414	10.45510153	2.861030605	0.748702426	0.833653903	3.573698641	0.312112035	0.050724363	0.097662326	0.644864182	1.434863113	0.857663961	0.329856029	3.603659322	4.592814134	1.619603222	3.326588289	1.309485828	2.859694005	6.07770112	1.800715766	4.897702805	2.585527514	0.587586837	3.532372696	6.839685397	1.198368201	5.357381749	28.76800556	24.83733837	1.410653792	0.746413701	21.59230818
14079if_29	GDR60	0.372518961	0.604251907	3.469468449	1.03147804	1.874021134	2.550331402	3.395726129	6.219422525	0.014369961	1.36310929	0.525769246	0.316598924	0.770954607	2.552444063	0.212453121	0.971490555	0.360591112	0.058791051	0.234307334	1.345934044	0.242074767	0.91964234	6.812733776	5.886317563	3.630555897	3.898579782	1.50396943	0.397874737	6.31388115	3.205702581	3.340148147	3.161563175	7.670777052	5.577908389	2.674995981	0.451010056	7.576548125	0.293436965	1.269485776	2.1996636	6.863592068	3.849781022	2.606440604	3.150472884	1.156941969	4.848338062	5.89385413	1.325951422	1.10091383	3.086550468	2.659326665	0.976924145	2.047885923	3.245754838	0.468645796	0.123122176	0.05527495	0.600278582	2.188531286	2.315203193	0.685727454	3.393769916	4.074405288	1.696924785	3.183091317	4.463546705	6.224330363	5.804848599	1.340163808	3.704190696	2.626398045	0.562707	3.286955908	7.033103838	1.467890273	5.136099198	18.4569364	17.89313204	2.335791148	0.868534649	24.7913747
14088if_14	GDR60	1.028595993	0.707690648	5.08004593	0.75991261	1.686804594	2.758773806	2.628873935	5.376627219	0.168752116	0.319617995	0.48749434	7.343680952	0.632010141	6.778683499	1.891450747	1.509763089	2.952469252	1.860863424	0.944123107	1.446190249	7.739497121	4.712762175	5.719770204	5.86266409	3.724858239	3.542838385	3.176808356	0.505424841	6.500761399	3.95459447	4.202686647	5.01845117	2.89049222	5.664730984	0.755073322	1.56107534	8.257954653	0.116070354	2.969519756	3.185065931	6.610574723	3.844682504	3.127944098	3.824581822	1.718780987	7.760406834	6.811358927	2.610842769	1.047319875	12.38492831	2.806627541	0.804308629	1.512406328	4.539008228	0.340294738	0.242648544	1.04326341	0.499291819	2.068787794	3.549586729	0.289951812	2.12905316	4.828738848	1.835661832	2.461495291	2.349600694	3.904317165	6.607016406	5.770269633	5.956887757	3.269457852	0.63795541	3.955796773	6.526442439	1.011136911	5.624259872	24.01024921	22.84488763	2.168289422	2.187978048	17.88922766
14050if_25	GACLS	4.051694688	6.996368799	5.855723277	7.321674715	7.261640839	8.188539503	6.116058424	3.773730835	0.004211101	1.214855374	0.62061837	4.804327707	1.160969577	4.208534894	0.098585911	0.877145948	1.546803539	0.266141391	0.331605815	0.638712806	0.348464998	1.245668788	9.437388183	8.535689829	4.138697401	6.194284902	2.892872294	0.120460056	7.810025042	5.980067385	7.092531071	6.667609322	2.31323669	6.753430693	2.437845487	0.371231576	8.858695771	0.360285907	5.637133855	3.867907116	7.24531321	6.918680245	6.872384321	8.051352678	2.58546181	4.893445834	2.689082424	0.722026287	2.046792166	1.524740052	5.906000287	1.809618936	1.236407487	4.904180677	2.724776584	2.496491041	0.649932377	4.054640742	4.347370532	1.489802905	1.751374283	19.61381522	10.34117278	2.860433684	6.641529677	2.077979214	9.1076613	6.460391221	0.918711025	6.222502494	2.48717466	2.159960907	5.360149203	8.033004222	0.78487439	4.219056236	14.20581337	13.45681731	4.333241947	1.321123616	18.06366862
14057if_10	GACLS	5.315843825	8.038039448	5.092013793	7.422943117	11.95031983	5.986817621	5.489767687	2.721741013	NA	1.258406049	0.550101734	7.381684836	1.045296556	2.816917764	0.149874132	0.936546283	1.255512885	0.312440966	0.275942955	0.580625161	1.571927885	1.294488479	8.230898097	6.930456274	3.993862823	6.785054261	1.580764661	0.226097447	6.363635213	4.156969371	4.382235885	4.736409066	1.624744762	8.505534275	1.59614487	0.377422665	8.383945452	0.497911243	7.59426324	2.05443681	8.378585619	4.558562245	6.147728326	7.124012599	2.12399719	4.723755153	4.653555592	0.40805086	1.426267466	1.2764468	6.701782838	1.92697426	0.781168354	3.909688012	2.015857275	4.648703023	0.656521401	5.539716418	9.046645274	1.761382334	1.950866157	34.9301988	11.45849239	1.660547933	5.50275893	1.374190337	11.70298272	5.760508114	1.184290663	8.637087949	1.866613203	2.689730463	5.963288304	9.04074875	0.811842313	3.571123741	10.28959497	10.28220889	2.200068177	0.898866759	18.11243547
14061if_51	GACLS	8.411672591	4.207718623	4.611454804	6.395205574	6.171561866	4.132797183	3.808140349	2.11685747	0.002889813	0.73757951	0.534928978	2.171064746	0.47543593	2.448724567	0.104558278	0.505355905	0.739126372	0.080489209	0.223350768	0.230004952	0.577969172	1.146979108	6.256986805	4.822134041	2.500731923	6.346833733	1.268366013	0.48991525	4.071988993	3.154099551	3.147200386	5.548383076	1.548040696	6.658524154	1.221699852	0.384088674	8.108336728	0.205423424	3.525250784	1.770884794	8.779039248	4.518034871	5.465709768	6.161051601	1.290460321	3.299302911	3.511624219	0.504745068	1.069742257	0.85661606	5.170787911	1.257041152	0.968775683	2.81320868	1.06894989	6.089226397	0.423384215	4.344513758	5.849123877	2.863219741	1.20561328	17.40056808	6.810843074	1.492309316	4.071336154	0.829378783	6.277103637	5.688152163	1.034623616	5.122705207	2.065289681	1.116067443	4.606578193	7.815814291	0.603458846	2.481807311	15.53062918	15.63635651	2.932409807	0.397559703	18.39100409
14069if_44	GACLS	12.21555405	10.70728032	6.266115645	7.657493026	NA	10.07333331	6.779328118	3.015705843	1.406786725	2.044439636	0.628638467	3.706316283	0.839323629	3.016924437	0.199754444	0.957478403	0.965846654	0.08003685	0.24246806	0.414308568	1.062351739	1.160722665	7.523759785	5.791558461	3.099264705	8.887957676	1.65222142	1.41311496	5.576502132	3.266752183	3.438119676	4.751601469	1.499287332	8.658256324	1.34196769	0.363195437	7.905855251	0.519948635	7.512698976	3.191861623	10.89316452	5.765248509	5.954437985	6.19863275	2.334898881	5.795016084	3.244621661	0.621382216	1.538306128	0.351305279	8.178417469	2.137529196	1.038128474	3.549928379	1.840998743	7.947671757	1.430350867	6.668387751	16.63765446	3.549567752	1.398992961	30.86311867	12.16204259	4.188967794	7.018689024	1.939357383	8.383930488	7.069857252	1.865923795	6.812862902	1.533197733	2.589483627	4.456148531	7.702148716	0.708794552	3.485767218	21.01837986	19.63511609	3.574863677	0.556488257	21.0744207
14084if_29	GACLS	3.886010803	7.717560967	4.95579676	4.565714489	8.864986478	5.992128389	3.102495125	2.878483525	0.079501747	1.30687282	0.9156888	21.62639681	0.47038027	7.176529807	1.434951016	1.768953246	3.902887889	0.87067971	1.125786241	0.324748532	5.809831716	3.889106402	6.86519458	5.133253873	3.799246281	4.329901427	1.491057277	0.788216962	5.847398215	3.786550963	4.376485073	5.300843074	1.247657793	4.969550689	0.936431542	1.320568423	7.994817169	0.399966645	2.71156096	6.908170572	5.901800871	7.459097485	4.969647297	5.190423975	1.736986242	4.588999715	2.357608818	0.287094901	1.840252066	1.900291495	4.853642142	1.166599274	0.661779521	3.976940099	1.145692234	7.214464738	0.622959275	4.357343157	14.95350033	3.570022373	2.301198191	10.83092287	9.363696831	2.464559847	4.21787124	1.470553324	8.727592267	5.012490524	0.661637672	5.023609439	1.910882909	0.74408932	3.677125243	9.608341173	0.504124615	3.371561885	37.0484353	36.77872225	2.536750136	1.065697962	15.74725465
14054if_34	GAC12	8.856341866	7.03881174	4.872163943	10.47478542	8.429909967	8.179204675	7.759930272	3.002979803	1.140766802	1.299004897	1.25188437	7.522676436	0.592028019	2.566617704	0.323776115	1.07720224	1.148375841	0.254858984	0.38525476	2.052038959	2.459987632	1.792616553	8.265410581	6.552988424	3.571291174	8.787262303	1.615051519	9.747837745	7.47953184	4.617161393	4.497694526	4.993647815	1.687764849	9.348507727	2.19313015	0.873045544	11.58851389	0.322721792	7.437816934	0.922060965	10.11263227	3.1424824	3.726540558	5.767709704	1.779534831	4.310698625	5.3694182	0.528910112	0.89972463	1.423114783	9.097832839	1.983368403	0.780408184	3.894938275	1.397856805	4.588147838	0.736181419	4.843551582	7.987679474	3.803616279	1.582595363	31.04760879	12.83534486	1.244398908	3.690835714	1.162408857	12.54142326	5.285276966	0.854159524	6.863000439	2.148194142	3.02761021	5.862450654	8.933507056	0.84262864	2.751256982	9.277845292	7.67984571	1.845136584	0.6095747	21.08501357
14061if_23	GAC12	5.488871091	4.94489743	5.648616741	5.204229557	7.388783061	8.599168083	6.970901737	4.200848275	0.005303672	0.92872062	1.139734372	1.514437497	0.615514777	1.935561574	0.191715003	0.94607147	0.744147659	0.113728457	0.314370319	1.109346094	0.671517166	0.804366963	8.400333216	6.621521788	3.626963842	8.886692789	1.636375629	0.14431685	8.054143114	5.188350706	5.828178931	5.913266575	2.186423198	8.712428439	2.405904896	1.952313716	8.441628524	0.342937245	6.573588623	4.037166801	10.90605152	9.761768237	9.744410223	11.10669273	2.421077211	5.959344516	5.811369821	0.839795408	1.869702168	2.255942521	7.188290821	1.679417194	1.206687555	5.381433062	1.196379707	2.444305394	0.356194451	1.811044687	3.513001722	3.732591827	2.241777608	18.41163058	10.59693595	1.956959192	6.297643956	1.994733377	9.160868522	7.686045031	1.519465159	6.771645048	2.346284446	1.613869584	3.846785437	6.827595186	1.033820584	4.746287519	21.65503318	19.01167914	5.607821115	0.5355759	17.38400347
14069if_16	GAC12	8.056740368	4.136416056	4.391373193	7.80837964	9.731559281	7.101407874	5.59812501	3.620722946	0.023615584	2.359152548	0.670719751	2.624652925	1.128793087	1.063976233	0.296968084	0.928018155	0.428549927	0.207366025	0.226657806	0.926652892	1.265545086	1.316950934	7.019884561	5.528653692	4.264416973	6.310256692	0.981728073	1.836236392	6.897554247	2.697500525	2.760913075	5.061425171	1.61895051	8.475064236	1.50502663	1.224722897	9.275578904	0.10077373	3.772485318	2.293119341	10.24829251	4.748106691	5.731189798	7.805643617	1.871950384	4.958406621	3.802975932	0.566412741	1.911950023	1.164749064	5.238636581	1.487249247	0.853561884	5.101445275	0.908943276	1.744444243	0.396022876	0.528858448	4.269237363	1.842841927	1.318507501	16.76553596	8.146010729	1.926459561	4.636813662	1.858045967	9.231102367	6.05786104	1.146771822	4.664484285	1.647997234	1.866837479	2.878976131	8.074027675	0.813608112	3.429407384	14.33213928	14.88554826	4.726003186	0.719250431	17.68381593
14079if_56	GAC12	3.7368332	5.115918883	4.689135472	6.135105279	6.908887256	8.391247399	4.267118347	2.605178074	1.504270202	1.214131375	0.939373658	1.153384897	0.53432665	1.380116149	0.144024958	0.782674133	0.663976804	0.127938048	0.211831995	0.366127229	1.075341793	1.384825072	7.529511799	6.219516821	3.428186284	6.801113705	0.986358101	0.858685199	6.08680451	3.278383409	3.580119496	4.969271107	1.01811061	7.574299656	0.962657648	0.454270076	8.510808823	0.341060563	4.939138438	3.16999847	8.424525448	4.955161113	5.059374612	6.016355198	1.818883372	3.183341447	3.437582998	0.311854301	1.536566745	1.353801422	7.553716641	1.609529913	0.81668043	3.135968017	1.313061277	4.925262507	0.341206781	3.415041969	5.485612748	2.153675235	1.514803138	25.22324727	7.099834569	1.665564914	3.707833347	0.738382328	8.702559947	5.316736362	0.960209109	5.395970331	1.488217498	0.525806483	3.987525186	8.136828164	0.767623831	2.883546544	22.60319445	20.37570438	4.146909255	0.525256661	23.62300101
14088if_41	GAC12	0.943911013	4.543733724	4.550257139	6.630029831	7.828390679	6.009162157	5.574872213	3.2516641	0.021516949	1.401631813	0.908358581	2.350367016	0.817275408	1.55509234	0.316152622	1.336599808	0.882953794	0.260560203	0.195950398	1.100774547	1.388744415	1.412908602	7.451623979	5.97984758	3.100782503	6.639309768	1.341861858	3.433041438	6.604469574	5.21180599	5.721898689	6.760978985	1.614343613	8.783024947	1.354689258	0.501962837	8.658984692	0.507322879	4.145786242	1.586642215	8.438437882	3.574181467	3.96974293	4.369633456	1.22800313	4.320158201	3.87263013	0.216315964	1.112188806	1.163909486	7.427837534	1.641083126	0.715704065	3.835848835	0.814804879	2.261865289	0.611429821	2.613461902	6.803104157	1.489820384	1.525495694	20.9886395	8.992720386	1.936257071	3.836731975	1.499772209	9.844203311	6.736599679	0.737386636	4.316304414	1.504659824	1.798012118	3.544338464	9.809799194	0.77036113	2.902439265	12.9978277	9.86642393	3.246417421	0.656233553	19.54585424
14054if_40	GAC36	3.811768746	2.623204356	3.720571039	8.004403852	3.174852609	6.233636584	6.056136701	3.608147749	0.305350186	1.754672028	0.589182198	0.812594279	0.768146699	0.685495944	0.342843862	1.102841334	0.331492718	0.125768676	0.269481797	0.783224089	0.727024923	1.461487474	7.462867635	6.332830358	3.292892627	7.896131509	1.61022741	0.059592452	7.485345553	4.415355438	4.547932325	7.263809334	0.48001463	8.913979125	0.758974462	0.231248827	9.960608015	0.437839064	4.790427516	0.193688206	8.490443211	1.877681421	3.263408986	3.977837732	1.657221783	4.588410421	5.471230729	0.176131428	0.782131805	0.574898972	6.150985574	1.40761125	0.909568907	3.998709635	0.633976502	0.684053642	0.309706974	0.645978757	3.613741949	1.82890767	1.930347121	22.29508888	4.974307562	1.790375334	2.314145806	0.804669516	6.829260354	6.454789818	0.895982022	1.953352212	1.683133784	0.566990351	3.12715033	2.893770561	0.837367651	1.841441686	2.531244624	1.450549438	2.890066794	0.494262477	19.79440321
14061if_29	GAC36	4.567113876	1.826505615	2.915989825	6.33873966	1.946651963	6.819520738	4.537756147	3.226019758	0.01247135	1.292039335	0.424573124	1.523638171	0.840873979	0.879938511	0.199959551	0.73306237	0.385023579	0.178622431	0.238442791	0.633073571	0.99863579	1.259793605	7.014420336	6.163340288	3.452303631	4.57784588	0.662500264	0.481908857	6.648526401	4.064415224	4.218435769	3.980291918	0.50599896	7.842177893	0.81713387	0.381841246	9.714644954	0.261207057	3.161067673	0.302438074	7.443765511	2.242770504	3.096620643	3.485586023	1.343500839	4.315044026	7.206787815	0.206163769	0.646382446	1.295248196	4.101093321	0.993251327	0.736381345	4.153161401	0.376157699	0.230656008	0.295948919	0.463474884	6.39573181	0.99744441	NA	16.96793822	4.048516841	1.565761019	1.947182588	0.7694949	7.335364218	3.521934527	1.068557426	2.304836797	1.838807065	0.45653332	3.006244376	3.621238167	0.846567826	1.855790215	3.255291851	1.877398756	3.632187512	0.351023106	15.45064942
14069if_22	GAC36	3.343258569	5.5372697	4.515822134	7.811192657	5.109178763	7.991684827	6.618786178	3.230644693	0.032381091	2.012663321	2.237188544	5.845472881	0.356909021	1.161484879	0.236236451	1.222999323	0.66665483	0.200817577	0.216315922	0.786835124	1.388337229	1.453538511	7.298475903	6.214859923	3.724196516	6.773894873	2.625789186	3.161030288	6.837142315	3.436369971	4.022836801	6.309325279	0.87410957	5.565392252	1.088712496	0.361070262	9.099957091	0.099155583	5.955547635	0.777775058	7.196323714	2.880204034	3.922852433	4.722333585	2.182294126	5.466684798	3.153033329	0.231889831	0.663161962	0.818255063	9.388631638	2.423465371	0.869388949	4.856588155	0.895121125	5.248554309	1.464331604	5.781493045	9.653157048	2.961726345	0.292100751	25.67609517	6.944563567	1.951937956	2.733423	0.661589551	10.45246243	4.886156908	1.128778692	3.314145223	1.954710516	3.16762421	5.234533992	3.903530815	0.56999012	2.295741744	6.147275683	4.795007608	1.512291507	0.714243503	17.47501537
14084if_8	GAC36	0.723286188	2.526624519	2.866971805	2.717237091	2.78473746	6.54093056	4.637533526	3.070153837	0.039325873	0.091344779	2.200872665	0.373678384	0.445482751	0.668353997	0.238239324	0.995189597	0.315810877	0.291640102	0.213299571	1.767224972	0.607732627	1.433990789	6.948083638	5.78457077	3.886787661	5.118950111	1.129866851	0.368853509	6.849007721	4.791443498	5.10981271	4.737719193	0.36112103	7.881215123	0.688935534	0.561538316	8.120156512	0.423784144	3.017939867	3.046740885	8.198415396	7.478314332	7.112334184	7.204871578	1.630377266	4.405963699	5.934789417	0.651426152	0.907678319	4.168547197	4.452075585	1.173266606	0.868818046	3.941964466	0.751370051	0.4712594	0.684934486	0.492244191	3.654740474	1.678313303	1.876625906	16.39013108	6.216511342	1.691968377	3.455590306	1.156961647	9.754235872	4.447525313	0.759830971	2.186281459	1.124618301	0.784396397	3.906780861	6.185511482	0.871758178	4.182418971	24.6544221	22.29560035	3.696928548	0.467265516	17.7209203
