	Code	Benzoic acid, 4-hydroxy-	Citric acid	Glutaric acid, 2-oxo-	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Aspartic acid	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Serine	Threonine	Valine	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A143003	A145016	A147011	A155004	A159003	A170001	A174001	A176001	A203003	A211001	A213001	A228001	A237001	A237002	A250001	A311002	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerol-3-phosphate	Glycerophosphoglycerol	Inositol-phosphate, myo-	Phosphoric acid	Phosphoric acid monomethyl ester	Erythronic acid	Galactaric acid	Gluconic acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
15288if_18	GALS	0.65579163	3.266907996	0.948343955	5.435691503	4.75157445	1.227734751	4.538544606	1.573633335	0.182627931	2.70304413	4.804099962	0.65849052	1.692816509	0.645295033	0.442110175	1.056981811	0.93734624	1.327339057	1.511373005	3.243199779	7.69431681	5.56872825	2.167807471	1.572578224	5.470284734	0.292301514	0.215806145	2.832076762	0.811874224	0.692563265	0.342046498	2.297842512	0.701442241	0.796747163	0.149085156	4.533246722	3.669182744	3.690468604	0.311653556	1.599070305	0.135704612	2.151122692	0.459693699	4.022886477	0.62788776	4.227416015	0.838406316	1.367037036	7.118820874	1.494400188	0.867296588	0.91302728	0.433643934	1.305527317	0.785214699	1.853846606	1.470187568	0.187036152	4.496535066	1.256823596	0.68051596	0.902369617	2.559159487	4.20269589	0.835002234	5.075384248	20.6161609
15300if_10	GALS	0.628613215	3.023192087	0.707109615	5.078211026	4.515026263	1.353318695	3.632995895	1.552631489	0.305325667	2.366956707	4.368397629	1.443708682	1.946665533	0.518947376	0.690238097	1.20328471	0.924772799	1.07490256	0.942841527	2.156243753	5.843046213	4.845500015	2.004892236	1.956591066	4.436066002	0.494699428	0.399358208	1.202055623	1.208830626	0.768915238	0.716811174	3.60750623	0.615900109	0.515208396	0.140353429	4.267206383	3.111533763	1.766197029	0.130693619	1.05229886	0.13803294	2.237488564	0.411498988	2.831465416	0.318281045	2.126657902	0.752330188	1.395031352	8.162375945	2.799826138	0.512582559	0.89176818	0.507992436	1.080485974	1.027081009	1.659820591	2.270146	0.113353099	4.377130146	0.377102388	0.650662685	1.431472067	4.43993751	9.60639394	1.237798059	6.537491237	23.94646355
15226if_17	GAR12	0.900889953	3.920737483	0.415694361	6.011173794	8.436975173	1.412383881	4.340528967	1.463242179	0.279226087	NA	8.171460606	1.001220136	1.616941896	0.042774077	0.544378507	0.096046317	2.643259086	0.124984758	1.994653168	0.283520889	5.173968127	4.705935399	2.012964352	2.221963529	5.239424309	0.137699585	0.131203507	1.136278278	0.6349201	1.128322403	0.667195192	5.362129294	0.305250214	0.942818809	0.100163392	4.983652616	6.080888665	4.913312765	0.5257365	1.847864713	0.131934245	2.524837194	0.393010379	4.106516693	0.781764299	3.061655854	0.413206213	2.714762444	12.36320212	8.893079309	0.498392411	0.448308173	0.434356821	1.016309197	0.837575016	1.472137376	2.287392914	0.182731302	6.380431431	0.064407938	0.836213267	0.761311435	1.30059643	2.097295835	0.075696022	15.33782638	36.344575
15258if_25	GAR12	0.782076817	3.442513452	0.395965385	5.295113978	5.280583101	0.849778052	3.863750049	2.824164504	0.051629207	5.08296656	4.748750888	0.599951782	0.924876725	0.649492926	0.715238558	0.27904828	0.293963479	0.375868519	0.218408606	0.535464587	4.678992739	4.321337401	2.538960647	1.867783051	4.042783974	0.519830355	0.121003748	0.902202083	0.522944977	0.673217388	0.295621303	2.729370715	0.157260385	0.405361663	0.105556482	2.56824647	2.996764001	4.062692817	0.117614638	0.789280353	0.070410298	1.592184877	0.346644898	2.278556371	0.171713894	2.626052747	0.250770926	1.034437068	7.447118728	0.941125793	0.863401274	0.463292201	1.059227616	1.058666849	NA	4.641909293	NA	0.183250485	5.431030195	NA	0.696935876	2.676196966	0.841868164	0.794742879	0.2858133	7.441039816	18.6452273
15267if_10	GAR12	0.724126405	2.895022413	0.503210938	4.658294327	3.724631764	1.074688002	3.245256917	0.935130449	0.095622155	2.572343003	2.697292628	0.882320049	0.959346974	0.149212571	0.643419752	0.126071722	0.345388797	0.608143979	0.357824916	1.042397374	3.801927735	3.435963181	0.843155031	1.332942642	4.024134841	0.344068887	0.160335582	0.940125497	0.565365769	0.473701461	0.414593045	2.045794076	0.202741614	0.400854579	0.254493026	2.927830295	3.761072912	7.508226634	0.474063386	1.009221611	0.041637362	2.764815868	0.372069745	1.469826058	0.49351296	7.209420393	0.446531647	1.040207102	6.590872429	1.407143863	0.549283679	1.307358061	1.515911891	1.178916688	0.656211338	1.392889866	4.505235384	0.108770439	3.007585738	0.691827221	0.570823	3.001473885	0.561930601	0.772195997	0.184761365	9.759866053	12.72375111
15280if_18	GAR12	0.611079182	3.458419069	0.503894861	4.853551986	4.859719419	0.83958953	3.759027685	1.20021316	0.149559021	5.430531524	3.769784643	0.53230405	0.7382513	0.275182367	0.204175607	0.203020665	0.788356971	1.482758521	0.87360493	1.607754698	6.330505658	5.817553577	1.727354276	1.083864819	4.545650112	0.375864339	0.11042464	1.391056831	0.69175158	0.798512351	0.528991581	2.859337649	0.18713358	0.621005836	0.050786438	3.990728326	4.064077363	6.288365874	0.165637029	1.019436968	0.063531241	1.719794076	0.369999352	1.71355421	0.443123724	2.106885339	0.463930497	1.170588306	8.11523573	2.609842642	0.395611994	0.843092675	0.462626349	0.747379675	NA	2.389674781	2.768421867	0.107338614	4.573447367	4.700448116	0.707526079	0.95187042	0.453067105	0.739858861	0.165045431	13.88900305	17.96959202
15294if_6	GAR12	0.786637259	3.709209676	0.689258304	5.804401714	5.827850511	1.293444066	4.528485898	1.106643864	0.320484762	4.276057168	4.834969524	0.979647948	1.8370707	0.326088181	0.142020035	0.185071197	0.42949826	1.567956344	0.450373765	1.081459325	4.812960731	4.151258307	1.749585984	3.110542635	4.88657556	0.917913926	0.114020642	0.996429369	0.861195042	0.500446897	0.535034873	3.633151072	0.186325941	0.524685895	0.037692035	3.242601343	2.521037139	1.836459038	0.517609029	1.5679581	0.070767304	4.37550157	0.75333736	1.611399922	0.321614945	1.920244584	0.83112247	1.049285958	9.138371857	3.057625561	0.359017522	0.319243452	0.341714015	0.761777332	0.851360431	1.402218013	2.052500759	0.103056868	4.365113558	1.103316795	0.620023845	0.462182752	2.629239821	3.134463755	1.865643431	9.283040249	20.58691247
15223if_14	GAR36	0.592354716	5.970079793	0.365023025	9.020760851	5.066992134	1.915938485	2.039142336	0.992127333	0.07511741	0.078032469	4.685469643	0.495738605	0.598949695	0.036174215	0.768888675	0.140158448	0.045959734	0.193798613	0.082744543	0.73504023	5.111582712	2.879340661	1.191294567	2.602903708	0.690643691	0.10458569	0.102518537	0.565422545	0.653105156	0.6156712	0.526024272	0.605662537	0.081638148	0.535764071	0.038816299	3.675515607	3.143917401	1.66133108	0.04093777	0.095066333	0.010578509	2.411344016	0.364103358	1.901807569	0.199329974	2.076285352	0.15555393	1.496749043	8.66269585	2.148212278	0.422998733	0.300016821	0.061954759	0.574310296	1.288108243	1.427848376	2.177065665	0.104222547	6.381587024	0.010569289	0.765772767	0.310394009	0.677679502	1.371995232	0.182633258	13.87507021	50.55556981
15238if_21	GAR36	0.761651861	3.217730494	0.390710284	4.671162069	3.775299915	0.562466486	3.407394372	1.096205798	0.032729006	0.45743909	4.4259802	0.469525492	0.990632377	0.061691846	0.52974073	0.167186642	0.057328504	0.152050054	0.065880702	0.315527554	4.156497603	3.574947629	2.116543811	1.054939272	4.812081626	0.599884454	0.210676093	0.891364304	0.701642317	0.617438091	0.526221204	2.277264591	0.184344785	0.498136923	0.170548729	3.947544044	3.290660024	2.639254757	0.183510111	0.922308996	0.021974452	0.867975687	0.263367766	2.29387915	0.169312841	2.159375808	0.216259533	0.626276515	5.97733669	1.391048744	0.344253071	0.468895208	0.385321863	0.740559099	0.596979717	1.486724262	2.050423346	0.133136014	3.446515835	0.026231256	0.721931138	0.663929998	1.727905616	1.932610176	0.153911871	11.35660574	16.43528334
15261if_30	GAR36	0.601514849	3.696899565	0.643170541	5.652874215	5.267854789	1.281778897	3.795154136	2.125996024	0.264307594	4.678077167	3.323051626	0.716952544	0.989627713	0.052255158	0.625699664	0.184629256	0.420390004	0.495646084	0.226389781	0.677371044	4.950475737	4.340454618	1.920557174	1.500592035	5.229855854	0.439801415	0.158672205	1.229411164	0.910236395	0.819287328	0.616205787	3.246748852	0.269884258	0.579816716	0.219384791	3.243056335	4.53417066	2.768107017	0.458418187	0.806545089	0.063666438	1.991468262	0.412849234	1.964861333	0.226824456	2.108912379	0.326217775	2.402374024	7.353180286	2.755778826	0.329819018	0.912922542	0.654103806	0.974012847	0.88398901	1.646593483	4.369897813	0.123302203	4.530567852	0.046302221	0.930368534	1.185624389	1.359821198	1.632100227	0.362055706	11.50242077	22.05344742
15277if_20	GAR36	0.543146124	3.083462928	0.313998065	4.736687108	4.676830582	0.542081996	1.215190917	0.668662789	0.021505153	0.21414189	2.386647467	0.400534734	0.722185003	0.018057436	0.068184651	0.162573053	0.030577611	0.01890103	0.039020591	0.280724906	3.602823516	3.079283405	1.235833683	0.790219011	3.322794399	0.118992461	0.082231429	0.339968289	0.215999293	0.205151808	0.159621402	0.515962477	0.067215087	0.099400219	0.036306148	1.277819244	1.512004723	1.592520112	0.147100146	0.413395428	0.019971473	1.251306262	0.258847656	0.911843394	0.058739111	1.336889108	0.111022109	0.405020536	8.362280702	0.731606738	0.171815684	0.268599863	0.162531433	0.282776772	0.310971551	0.869430697	2.413159909	0.103355762	3.52388338	0.019532222	0.638572505	0.355089673	0.694614586	1.020113967	0.135316827	4.174047699	20.30099844
15294if_10	GAR36	0.735393683	6.284325624	0.587329005	NA	9.712254781	1.833949231	8.60488173	1.037617468	0.020555081	2.238653377	7.469796828	1.233949102	1.186626339	0.183658038	0.143545313	0.178061322	0.268760752	0.767038463	0.208725862	0.827910379	7.13971702	4.991984983	1.434647067	5.375608619	5.716549237	0.13776095	0.113322838	1.002267215	1.039547761	0.770104617	0.897744507	8.524290088	0.140692338	0.083267678	0.037450387	5.35387951	4.298302659	1.824742278	0.102251528	0.133817925	0.00574633	5.970621547	0.106936149	2.669407488	0.292142655	1.897416723	0.145783161	2.164030353	14.55411334	2.304395049	0.582765151	0.317505204	0.734648701	1.088357035	1.241646366	2.168421053	3.755715008	0.101906063	8.178531778	0.011445055	0.62246034	0.462902814	1.818700506	1.078405683	2.908635439	15.68902374	NA
15223if_80	GAR60	1.471791575	2.938433717	1.194504314	4.71110911	4.307798441	0.930227528	1.716314563	2.524367414	0.012038431	1.366401376	3.269177391	0.857952357	0.790515297	0.039624958	0.680928226	0.074118533	0.170631722	1.101402668	0.090405836	0.890431117	7.175117323	6.856262833	2.518107094	3.226461242	18.55590847	0.703773234	0.092643021	0.940585929	1.672104858	0.5550637	0.773283626	5.653873668	0.152004821	0.440692678	0.034908003	3.677953651	1.845720637	9.276381282	0.656445204	0.676928655	0.055035955	1.49324282	0.59787061	0.502729962	0.114490465	1.704468308	0.658628048	0.79811326	6.624765717	2.028775316	0.404407657	0.274171062	0.416715616	1.311289179	0.973045626	1.491943472	1.544151538	0.086594945	3.135867348	0.090041063	0.816966525	1.829143762	0.566636232	0.542371216	0.353784931	6.308285263	18.47372579
15238if_25	GAR60	0.712035898	3.890812974	0.268522673	5.254530009	3.857619493	0.639404324	1.813171572	1.027830471	0.029291435	0.899853966	8.643570996	0.516430841	0.900278324	0.062033449	0.098113152	0.160854173	0.112782284	0.149497957	0.066235215	0.424054391	3.4359609	3.028902423	1.40107587	0.962106063	2.597339759	0.178959942	0.104693379	0.316605095	0.413347072	0.498942911	0.350048929	2.796564564	0.092039088	0.518767528	0.057113827	3.751189008	3.830808199	6.60509494	0.165468084	0.52524056	NA	1.023495366	0.212399146	1.112799623	0.170010606	2.133705156	0.219116102	0.704419465	5.642230895	4.392014845	0.268651306	0.466342121	0.464416477	0.487362958	0.63555262	1.69929729	2.007389439	0.131649324	5.11165196	NA	0.724768096	0.664964374	1.024732988	1.680053101	0.160204873	12.03720277	15.72488718
15264if_6	GAR60	1.025976982	2.097859022	0.901017711	4.214306534	4.00436791	3.310717549	2.710892015	1.91504799	0.018817406	0.888735236	3.195253361	0.132349489	0.185173938	0.056682191	1.556829721	0.303184365	0.111850727	0.018021503	0.055048573	0.724462408	7.440832474	5.513280272	2.469459196	3.84960246	6.552892801	0.462848436	0.143016434	0.997637531	0.577480422	0.718889753	0.47607666	0.867303371	0.126920036	0.733744404	0.100331883	3.692376744	4.426287051	10.81471436	0.829793112	0.860669576	0.022776146	5.891516585	1.022969781	0.846176639	0.231966735	1.868674325	0.194747025	0.756110826	6.842841548	NA	0.444853937	0.510680389	0.628561762	0.846103978	1.612392619	3.179777478	1.680365444	0.153812605	2.107287295	0.021759013	1.036483459	0.723462539	1.4790541	1.108980577	0.145163153	15.07294648	32.54722146
15277if_24	GAR60	0.507764187	3.215332699	0.239722652	4.489817882	3.713715645	0.404462168	0.97904452	0.626955258	0.023727393	3.292759465	2.328894363	0.219927851	0.641433135	0.02454984	0.068916946	0.156415333	0.049797309	0.087239146	0.06577628	0.257140432	1.597432746	1.413639045	0.993198047	0.716910039	1.560160066	0.118747561	0.081728174	0.210138792	0.185717459	0.20973173	0.183323377	0.512205018	0.049988598	0.229890327	0.072146769	1.093848909	1.535782417	1.582359703	0.144190453	0.382406259	0.00684267	0.77752074	0.163429444	0.400488509	0.049519134	1.320996175	0.112488599	0.235968279	5.809980135	1.125266877	0.146020948	0.267137364	0.354587192	0.2609276	0.4055986	1.230808847	2.664062864	0.102201619	3.247673379	0.019423043	0.64108189	0.355642889	0.699837105	1.02429074	0.140849532	13.33255567	13.60619711
15291if_12	GAR60	1.014893688	5.128236257	2.360690715	8.968062313	7.940109866	3.699392061	4.378728763	1.791464085	0.092429636	2.231368097	4.65460554	1.638721799	1.01768657	0.352364039	0.477840281	0.304259725	0.506186382	1.171335506	0.771234562	2.63055328	8.045930878	7.604243424	4.625975843	6.51753873	17.76081612	NA	0.227216032	1.056773228	1.685334973	2.180944706	1.649071457	NA	0.335205093	NA	NA	8.779716437	10.54497798	NA	NA	2.361696969	0.018918541	7.032416521	1.351014381	2.186995811	0.546698703	4.486563482	2.402322007	3.930967784	13.51260291	NA	1.19038911	0.699858793	1.115162631	2.938300174	2.188687621	6.300749244	3.465216156	0.218202855	6.734007866	0.151501908	0.673638054	5.168179598	0.494252029	1.501103609	0.169195537	NA	37.75089884
