	Code	Benzoic acid, 4-hydroxy-	Citric acid	Glutaric acid, 2-oxo-	Glycolic acid	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Asparagine	Aspartic acid	Butanoic acid, 4-amino-	Butyro-1,4-lactam	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Proline	Serine	Threonine	Tyrosine	Valine	4-Hydroxybenzaldehyde	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A124002	A143003	A145008	A145016	A147011	A148006	A155004	A157012	A159003	A170001	A171003	A174001	A176001	A180002	A203003	A211001	A213001	A214003	A221004	A228001	A237001	A237002	A250001	A311002	Ornithine	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Spermidine	Cinnamic acid, 4-hydroxy-, trans-	Ethanolaminephosphate	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerol-3-phosphate	Glycerophosphoglycerol	Inositol-phosphate, myo-	Phosphoric acid	Phosphoric acid monomethyl ester	Erythronic acid	Galactaric acid	Galactonic acid	Gluconic acid	Glyceric acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
16032gf_12	FALS	1.06452628	8.366977649	1.681744269	5.115420848	5.426058944	10.65778463	1.255404848	5.295708083	1.580511705	12.45153452	8.316046344	3.877830101	9.940393664	3.413498202	10.08667375	7.526397786	6.105537503	4.682898946	1.265067406	1.483642281	4.34140278	16.0316144	7.480923481	7.990208604	5.703192033	5.622857423	1.457541165	5.197496654	5.3626338	1.638261069	2.398438383	0.599407587	6.286036699	5.492468048	0.725482981	0.533145717	0.666845636	0.91392098	9.964776889	0.954677505	1.250773779	4.247846392	0.599114381	9.385928762	0.512586823	4.2174793	0.374503063	0.282037833	0.30540139	5.178405773	7.590830831	6.179174085	3.426193945	0.293757467	1.689050262	2.468802586	2.16543099	0.992278712	0.497608412	6.659236118	7.251135111	4.328953169	4.577274135	0.213183058	6.678784111	8.90202494	0.750766455	8.031974761	3.421014117	0.700983791	2.0714816	3.072846058	0.959488477	0.659214625	3.428459909	0.402699813	0.780139586	1.269659046	0.223089239	10.2596103	0.668103814	0.401227704	2.008555068	35.74713334	29.5779089	0.382548626	1.069300038	18.10638503
16032gf_57	FALS	0.830486896	11.73833678	1.367790475	6.054696969	9.050057104	10.26111741	1.702011596	4.718617538	1.447043841	8.681220674	14.07373724	2.174208137	11.55323705	3.371765336	13.69738197	12.97468248	7.010145149	5.074204884	1.774365969	1.840321212	5.576631693	12.37227902	9.574563154	8.666624035	6.97337977	9.063008461	1.197484436	5.433829926	4.842819284	2.197591323	2.241433808	1.111334554	5.140373843	5.596645039	0.865940127	0.675451379	1.146127447	1.006937878	9.477550647	1.029875868	1.289118895	4.576871489	0.569346748	11.35009042	9.587279882	4.714092467	0.360005542	0.295269638	0.336507825	5.827431629	6.708206207	6.971893922	3.353761465	0.374980111	2.524162467	2.945976397	2.45412692	1.380504091	0.532387407	5.113361095	6.531798377	6.477841954	3.340973248	0.370814934	7.021210299	10.15427104	0.938486475	7.59404206	4.195926147	0.662449648	1.835170439	3.668791744	1.842568987	0.734816609	3.994176647	0.30830939	0.874520991	1.673552733	0.232201113	10.87616706	0.774895206	0.445356304	2.084290654	43.77211247	32.51849084	0.449048352	0.967618039	28.66138452
16034gf_75	FALS	0.569867437	8.898271489	1.61636625	5.53138544	6.890416872	8.947832533	1.865062206	4.086572313	1.070427218	5.716755122	10.29921535	2.682575507	9.740232374	2.817196851	12.93970302	13.12720406	5.556117778	5.200764328	1.669176171	1.647829586	4.44281208	8.526972764	7.550782809	7.80858214	6.09344079	6.598849637	1.170113445	5.661218256	5.244926582	2.611790736	2.320440162	0.971408758	5.387230821	5.200020394	1.121792471	0.941426871	0.943065427	0.96909463	9.198733631	1.044157667	1.42633848	5.223838186	0.60331761	10.10229532	0.534086519	4.257530429	0.376780469	0.242692707	0.334397172	5.196919239	6.705937429	5.739808916	3.500962309	0.335295094	1.989158644	2.316388374	1.926245104	1.231405906	0.492096947	3.928000371	5.564564157	9.070641688	4.827634093	0.458773923	5.407668498	9.868035878	0.653208965	6.169277729	2.92629014	0.5748856	2.173667436	3.124524865	1.723982082	0.574955761	3.685502069	0.328040121	0.934074807	1.118690783	0.196208367	8.152577776	0.620262765	0.384169262	1.677039288	31.87555352	24.08111029	0.321418049	0.860346386	12.65736432
16039gf_16	FALS	0.969009596	9.791552078	1.53983512	5.876251111	7.867561698	9.037891975	1.546343626	5.258409859	1.25671164	13.26090942	9.419865757	3.256409669	12.26556603	3.220338207	11.35924401	11.3334625	7.673423841	4.768499258	1.540358501	1.973921352	4.548001394	13.12150183	9.484376626	8.659724082	4.906294056	7.580489013	1.264198336	5.899008919	5.977511171	2.036908037	2.391753965	0.795935497	6.626700761	5.75030472	0.703266053	0.757851409	1.122864633	1.178725249	9.523268711	1.317930255	1.695895104	5.358098395	0.812092617	11.21421637	6.904393312	3.697681917	0.46175719	0.28940859	0.352786733	5.456732577	7.05904515	6.897459222	4.276873515	0.373433521	2.29510403	3.646387642	2.322705721	1.490423992	0.515886357	5.320533582	6.147348076	6.828948224	4.072279516	0.356671883	5.902436349	7.765594863	0.610260281	8.384329911	2.776614773	0.733386516	2.168392226	3.743889662	1.656392592	0.725417704	4.299968596	0.465566097	0.863686351	1.277783855	0.223860892	9.670778383	0.558564977	0.45890204	2.239701805	31.48731173	23.98460636	0.34534879	0.954989285	17.7095849
16031gf_4	FAR12	1.152401465	9.281243432	0.922636016	6.195092144	5.430509313	9.577584898	1.544589934	4.560248326	2.426670198	5.829229474	8.500022414	2.147199243	14.21003756	3.551535247	10.17577456	17.27933266	4.673874556	2.752580222	0.967748912	1.566598245	2.824720976	15.97460302	7.950495878	6.089983681	4.216243133	5.416397961	1.207150743	4.87127848	5.263912413	1.958159294	2.048935358	3.852215734	5.665763273	4.951044421	1.242223289	1.050406739	1.158296551	0.993865126	8.347990398	1.195838935	1.525305773	4.415231949	0.588508751	8.75925306	0.729672221	4.804021209	0.444979178	0.328441153	0.335386878	6.353094748	7.17145461	6.591231599	4.321216831	0.370309009	1.56272178	1.882814409	1.530272116	1.549362857	0.506802315	3.120635667	6.286552122	4.981300602	4.330297829	0.342830881	5.374034413	6.466740459	2.020115726	7.24891208	3.892309439	0.77074936	1.991629275	3.279496873	1.47992384	0.886947925	3.852885696	0.320410762	0.898056277	3.00194805	0.097612535	13.05860998	0.632922433	0.464961663	1.961252003	40.41847555	33.00777508	0.912801067	0.963457847	16.53280464
16032gf_43	FAR12	1.052791147	9.750104017	0.996019657	7.096657545	6.254891438	9.656492106	1.71429081	4.268613686	1.920625168	7.701355073	10.28788507	2.87045428	13.93058619	3.175608918	10.83366003	9.372506654	4.373260201	1.77240351	0.604378403	2.164015136	2.583897545	10.05127913	6.551524626	5.857584037	3.4763695	3.063977903	1.132168764	4.70489768	5.843096813	2.204537934	1.870863409	5.042296387	5.385631621	5.333063136	1.525698062	1.58253317	1.294089844	1.055137221	8.112247929	1.22785544	1.376559982	4.37119018	0.576773174	9.498546276	0.693153078	4.337553113	0.465197426	0.411770256	0.344476516	6.793092146	7.578620125	6.570673104	3.920247005	0.397721964	1.801046346	2.439952894	1.62765485	1.389529252	0.504773122	4.563493269	6.189991549	4.990807306	4.446427861	0.236904759	5.701283594	8.930626699	1.664231158	7.025510828	3.355773067	0.739375714	1.456373335	2.743326211	1.259971632	0.891134338	4.038198022	0.308110327	0.718478781	3.747002723	0.108011234	10.6271838	0.536207396	0.411004157	2.586949899	45.81825361	35.50754562	0.980395764	1.0008588	23.60202281
16034gf_61	FAR12	1.963750598	5.914305327	0.974082798	4.085926899	2.615340185	10.51832282	1.094518669	5.601006502	3.660771836	5.303398456	5.985339978	3.768827476	18.79963696	4.238955236	3.623078102	3.44922339	6.670228274	0.546737557	0.525695848	1.646601043	1.586957426	12.31473922	3.144385326	4.247902669	3.68051719	2.117615818	1.499006774	7.082377119	8.677719893	2.449517389	1.758465341	5.21225915	4.713988116	1.631626278	1.053722369	1.071007554	1.133044528	0.969098992	3.014472093	0.981140939	0.916228025	2.196304448	0.425748027	5.72410848	2.426316257	11.3315771	0.626379155	1.167293609	0.493231833	8.121756581	11.69373892	12.07824016	5.895951401	NA	7.055923938	2.776341334	1.402037973	0.582949752	0.443274433	7.259855343	8.848548227	1.227898764	1.7831562	0.213143385	4.507709505	5.520517467	2.639373774	13.39936827	2.676319964	1.358029261	2.543256621	9.663712086	5.46938366	1.448278416	4.564873392	0.21975631	0.828770713	7.167332376	0.229882302	13.5797655	0.291426071	0.754318095	4.442949049	64.53840048	59.95088885	2.1485198	1.114129919	12.59168147
16039gf_2	FAR12	2.397672278	7.088691843	0.500280002	4.300027771	4.195763974	10.71707329	1.123044761	4.6248454	4.369490513	5.383040731	6.980556073	3.166872509	21.60264343	4.322270805	7.589173272	7.351082035	8.139941391	1.290805211	0.768468567	1.951481387	2.703638124	16.53307452	7.269881396	5.848175583	4.403325246	5.433000694	1.139554324	5.551392884	5.906536729	2.159951975	2.903318329	4.516992919	5.034633189	3.498368155	0.785757429	0.696375141	0.912591891	1.040882584	6.617089703	1.043653884	1.160838809	3.613473793	0.534718856	7.836155166	0.178410624	7.322056211	0.508708144	0.601315448	0.362228863	5.258541966	8.5762	8.066781689	5.021642203	0.435194924	2.553454419	1.902364946	1.479630318	1.040013528	0.528935296	5.837554186	7.478650306	2.518147836	2.7403418	0.222396872	4.114713134	6.412537984	3.350851318	11.37545421	3.869903034	1.293577428	2.226007893	4.499831653	1.821279554	1.279899021	3.120975341	0.240764573	0.711839747	6.394446563	0.082925325	13.95882929	0.479292729	0.414495997	3.642203459	72.8289364	51.98443532	1.403580511	1.004504199	12.79060993
16040gf_25	FAR12	2.687442064	8.550099529	2.749176224	3.4135794	3.854177366	9.662757004	2.091077564	7.31696153	2.762547185	0.843913109	1.78234662	6.777650058	5.505730954	3.426675995	7.565138669	3.109512851	4.997881981	1.060151923	0.568293146	1.12743747	0.89763503	10.02759819	1.039500245	2.189915279	0.45532867	3.458591466	5.16988705	6.142191895	5.763986617	2.479728376	2.382708354	1.638004425	7.04322025	7.6011754	0.986418685	0.989516031	1.540150939	1.089154345	1.22340169	1.201464868	0.807359814	0.996796512	0.490757208	6.327872206	0.251176342	1.638996748	0.435225397	0.310342406	0.269140376	5.009757125	4.424293751	5.928587235	5.589437223	0.396249143	1.610263068	0.383429637	0.300013776	1.620568284	0.578135999	1.328556345	4.501970986	3.440133691	6.309202767	0.202750735	8.82799518	3.672969585	1.358762107	9.369871792	2.611294279	1.924178493	1.937355592	5.086661001	2.963365013	0.258675647	3.253827931	NA	NA	1.756050269	3.961314539	10.8694336	0.818640119	7.921553745	2.454146929	46.01631374	32.9534446	0.496446951	2.655236213	14.88385989
16028gf_39	FAR36	0.973294747	7.41091886	1.773400742	6.244719537	5.40708205	12.65646011	1.670054598	6.289320817	1.616216311	6.648361088	8.058724429	3.631712592	13.82054378	3.809367583	10.18971168	10.61760042	4.873033246	2.198081474	0.634367214	1.903361997	2.837461454	23.33719822	8.404511347	6.270254966	6.785168633	1.973397201	1.689026552	5.434240892	5.904566596	2.078361076	2.58585682	3.187368989	6.317141199	6.000593034	1.441422821	1.305718459	1.613814597	1.099339172	6.517946418	1.730386165	1.511393063	4.762539021	0.728305548	11.39974838	1.766906207	5.026730455	0.693664697	0.445943532	0.417645022	6.976886097	9.335621094	8.656037177	5.611265565	0.458126239	2.128677013	2.077555008	2.12138151	1.224634547	0.583595584	5.081534426	7.366514471	5.142803634	5.018897638	0.274810297	5.998739945	9.350062411	1.634005857	8.503736582	3.541254322	1.040216817	2.331925554	5.24461444	2.311181232	1.085817159	6.004497297	0.430531878	1.031190994	2.428702978	0.181281894	21.98499048	0.527692559	0.457789902	2.720425469	37.09321065	31.50830155	0.885033798	1.107322742	18.92679441
16032gf_29	FAR36	1.205263636	9.770815309	1.606150089	7.120087508	7.282416884	11.43830726	1.89311829	6.369865191	2.051186147	6.790745679	8.987890444	4.364743509	15.53928071	3.584351272	11.20932252	9.762744669	4.437221385	1.788862319	0.645017925	1.971693281	2.566259164	20.44983993	7.862657396	5.879562644	5.393729925	2.837755699	1.703497452	5.038056296	4.818863758	2.337765295	2.528104023	4.546711238	5.855841979	5.487446839	2.066202456	1.679790161	1.450622459	1.108092465	7.739251985	1.396763125	1.509109158	5.242262989	0.731561788	11.91195844	0.470901292	4.533485959	0.493973198	0.355630998	0.352624522	6.156211287	7.799714536	8.758873237	5.180765497	0.369528211	1.836807258	2.135819516	1.905002442	1.327233107	0.527789495	4.386262186	7.253410676	5.654354975	5.137337833	0.252785884	7.135484667	10.22053433	1.564031831	8.509296999	3.972218506	0.839385328	2.18179501	4.393450621	1.919532874	1.098630634	5.836014086	0.374405578	1.114004719	2.393611612	0.179478236	18.75295333	0.519091891	0.47178812	2.600704141	38.24524271	29.68684371	0.766984845	1.114069402	22.66841966
16034gf_21	FAR36	2.27021408	15.2953574	1.230079294	6.193185983	9.42386156	14.79149647	1.780164855	5.8070603	4.1079934	10.0383146	12.06494752	5.354243096	18.46924001	3.091122787	17.92786301	13.65513879	6.056509152	2.286059269	0.769361607	2.592560644	2.794469141	28.49272717	10.62650129	6.421145526	4.669835165	5.832979483	1.125420689	5.968268923	6.065033964	1.979245052	4.422634643	3.34127115	7.034134	8.151917829	1.017056677	0.967042827	1.73209796	1.288752513	9.338161751	1.430330177	1.986617819	6.923904232	0.867318344	12.27908636	0.946770624	5.051029346	0.506948839	0.336047461	0.382537482	6.340907748	8.037186964	6.439774772	4.990903658	0.361822696	1.335407303	2.412934906	1.969688864	2.117928469	0.630453113	4.010270769	6.284089964	5.499896843	5.039473931	0.164544711	9.053180587	9.804711658	2.503059909	11.47128619	4.78140958	0.751946323	2.218686137	3.054318096	1.404614734	0.911246344	4.998118569	0.533802018	0.999042257	4.262332489	0.176902286	19.63893469	0.829187564	0.663765	2.911627712	56.99695437	47.83921637	0.985230634	1.117479522	37.37694692
16037gf_21	FAR36	1.033133584	8.620068717	1.336945687	5.658326571	5.52180379	13.16426513	1.732980316	5.321300444	1.765028165	5.649737509	7.803418643	3.290036748	13.80501039	3.298858739	9.068270252	7.256257952	5.89870284	2.079323518	0.777982142	1.758560168	2.301678362	17.22577841	7.762940518	5.700403662	5.143723642	5.217219566	1.388983096	5.093993026	5.357917462	1.817442179	2.50844168	2.663895235	5.351326811	4.679102066	1.168644855	1.059578921	1.387196509	0.923819422	5.137375337	1.192672461	1.239777078	3.806280456	0.519856395	8.835588504	0.223281949	4.867357176	0.448935953	0.36246165	0.386165045	5.853608921	8.275041817	7.555638328	4.003894319	0.348602933	1.804065523	2.044845813	1.562583974	1.229273755	0.508465304	2.803950175	7.080571588	3.738609851	4.477384376	0.175812936	5.279493612	7.798240338	1.199670432	8.643648408	3.639372073	0.757083928	2.052460071	4.397810964	2.504930773	0.845137308	5.403690291	0.29145673	0.909705294	2.917027411	0.146451325	13.99489693	0.529307684	0.478132615	2.167154449	51.79594171	35.39231207	0.72485478	0.840280839	17.12763828
16040gf_11	FAR36	2.30329297	11.97779599	1.229515598	5.520935914	5.258758976	11.03611226	1.965693632	3.136044075	2.685449734	4.614949276	14.27448236	10.17618897	4.640746324	4.069130093	10.19711422	3.40071038	4.942871322	3.240774154	1.104919655	2.425739019	4.607959534	12.3531613	7.036132891	7.023335964	2.37214694	8.186632103	6.560529205	6.334193437	6.305911783	2.765901078	2.127190761	1.713521731	5.652589871	5.441324416	1.387528061	1.100075185	1.146098804	1.206444079	4.136785352	1.827884232	1.141031201	4.000076391	0.829765738	8.921737356	0.869231596	4.13223474	0.327318162	0.140852559	0.143521222	6.048441238	5.336211949	6.629659076	4.716887217	0.52263042	1.307282941	1.968176714	0.739239125	1.548668908	0.533398265	1.245012834	2.304593785	8.365589221	2.310481712	0.281882639	9.299358217	5.175820424	1.295942561	8.510992733	4.288072801	0.834534634	2.750043032	2.040151104	0.488691055	0.574606689	3.949310235	0.677003239	0.503238908	1.221557007	3.054117556	13.08884259	0.504421767	12.87505944	2.76179915	62.51730152	47.0744983	1.070370164	2.61911997	11.55518843
16028gf_19	FAR60	2.523614287	9.529353953	0.378973302	5.018078832	4.884697707	9.982396235	1.378260052	4.974763253	4.546197983	4.710694089	8.370628907	2.572613775	35.82384469	6.060456992	3.353314674	4.784367241	5.485595567	1.291759043	0.880585003	1.761285389	3.596511542	10.26023128	7.794582632	4.149246156	4.746483597	3.012662357	1.278343356	4.265959392	3.805942758	1.905779312	2.494128484	7.431503962	4.284991142	4.015925668	1.151667803	1.064520957	1.611856102	0.586750617	3.944879793	0.999785059	0.562046485	2.598349778	0.389770857	6.412133487	0.379214755	7.367036282	0.424383155	0.845603176	0.27859356	5.367168127	8.115453855	8.18958743	4.330822491	0.393284939	5.097514141	1.351597569	1.160503254	0.945559438	0.483135178	5.539598728	7.128794523	1.216565242	1.229015488	0.153828171	5.466657985	2.994285364	1.981170519	11.94540382	4.757724525	2.116278555	1.873206448	15.12181894	7.881809776	2.175152406	4.400368144	0.216217853	0.600768057	10.20940061	0.184190924	13.44897525	0.373154304	0.391537522	5.090149453	41.79769654	43.59641235	0.745023248	0.374087517	3.206058871
16032gf_15	FAR60	4.889899725	8.935924244	0.197443862	4.85198817	3.79614014	10.63374486	1.233565082	5.18374126	NA	6.64062064	6.876458911	3.826806022	32.33117363	9.286387436	1.217190113	4.110107082	7.708379907	1.97552124	1.342667328	2.179332717	4.90677839	11.62963472	7.426557049	5.036579179	4.891758879	4.165439113	1.523074064	5.643190744	6.027043266	1.588050158	1.937456664	8.436196441	6.026525311	4.731586386	1.429617878	1.381436988	1.233610118	0.692192356	4.419117147	1.29244476	0.637973332	2.637954045	0.532856173	7.738723848	1.029026223	7.007970348	0.430659463	1.031968807	0.318036728	3.603085215	7.967894017	9.515101338	3.784819935	0.558719896	6.28172854	2.272625995	1.254780105	1.10195752	0.540640327	3.921821015	8.331140756	2.226108997	0.772153779	0.108367351	2.903518309	0.276075088	1.221396131	15.07601625	4.083132421	1.885251088	2.119316212	NA	NA	2.240483722	5.837239956	0.239465014	0.699530228	12.23825552	0.245728969	11.1038563	0.336825529	0.264340899	9.859137774	52.80088804	44.20112607	0.14258805	0.064880594	0.111328957
16034gf_7	FAR60	3.61909418	9.339179827	0.771427773	6.469003561	3.518957681	10.21303863	1.478290743	6.417874494	6.714208545	7.254780334	6.893152331	3.485240545	23.85417839	NA	7.290175822	7.725917958	5.380043367	1.952634397	0.738867389	1.412392055	3.920521834	11.73965253	8.71180921	5.091611349	4.970905347	6.639782601	1.942871458	4.900751414	3.654772204	1.025734816	2.343672128	7.13220484	4.927492491	4.83609063	1.465189897	1.293637261	1.884620669	0.630948504	4.951305152	1.42165772	0.548823185	2.927990426	0.545994147	8.190583813	0.1744782	5.765864477	0.45814112	0.826554417	0.292580092	5.89821486	7.978227962	9.45557599	3.954992579	0.442475563	2.785539384	1.829655062	1.187966708	1.29583685	0.500137773	3.2948062	9.00164427	2.127192954	3.239239999	0.097408771	10.36875753	5.676804783	3.693088317	9.939824045	4.81818355	1.130614126	2.38820103	11.75581978	5.596391193	2.331094994	6.057946	0.249998795	0.853045461	5.590120523	0.248094921	9.360361547	0.351197246	0.575391258	3.944729928	40.03843493	34.43728254	1.062504118	0.654528949	11.33931609
16034gf_78	FAR60	1.464030629	8.024778961	0.246568444	5.005542135	3.588074074	7.870218761	1.218453125	4.859342626	3.239260684	3.169472434	7.508975555	2.130021321	24.61972708	5.005589235	1.19608134	6.037679735	4.461095716	1.37788293	1.268280164	1.608011878	4.271280928	6.259820391	5.79525179	4.016098548	4.862223686	3.788382875	0.884487854	5.224598135	5.10733835	2.243985758	2.034725584	6.359296525	4.51171034	3.886564565	0.85909349	0.841372727	1.095098213	0.497968313	4.432192116	1.076507769	0.468152986	3.095644273	0.406160474	7.399324703	0.929483291	5.256853922	0.367634947	0.737672984	0.230880517	3.533509625	7.674873014	9.31766737	3.199189197	0.593149301	6.865053637	1.510665193	1.171897561	1.29529604	0.533815557	3.427180683	7.156234514	1.388179756	0.891307155	0.257576687	3.480903839	0.516569974	1.05439729	9.123161429	4.326773167	1.851606327	2.051694251	NA	NA	1.959518262	4.683284589	0.232224474	0.626543003	9.701834303	0.181151005	9.27272539	0.38700074	0.308871459	5.282146535	27.91930755	30.53796616	0.298739433	0.141572661	0.41836086
16039gf_19	FAR60	1.674873001	12.18884289	1.329766417	6.255811267	5.913690447	11.37490977	1.535679162	6.376780352	3.697028105	5.467590931	9.669836333	2.497324316	28.8274758	4.882568246	9.188374543	7.770136749	5.57400473	1.222985375	0.7742355	1.613789153	4.315998929	9.174073709	8.671498384	4.205316983	4.32953194	4.061989519	0.961717805	4.54706026	4.144410965	1.711909161	2.253294093	7.654137038	4.534218947	5.21691542	1.245830926	1.179768333	1.820657629	0.546698814	5.370213236	1.238321945	0.548810367	3.651565665	0.470078992	9.008904301	0.486998032	4.348486147	0.366228804	0.503974154	0.25836598	5.574892674	7.603205055	7.944760692	3.38673469	0.418809241	3.398404765	1.618230625	1.348346953	1.363033805	0.554251848	1.565286451	8.075517034	2.975046308	3.081105364	0.214946506	7.653104496	5.191824179	4.000896555	11.5089504	4.774876053	1.570579977	2.044859215	16.76121791	9.051241427	2.139955753	5.727537598	0.293863963	0.615602399	7.461315406	0.126168237	10.45789097	0.684476003	0.447045576	3.145350022	48.51911224	37.89757081	0.86077759	0.566677922	12.80547336
