	Code	Benzoic acid, 4-hydroxy-	Citric acid	Glutaric acid, 2-oxo-	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Aspartic acid	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Serine	Threonine	Valine	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A143003	A145016	A147011	A155004	A159003	A170001	A174001	A176001	A203003	A211001	A213001	A228001	A237001	A237002	A250001	A311002	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerol-3-phosphate	Glycerophosphoglycerol	Inositol-phosphate, myo-	Phosphoric acid	Phosphoric acid monomethyl ester	Erythronic acid	Galactaric acid	Gluconic acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
16040gf_19	GAC36	0.88417732	4.70936923	1.235001655	10.50889211	5.171957394	0.943741074	3.244042025	1.055672193	0.245672859	1.800221342	5.399509036	2.108147029	0.514954718	0.454005661	0.878144755	0.452890856	0.51641798	3.285184964	0.989874776	2.008156402	5.178001844	5.35109489	2.031230049	2.357955257	4.294341142	0.324761347	0.200773917	0.858051929	0.630663935	0.456877201	0.314364885	2.610548296	0.604367566	0.477909453	0.204817392	2.95876674	5.054804166	5.294657068	0.829658909	1.161359226	0.091326899	2.236081914	0.566784238	3.195201462	0.365224714	7.11161274	1.449434605	0.628081949	5.857610136	2.133657204	0.454706024	1.378589134	0.184922586	0.814420513	0.626753769	1.116314604	1.374317373	0.924504297	2.846697615	0.560930579	1.432066554	0.800901944	2.326588293	1.697779886	0.54037767	8.792394023	21.71806816
16028gf_13	GAC60	0.930516442	2.535026134	0.441847605	2.971015261	1.969339885	0.548689797	2.034784768	1.785835488	0.029519139	2.127429432	1.313499926	0.775379047	0.473270415	0.164787363	0.490438156	0.213475133	0.085121431	0.177027525	0.149407507	1.170553447	5.09149577	4.650299287	2.201983674	0.951030273	4.846012475	0.355869734	0.219045288	0.55703343	0.228199779	0.279084767	0.228260849	1.168097088	0.610238189	0.458261936	0.416325686	2.123801707	4.552245012	3.902764276	0.533924566	NA	0.027584653	1.283426539	0.372032665	0.410708459	0.04249689	3.094774325	0.679135938	0.805632827	4.945323794	1.386116582	0.651416016	0.567571355	3.057244674	0.844369505	0.582808001	6.013812712	8.462980144	0.124740508	2.656618482	0.261754875	0.156282331	1.363636724	5.474952218	4.325310582	2.206008147	8.714199202	14.65665217
16032gf_9	GAC60	1.001101883	2.449072701	0.607289284	3.064119781	1.757755525	0.633578073	2.093844172	1.535187381	0.035107736	3.926724549	1.718596944	0.824094811	0.400826189	0.14783915	0.333661088	0.164088596	0.049301477	0.310099542	0.13740548	1.119418036	5.708130576	5.599713808	1.615411388	2.360898181	6.149808379	0.389697244	0.216991296	0.56975272	0.270152861	0.281372835	0.228562887	1.234947703	0.220324354	0.546895693	0.30306603	2.123900089	4.488147571	4.459320767	0.668484776	1.343410599	0.019426002	1.633929995	0.451156063	1.037532369	0.068943931	3.008830577	0.46217516	1.426107103	4.66455396	2.174444297	0.734405953	0.624805824	1.605914422	0.820980953	0.541883851	5.745257443	4.949600601	0.191242844	2.341656893	0.215211578	0.190014007	1.080872446	1.285016525	1.278978635	0.968441854	8.987326699	17.96282707
16032gf_54	GAC60	0.652790074	2.277428206	0.439110819	3.098568358	1.552219099	0.608430604	2.244482764	1.067617861	0.008940788	1.427794949	2.705674238	0.678998434	0.420531991	0.134891539	0.556904473	0.199642726	0.193711437	0.224672461	0.162555969	1.310508369	5.414463588	4.766336938	2.168640937	0.794542139	4.019319407	0.414879233	0.231697602	0.601503883	0.178965393	0.37534567	0.179723359	1.182782387	0.316930798	0.53032478	0.320574386	2.08722054	3.657175739	3.308778276	0.408682732	1.389017921	0.023110383	2.015159391	0.361441874	0.978016182	0.074125622	2.463918822	0.448992238	1.392673015	4.221054377	2.230887836	0.623630247	0.481146212	1.771084338	0.80369609	0.512735235	3.994113355	5.249805592	0.122788026	3.66363365	0.222962393	0.155697539	1.004685717	3.055051565	2.879827735	1.106164603	9.079591378	23.86522673
16034gf_72	GAC60	0.543959299	2.463115067	0.597534938	3.897440893	2.825388449	0.721318901	2.314059161	1.078088994	0.00828306	1.860104644	2.5635466	0.430693124	0.442689466	0.177663308	0.361745601	0.160859342	0.109490728	0.326232911	0.031272469	1.154328742	5.67484498	5.266000006	3.176664944	2.015335404	4.581771151	0.285567248	0.15254756	0.531721942	0.4330064	0.330311114	0.282935468	1.606541067	0.150403492	0.551957726	0.102364274	2.69226242	4.156657899	4.102931875	0.52784942	0.71552559	0.027583103	1.703408836	0.456576402	2.119318417	0.259209133	3.160921535	0.514419082	1.351638734	3.870925392	2.641166446	0.453614672	0.524230502	0.868883433	0.663655078	0.540211476	3.230995356	2.416795553	0.169969166	1.980591272	0.238053729	0.271202036	0.919863552	0.851425517	0.909963423	0.578524542	10.79742237	21.00157482
16039gf_13	GAC60	0.952910158	2.931196575	1.208724695	3.909964193	2.167491277	0.59068412	1.754839993	1.755357151	0.028457531	1.768593601	2.397273636	0.679393267	0.570882675	0.168478317	0.558329109	0.267441522	0.166953522	0.470527521	0.144900582	1.09966279	5.72838372	5.253041239	2.147223198	1.863862468	6.212209407	0.368118032	0.235761032	0.712751644	0.45307052	0.359561452	0.351032801	1.495398312	0.395945085	0.502975464	0.351924322	2.44335298	5.27166847	4.943883052	0.618113256	2.275954767	0.029281504	1.709523311	0.391014973	0.626683191	0.068074811	3.414751393	0.686314569	0.681621034	5.518731837	1.697932358	0.765698985	0.555559864	4.433084873	0.96968943	1.292491777	5.933295136	7.274855197	0.202333308	2.014871163	0.500928221	0.158993073	1.653943201	3.516040027	3.758661088	1.193242141	8.939026701	21.0344615
16028gf_44	GALS	0.826998285	3.397871402	0.398994135	7.227579408	6.354894606	2.125103837	3.580457723	1.140792951	0.314365926	3.371673788	5.387129933	0.76180537	2.611325153	1.066154604	1.705963046	0.792314229	1.364944086	5.251496945	2.000672597	4.83493963	5.749399851	4.935347368	2.140935749	2.714371696	5.266747911	0.413150101	0.200468268	1.031205271	0.788431681	0.712896069	0.52929986	3.417691421	0.391588941	0.432998759	0.075611334	3.425282029	3.191023234	3.711268067	0.48325041	1.337236873	0.179470085	2.937715056	0.554551799	3.306179847	0.533191127	5.492781876	0.778960117	1.071898493	9.140214683	2.516911124	0.380569129	0.87801242	0.177561432	0.940205995	0.467870914	1.117792519	1.104127132	0.228552324	10.55721491	0.241681757	0.645024631	0.901263509	1.97818529	3.958248659	0.594636575	4.371687254	29.28926452
16032gf_34	GALS	0.78308769	3.134394084	0.361073321	6.841266359	7.18508056	1.780083867	3.889058293	1.093100086	0.235845387	3.728883135	5.055874289	0.738067375	1.641620103	1.181900415	1.555020276	0.534065994	1.599045009	3.706665531	1.644972765	3.465798522	5.49640458	5.216215804	2.317036251	1.399497423	4.877844037	0.555145137	0.317183723	0.988177906	0.586179633	0.614654462	0.414693012	2.916932833	0.340333685	0.47117815	0.069722626	3.207750951	3.360330175	4.104812752	0.457250795	1.017915082	0.13596216	2.135347197	0.513622779	3.064692113	0.67175845	4.168494479	0.520823546	0.953484729	7.984582264	2.254587239	0.375812593	0.911468869	0.18579874	0.952785661	0.933434236	1.124367124	1.075416105	0.140046879	7.929588511	0.677287	0.434632828	0.746974935	0.937614789	1.86182169	0.294173586	4.35522188	21.38815313
16034gf_26	GALS	1.21712317	4.328679245	0.450380126	8.402467011	8.082399309	2.056507541	4.022281999	1.566020915	0.998841538	3.237783185	5.93370779	1.114905961	2.50124608	1.052508565	1.668403413	0.854698343	1.792880176	4.517301891	2.298171519	4.287183112	5.853428219	5.804650892	1.942105992	2.373120214	6.22314038	0.477037015	0.254910651	1.167748791	0.839168986	0.778456416	0.603096707	3.123422923	0.308659949	0.559170742	0.086708336	3.562782589	3.338448785	4.372296872	0.648782137	1.223204968	0.199931077	2.483791447	0.549886577	2.55554652	0.411123432	5.86445846	0.776489548	1.532108658	10.04554654	5.03035987	0.42689813	1.107142398	0.273506321	0.907978792	0.665497154	1.2787978	1.695443178	0.195498011	9.104819888	0.536905432	0.601270804	0.88011081	1.305228021	2.710490751	0.420737987	4.248605137	26.84642466
16037gf_26	GALS	0.869983383	3.87078295	0.314840885	6.918620316	6.509155394	1.654193889	4.062521991	1.40653512	0.249164672	3.46902592	5.483156696	0.80034639	2.189123916	1.026296273	1.664443055	0.721732529	1.091046557	2.629421203	1.633324413	3.992177841	5.161729274	4.720148925	2.179791955	2.674185254	4.76911692	0.269629461	0.236372552	1.212144317	0.569664974	0.696525412	0.419200148	2.784441887	0.316115169	0.462838777	0.066435804	3.151074868	3.170244082	4.079510456	0.433445359	1.275168999	0.13192239	1.995810362	0.465525289	2.854736557	0.417905246	5.694006129	0.494502368	1.205710329	8.124962299	2.049207281	0.307580429	0.7809351	0.210282464	0.767115836	0.53882178	1.283627437	1.3079896	0.202275795	7.568818832	0.402137772	0.523112437	0.758109535	1.095517275	2.175212928	0.455012378	4.858621905	20.8221935
16040gf_16	GALS	0.615935309	2.332571639	0.450689855	2.321455015	5.632314147	1.029473008	4.574034995	1.494036437	0.006374751	4.221487081	2.688891404	0.251514	1.631205236	0.178390245	0.489914643	0.089848052	0.142446385	0.057472075	0.175221119	2.037187901	4.022073333	2.961461574	2.138520575	1.159147848	3.735866951	0.143760386	0.087288212	0.665745667	0.262609574	0.252826589	0.269643277	0.865496219	0.096187576	0.90063624	0.220248951	1.262919936	2.900491325	5.405399951	0.466741648	0.634328153	0.006227088	1.541215247	0.24915681	1.486868662	0.089567326	2.861896944	0.154609355	2.655639072	7.29096759	0.880899945	0.675085374	0.484487492	3.63798026	0.368967569	1.955469033	NA	3.053652387	0.203244945	6.094888476	0.322359482	0.544327462	0.579311045	0.987863579	1.817746578	1.261836418	NA	18.37392522
16028gf_10	GAR12	1.219448389	3.715713533	0.448303407	6.233085936	7.101108676	1.259777207	3.001977746	1.713802268	0.509654021	4.367978775	5.529548514	0.839558607	NA	0.386778386	0.568100581	NA	1.133112569	2.359554113	1.188868663	2.57063791	6.550499645	5.21901521	2.704157925	2.411263654	7.035027022	0.780224954	0.357932511	1.355622253	1.288363173	0.912711695	0.971436613	4.65682988	0.578476173	0.514312334	0.147336315	4.279431643	3.510156389	4.963408037	0.618589824	1.033210435	0.32275057	1.936973955	0.537673817	4.232598792	0.235193577	4.561491709	0.738120384	2.499854492	10.0084289	3.157358247	0.528256289	1.132568189	0.365245794	1.028382728	0.560853807	1.570984609	2.584437807	0.182029871	8.385528294	0.310205861	0.665977096	1.624939257	3.001013226	3.844521447	0.98857346	7.797180388	16.32169253
16028gf_61	GAR12	0.840219211	2.562842329	0.321363389	6.487758253	6.529262432	0.727552744	1.851527148	1.37262998	0.133315811	1.678380501	3.31142407	0.706640717	3.380377887	0.233224366	0.542200704	0.889938787	0.725962008	1.17094021	0.669247884	1.292292926	5.213281784	4.723849868	1.444992706	1.456906658	4.867794346	0.473438958	0.309377328	1.015204744	0.849062277	0.771693496	0.674876851	2.259998892	0.539554318	0.432260221	0.257737886	3.216962961	3.766834298	3.977450035	0.458808078	2.393988371	0.123184422	2.137670625	0.383348834	1.317546014	0.154773337	4.416193629	1.094908044	2.627056033	16.81775216	2.163793677	0.431515034	0.842769065	0.657282018	0.748707874	0.391609074	1.548997901	6.746596461	0.16234006	6.408716425	0.216414093	0.423971065	1.95347136	6.072009841	7.927593409	1.368550598	6.23799678	NA
16032gf_51	GAR12	0.940760817	3.48579481	0.557693226	7.302765371	6.826647237	0.945012268	2.503110058	1.508936842	0.112894147	1.8537291	3.834093554	0.943904344	2.01207336	0.202217275	0.669861213	0.67824367	1.077616109	1.592439447	0.694411239	1.667395394	5.697134144	4.645445694	2.336036675	2.077971505	4.249933927	0.317761589	0.189473489	1.13158495	1.099292171	0.967645387	0.866652659	3.271156278	0.474685223	0.513071862	0.230193399	4.040363829	4.114354123	4.782876661	0.428656019	1.288682524	0.144017661	2.068771496	0.420098455	2.035079409	0.200185638	4.96581338	0.817605676	3.451492666	10.59574806	2.845686587	0.521511526	1.036761853	2.410987218	0.92533111	1.747442645	1.961162725	6.160172669	0.118822163	6.309023334	0.65743235	0.393835787	1.872121608	4.3668986	4.984220249	0.777934826	8.643830665	26.4337204
16034gf_69	GAR12	0.65037087	2.690571574	0.547585996	5.122264874	4.742679373	1.43124836	2.054141803	0.884837844	0.068372903	2.833807597	3.228302537	0.641093322	1.419113738	0.284439176	0.510730706	0.402696095	0.308296098	0.227132292	0.537808548	1.588287196	5.833107072	5.943061928	3.850392346	1.9539006	5.113471157	0.402403472	0.219915849	0.982234346	0.700573972	0.772853285	0.686192688	2.349465337	0.316742707	0.583654634	0.081768412	3.613699514	3.490097366	4.102044153	0.366050726	0.805086512	0.106275869	2.076696521	0.480335369	3.30065874	0.552885786	3.141714212	0.555587738	0.803124883	5.312386482	3.268055612	0.425447747	0.905046513	0.290005716	0.955897095	0.587510259	2.083034924	1.314186717	0.146364965	5.161714885	0.268380615	0.420315803	0.955808451	1.142355592	2.021080956	0.552088349	9.828087659	18.986812
16039gf_10	GAR12	0.586186487	3.019503672	0.413561487	5.058896214	5.861734819	1.354463037	2.462923477	1.131521193	0.227818511	2.916976023	4.648459024	0.612464342	1.437477646	0.284702706	0.458964277	0.572324883	0.804810023	1.083920409	0.876551998	1.512457377	5.206393724	4.559737363	2.109313543	2.754106657	5.031438897	0.371460902	0.18467011	1.138413478	0.754903126	0.791141379	0.648572322	2.723338535	0.25311645	0.540212935	0.07205164	3.510635924	3.141054975	4.522623472	0.450283963	0.677160805	0.170573929	2.31834892	0.487983461	5.266569585	0.600212139	3.652151944	0.521855973	1.410237449	6.0969567	3.857193828	0.392590295	0.91543164	0.145301517	0.769228872	0.638716038	2.091767559	1.32608248	0.183404066	5.401868887	0.338923897	0.61399785	0.860650541	0.967054785	1.207037399	0.41413332	7.606098315	22.31138597
16028gf_33	GAR36	0.901607204	2.847110893	0.585998842	5.139618924	6.345321234	1.00625859	3.842667395	1.630883946	0.109829199	3.417977326	4.553579016	0.754143273	1.058403307	0.241395669	0.472064965	0.609872585	0.553550854	0.314786246	0.433249474	1.594427729	6.614063054	6.275116101	2.616970055	1.994599893	7.177084161	0.653521506	0.338397861	1.198228022	0.877905938	0.876122501	0.785676846	3.197605278	0.522500899	0.626355367	0.32925231	4.675911241	5.3502934	5.293220221	0.500354254	1.36640488	0.145652041	2.522821264	0.524863585	3.418252154	0.341398486	5.53365525	0.965162759	3.700310921	9.022358321	4.557036676	0.615452082	1.128981455	0.708050089	0.91420668	0.874612549	2.66162535	4.60853773	0.218536676	6.543389783	0.383599038	0.342195124	1.754660211	3.498136143	3.794548807	1.433451099	9.69270158	27.96396072
16032gf_23	GAR36	0.974044264	2.823317878	0.455389032	4.438850783	4.306814004	0.845221	2.654104079	1.606875911	0.081220167	2.294690612	3.205138384	0.961127991	1.011516432	0.189338234	0.396421804	0.453629543	0.174132617	0.250943752	0.242484431	1.083030593	5.131247485	4.753558576	2.650879994	1.620017457	5.828430116	0.591121635	0.288789988	0.981716702	0.713937413	0.679999278	0.632275557	2.426737832	0.40243547	0.528676538	0.245681783	3.573378816	5.004842503	5.484137341	0.457326281	1.386861888	0.092436895	1.705342966	0.447730059	2.353917457	0.191674371	4.668329792	0.734688684	2.526934998	7.127394299	3.941762537	0.443787771	0.988394117	0.513365204	0.726189085	0.440085752	2.271171714	4.475457651	0.153510471	5.764324279	0.215572222	0.346524613	1.479155214	2.471206207	3.070453942	1.077356214	10.07024529	22.70815973
16034gf_15	GAR36	0.779553967	3.410390512	0.615752466	5.844446919	6.608528396	1.199875643	4.490482992	1.491359778	0.164732788	3.832248937	5.234348492	0.898505606	1.061506276	0.159295656	0.35987102	0.55497238	0.550409423	1.597618718	0.628247145	1.518753005	5.797376753	5.455676895	2.009809289	2.421628581	6.749504779	0.826550139	0.493865806	1.305863337	0.806128453	0.923026163	0.804381027	3.005125946	0.476961124	0.613661882	0.140687374	3.921111925	4.725148742	5.971640367	0.438778407	1.139128845	0.195693008	2.314404017	0.539733737	4.983029667	0.406442838	4.482882573	0.617697838	1.062795362	7.132186984	3.115982507	0.682428181	1.219750978	0.26943851	1.188218632	0.784392635	3.089168074	1.797104217	0.233438564	7.06399186	0.352427327	0.418490664	1.299823969	2.108841306	2.803708105	0.686406313	9.753559793	20.71459562
16037gf_15	GAR36	0.568427701	3.405669123	0.662886972	5.588606413	5.227323282	0.88227615	2.954538887	1.254759334	0.041727491	4.026269102	4.711959535	1.168874549	1.041320197	0.13857302	0.351677186	0.398183346	0.312004113	0.680214137	0.434852157	1.453654241	6.655612129	5.991298417	2.407955394	2.01637492	6.840169771	0.601691308	0.289271383	1.07523263	0.827142807	0.775903251	0.706991829	3.623670938	0.414257889	0.605699822	0.111195343	4.331554303	4.572002659	5.899333259	0.466716804	1.151978827	0.230743498	2.235014728	0.47166859	4.644423176	0.633264277	3.765013191	0.570289126	0.762877713	5.628264818	3.21367757	0.737967435	1.046067225	0.20715497	1.066938243	0.963532305	2.546572206	1.204419993	0.253205539	4.775266832	0.458199557	0.504365049	1.253090597	1.596251697	2.002183494	0.706120813	11.09120476	22.95460123
16037gf_60	GAR36	0.792121854	2.448387723	0.654954807	5.681067413	5.151926412	1.193242225	2.205596575	0.998025809	0.095631571	1.423162921	3.050804278	0.471375846	1.443174106	0.128431394	0.369113612	0.425407631	0.349706912	0.557001389	0.324745168	1.1187347	6.029931859	5.379466749	2.569794131	2.150917282	5.466308385	0.317685809	0.176829164	0.829307289	0.785564291	0.649738895	0.547829163	2.218478087	0.29635512	0.497620828	0.078423593	3.833658688	3.948480776	4.36793409	0.531069906	0.906758093	0.138451298	2.444424084	0.474885163	2.947157791	0.458721914	3.370884479	0.618679196	0.736556809	6.457461509	2.271528772	0.45303484	0.905142985	0.220250937	0.898642771	0.664918691	2.148367601	1.363547547	0.199504201	3.785227353	0.273723348	0.518903699	0.962202135	1.434683431	1.788657783	0.550605846	10.31261615	27.25544924
16031gf_1	GAR60	0.905892123	2.81710115	0.494922579	4.736384901	2.536887509	0.943038702	1.776551643	1.416795556	0.050676394	2.040081317	2.058772528	0.57451592	0.700962572	0.096516996	0.444149213	0.286402465	0.197784451	0.357437571	0.183812989	0.871237845	5.424202294	4.779108715	2.20831503	1.62682501	4.935184766	0.343912766	0.143116121	0.717873171	0.530756062	0.448903524	0.443155098	1.742669294	0.19171988	0.500850778	0.130485325	2.793178667	4.351895624	4.484259548	0.58890669	1.05331954	0.03739132	2.045211271	0.451488413	0.888601524	0.124523579	3.105201531	0.343874375	0.966668959	5.918616152	2.544420211	0.394539173	0.663790626	0.794291113	0.706705591	0.997119973	2.15084776	3.165267269	0.15420683	2.717827043	0.308666319	0.420690196	1.183833693	1.071613482	1.34268238	0.396445423	10.39382221	21.99833043
16032gf_40	GAR60	0.67815089	3.003425973	0.555602742	4.374814251	2.483432251	1.105313684	1.391514046	1.039918419	0.039366808	1.885842316	2.656661214	0.746716407	0.713226233	0.114191522	0.351421349	0.33137827	0.156612458	0.219908382	0.21246984	1.019502153	5.372736448	4.300337306	2.687252128	1.371846865	5.144519977	0.44008671	0.257814278	0.730735132	0.573955794	0.524529582	0.423557184	1.728939985	0.260407944	0.530704722	0.097294323	2.907675848	3.874506843	4.507606493	0.424130585	0.799012769	0.080697931	2.242720523	0.4451426	2.120543066	0.281875703	2.790515773	0.437511048	1.16014206	4.927227912	2.378899082	0.389435936	1.007016357	0.187323567	0.772972054	0.392384815	1.797192253	2.110093328	0.15503419	3.167220469	0.281616405	0.402265142	0.890830877	1.33417548	1.767630346	0.484858723	10.8032178	25.94441253
16034gf_32	GAR60	1.58636175	4.17029146	0.390710398	6.377801435	4.59088602	0.593709068	1.737663452	2.430509751	0.187686636	1.462720099	1.96413146	0.758152257	2.447131048	0.257766039	1.496355082	0.874165504	0.73410803	0.578578633	0.482962715	1.405929283	4.305570678	3.618590648	1.899458344	1.265141438	4.666308961	0.459264149	0.279231289	0.723664199	0.566661624	0.451871542	0.465959299	2.253912648	0.913114346	0.430122435	0.445317044	2.650995725	4.647883161	4.827983772	0.521075516	NA	0.126279113	1.844893901	0.392438521	0.214892159	0.040325775	2.535400336	0.680533005	0.827720426	12.05311747	1.892616344	0.491179628	0.849526808	9.543923787	0.916623076	0.608697707	1.47005139	15.24350569	0.13243847	7.407545106	0.301206854	0.230648241	3.137153906	NA	NA	1.626754414	8.505109339	23.45870532
16037gf_32	GAR60	0.941745292	3.633166633	0.409504024	5.70673602	2.383110852	0.621550253	1.679323843	1.63519998	0.166977137	1.615839958	2.840929947	0.651059639	1.088991647	0.140798758	0.515339393	0.484171136	0.39165511	0.318848854	0.321007527	1.136431323	4.829465821	3.621521033	2.128427569	1.542757724	4.443988957	0.422377473	0.190857526	0.696477869	0.52947397	0.530702963	0.431236927	1.854028748	0.433227847	0.500998046	0.279647607	2.704464213	3.596881069	4.810225695	0.483898172	2.039062611	0.082539969	1.904889222	0.423727883	1.036430881	0.069130197	3.397713201	0.670371775	1.703119032	5.767987073	2.401901536	0.438511895	0.741095709	1.525429409	0.644018814	0.448551438	1.587064547	6.271138333	0.142762191	4.644575187	0.236763999	0.320818977	1.520541463	4.913430783	4.984898456	1.215441787	9.620214065	17.89390283
16040gf_22	GAR60	1.973795854	1.468544411	0.433613521	2.720187742	2.544494745	0.688483842	3.49158448	2.886715291	0.074419287	1.274143385	2.004901504	0.915766601	0.906507747	0.218430028	0.542779252	0.449625016	0.69899976	2.357079246	0.611169054	1.148347232	5.452798258	6.423649561	1.216342786	1.094770343	3.435148336	0.728824163	0.36301457	0.450888139	0.884039039	0.284067171	0.499590556	2.230147522	0.964708877	0.485272168	0.480781967	4.374972495	7.546657859	6.172732719	NA	2.507850142	0.103791808	0.916975502	0.310093311	1.560761572	0.172619687	4.869933558	1.45295864	3.03461863	6.401132087	1.871892633	1.908617719	1.310481728	2.359610486	1.296395117	0.616773374	1.182256606	5.841097614	0.384213707	6.338405033	0.178061095	1.040597616	NA	2.838265548	3.732253152	1.279365322	8.013880786	21.7926284
