Class	Name	MPIMP-ID	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_N22 Heat & drought FL Rewatering 12h	Spikelet_N22 Heat & drought FL Rewatering 12h	Spikelet_N22 Heat & drought FL Rewatering 12h	Spikelet_N22 Heat & drought FL Rewatering 12h	Spikelet_N22 Heat & drought FL Rewatering 12h	Spikelet_N22 Heat & drought FL Rewatering 36h	Spikelet_N22 Heat & drought FL Rewatering 36h	Spikelet_N22 Heat & drought FL Rewatering 36h	Spikelet_N22 Heat & drought FL Rewatering 36h	Spikelet_N22 Heat & drought FL Rewatering 36h	Spikelet_N22 Heat & drought FL Rewatering 60h	Spikelet_N22 Heat & drought FL Rewatering 60h	Spikelet_N22 Heat & drought FL Rewatering 60h	Spikelet_N22 Heat & drought FL Rewatering 60h	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought FL_End of stress	Spikelet_Dular Heat & drought FL_End of stress	Spikelet_Dular Heat & drought FL_End of stress	Spikelet_Dular Heat & drought FL_End of stress	Spikelet_Dular Heat & drought FL Rewatering 12h	Spikelet_Dular Heat & drought FL Rewatering 12h	Spikelet_Dular Heat & drought FL Rewatering 12h	Spikelet_Dular Heat & drought FL Rewatering 12h	Spikelet_Dular Heat & drought FL Rewatering 12h	Spikelet_Dular Heat & drought FL Rewatering 36h	Spikelet_Dular Heat & drought FL Rewatering 36h	Spikelet_Dular Heat & drought FL Rewatering 36h	Spikelet_Dular Heat & drought FL Rewatering 36h	Spikelet_Dular Heat & drought FL Rewatering 36h	Spikelet_Dular Heat & drought FL Rewatering 60h	Spikelet_Dular Heat & drought FL Rewatering 60h	Spikelet_Dular Heat & drought FL Rewatering 60h	Spikelet_Dular Heat & drought FL Rewatering 60h	Spikelet_Dular Heat & drought FL Rewatering 60h	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_Anjali Heat & drought FL Rewatering 12h	Spikelet_Anjali Heat & drought FL Rewatering 12h	Spikelet_Anjali Heat & drought FL Rewatering 12h	Spikelet_Anjali Heat & drought FL Rewatering 12h	Spikelet_Anjali Heat & drought FL Rewatering 12h	Spikelet_Anjali Heat & drought FL Rewatering 36h	Spikelet_Anjali Heat & drought FL Rewatering 36h	Spikelet_Anjali Heat & drought FL Rewatering 36h	Spikelet_Anjali Heat & drought FL Rewatering 36h	Spikelet_Anjali Heat & drought FL Rewatering 36h	Spikelet_Anjali Heat & drought FL Rewatering 60h	Spikelet_Anjali Heat & drought FL Rewatering 60h	Spikelet_Anjali Heat & drought FL Rewatering 60h	Spikelet_Anjali Heat & drought FL Rewatering 60h	Spikelet_Anjali Heat & drought FL Rewatering 60h
Polyols	Glycerol	A129003-101	5.704810303	5.909550585	7.550235482	6.356402796	8.336194323	1.375909731	1.613474704	1.069473324	1.286821694	1.897963225	5.382039953	6.949734282	1.533266763	1.813960462	7.694317822	1.361731615	1.426865317	2.226767345	1.500524533	1.676599052	1.178548783	1.410497946	2.079383743	1.912129652	2.010450284	1.547089278	1.451885853	1.927721647	1.875099254	1.554866972	1.361448525	2.126776907	1.760920243	1.650555013	1.25238901	1.101946622	1.85152356	1.697716717	1.296879811	5.992959471	7.703943804	1.6800067	2.032692839	1.596588337	1.261259815	2.558957981	2.031417502	1.85677984	1.095707434	1.163642111	1.313646013	1.476162391	1.622017641	1.357040751	1.358022542	1.44406858	1.624116928	1.618040323	1.339921032	1.498908088	1.23907168	1.76341483	1.902131862	1.408072836	1.66022746	1.075602562	2.048095166	1.670081656	23.29239931	6.748512047	6.200950192	1.722570395	1.840010494	1.007813011	1.312124941	1.389286596	1.551641641	1.547855554	1.121474088	1.989638013	1.311640518	1.848799439	1.225141702	1.599953158	1.612633967	2.024031845	1.927336006	2.775222716
Polyols	Hydroquinone	A140012-101																														11.19321749	6.761671657	8.726813366	8.114285611	6.578486886	14.20256802	9.255955481	7.434246191	9.07747651	10.64388402	1.703432215	1.591384784	3.70344613	3.429649334	1.421702378	0.638507918		1.030767713	2.107804012	1.612670982	1.356144615	1.301151994	1.138748623	2.015547197	1.675954407	2.027574821	3.019940024	1.262567446	1.271729015																						12.28752889								
Polyols	Inositol, myo-	A209002-101	10.87731423	11.70674804	9.5440309	9.392255529	10.74821166	7.026932695	8.233138082	6.263913535	8.630268394	7.127165039	11.83229816	12.94244545	11.11091997	11.75790701	13.07244154	14.31224159	7.003293825	9.758766582	8.33076011	9.39391819	7.760565331	8.357022169	8.693438843	7.576599178	6.707924216	7.30462597	7.0257951	7.471203495	6.854826354	6.785758611	7.162695348	7.27525791	7.053989357	5.634872165	6.638142718	6.137053019	5.805526464	6.92300705	5.775287123	10.92907894	12.71485947	9.756337452	14.84531218	12.70273235	10.44413539	14.6634805	11.11260084	9.792041092	7.533464072	7.89752368	8.043094734	7.183435574	7.328598187	8.577908357	5.175441976	7.998633392	6.509835512	8.021633075	7.747489526	6.627352905	6.66442215	5.744802315	5.332164623	6.567329448	4.860388332		4.709843972	5.555234101	11.02779705	11.10328439	10.01387934	9.269224916	8.974298954	10.29017843	9.084482083	7.288564583	9.934925671	6.407675705	13.40466557	11.04645377	12.54997416	10.2078682	11.00133413	7.196716531	6.968282607	7.51758446	6.565410116	5.732921704
Polyols	Mannitol	A193002-101	4.984896676	2.106351665	2.564078028	2.556476108	2.740497446	0.801801928	1.120679951	1.345727019	1.026899052	0.844853861	5.080460771	5.700389293	1.791798916	1.536186876	3.492645539	1.668024668	1.070103863	1.462864658	1.242268428	1.491448228	0.930125372	0.858586403	0.960439308	0.994551474	0.922337558	0.764950444	0.979567809	1.051889928	0.963831508	0.997554478	0.780963716	0.7309153	0.804907156	0.862999043	1.004832363	0.911710374	0.762744536	0.868394996	0.669773576	3.81716022	5.373195107	1.492652311	1.927404439	1.682663825	1.349674824	2.426449505	1.41768845	1.331103648	0.890223653	0.916168439	0.98718298	0.78656412	0.772638852	0.820212763	0.72798833	1.002711746	0.890336783	1.063192487	1.048289963	1.037866987	1.009197912	1.007535264	1.059808508	0.98837279	1.040380688	1.029912723	0.851810867	0.90332505	80.85841913	6.650763517	6.334014336	2.264545161	2.038208602	2.468606913	1.787274917	1.947040423	1.977715846	1.603755505	1.174380106	1.332449453	1.233261735	1.172114001	1.120238621	1.145132797	1.37653426	1.236042195	1.192609117	1.245387622
Polyols	Ribitol	A173001-101	0.427804955	0.275856793	0.313794768	0.329121803	0.441127233	0.365303383	0.55599028	0.390563511	0.413484173	0.27110266	0.510596528	0.405716518	0.351873158	0.391349097	0.401973794	0.448401892	0.290130006	0.400180703	0.208911597	0.27967792	0.205678453	0.207719202	0.112640065	0.319023213	0.342376228	0.265050558	0.2902599	0.366097677	0.36774829	0.271841727	0.33382179	0.134342784	0.366553463	0.332265648	0.455382269	0.364250939	0.117748664	0.347548703	0.288243024	0.356010147	0.359390248	0.257295727	0.406835608	0.387098622	0.334520895	0.131769639	0.305891122	0.33508186	0.324590853	0.271542921	0.234032653	0.273392262	0.297451358	0.294750837	0.249088294	0.182682493	0.252489094	0.251040315	0.574534467	0.43452423	0.363850094	0.333438758	0.365467243	0.425491973	0.28608722	0.212621882	0.414210512	0.355738788	1.285320791	0.295839205	0.393706892	0.408871629	0.404484844	0.388210927	0.299726522	0.246494914	0.211933166	0.265777373	0.284385095	0.443058549	0.227382768	0.217314396	0.191441047	0.273515905	0.30813299	0.252975996	0.227649518	0.323980345
Polyols	Sorbitol	A193001-101	8.371002268	7.03652436	7.169711381	7.30260045	8.499660477	2.901759045	2.902425146	3.565379659	3.277267841	3.080197665	9.385716081	10.47372631	5.40691349	4.653424322	10.52413974	6.212916175	3.65128963	4.042702578	3.907111049	5.302156796	3.179919707	3.03454665	3.106630835	3.028151108	3.162429482	3.198066297	3.58106878	3.881598197	3.636445878	2.433058603	2.518647727	2.48575092	2.709166593	2.963795506	3.080651136	2.641289188	2.891975542	3.205957345	2.628327709	9.286738843	10.20738135	3.504993335	3.633439018	3.071623647	3.601743088	3.516969851	3.517277657	3.308501689	2.294574408	2.536482498	2.446071112	2.042858939	2.392767109	2.77792879	2.273897262	2.785385503	2.657083009	3.194471839	3.467911037	3.645498441	3.688886936	3.504944123	3.357200899	2.653870584	3.311753846	2.857461129	2.588461702	3.338648581		11.3754776	11.43845671	6.644030449	6.715080174	5.751574668	5.027111025	5.378633584	5.606280618	4.59608027	3.046197256	11.55293578	3.080534917	3.124908332	3.322466846	3.23831165	3.682693511	3.15089715	3.116408978	3.342310215
Polyols	Threitol	A149002-101	0.586696294	0.498829628	0.515425327	0.77843866	0.463808506	0.477794717	0.867771471	1.020254766	0.766291386	0.682527154	0.770705978	0.803123017	0.967427749	0.94675061	0.648319912	1.098587935	0.782663656	1.463253396	0.58254688	0.958641878	0.26619704	0.56249674	0.727287761	0.696709093	0.442654332	0.461985799	0.479822588	0.472319541	0.493931769	0.553218568	0.639674068	0.86795961	0.542405333	0.426941107	1.878349012	1.644827078	1.38001741	1.724531158	1.233378631	1.840809265	1.991746057	2.601064092	2.632814702	1.734959367	1.819379026	2.983481538	1.711616381	1.896097986	1.312048756	1.099774301	1.047850818	1.061456306	1.395311001	1.003344017	0.991415307	0.781034594	0.618018915	0.98361541	0.796342867	1.081463055	0.655108634	0.828441523	0.697503317	1.192358654	0.99687552	0.899079795	1.031696897	1.31856876	6.770615565	1.433581088	1.638660653	1.89268926	1.600261126	1.476315959	1.013978462	1.006190957	1.100959583	1.129131906	1.192653946	1.371523689	1.512305888	1.611340286	0.979698866	1.004121569	1.279117328	1.124667067	0.791265798	0.898250821
Polyols	Xylitol	A171001-101	3.553703622	2.278742832	2.027009684	2.869247638	2.24035301	3.642314055	3.352609247	3.170635568	2.641552782	2.458762342	3.899221406	2.334245138	2.827579518	2.762042629	1.992311567	2.814854451	2.040239776	3.583164096	1.794626741	2.031080298	3.418574386	2.337088004	2.788653899	2.904348964	2.438620957	2.516847661	2.90576377	2.755998668	2.658262424	4.631918133	2.78345564	3.224051008	3.020220652	2.163153671	3.115469232	2.462694002	2.72349172	2.139091509	2.056432209	2.249797525	2.689734623	2.847473386	3.353036015	2.755244236	2.129807554	3.579342095	2.373061844	2.384159031	2.130307205	1.749078734	2.720903802	2.981529499	1.690528083	2.272579396	2.058206255	2.250577198	1.848158481	1.815462826	4.156317179	3.608609662	2.803361246	2.66596486	4.195070484	2.495195122	3.165970291	3.6790269	2.557080268	2.520535054	9.310954516	2.735881812	2.532290675	2.389669666	2.064452242	2.743029101	2.405550121	3.353631211	3.393815477	1.995036443	2.08950444	4.60821105	3.344511943	1.866477497	3.15470367	1.959937473	1.738610292	1.877337876	1.913163288	1.636894631
Sugar Conjugates	4-Hydroxyphenyl-beta-glucopyranoside	A258002-101	0.534081863	0.408406051	0.323042875	0.443340335	0.448018512	0.694352751	0.680901959	0.664024501	0.534374743	0.505369843	0.491080126	0.562434093	0.516046902	0.532795362	0.551890947	0.575900881	0.577968458	0.648131159	0.40398136	0.512003658	0.607284178	0.497704286	0.581588265	0.629008767	0.481805679	0.373213429	0.454815523	0.50229263	0.422604742	9.068999048	11.20592367	11.16884333	12.20229031	10.84254443	12.94405282	10.41669429	12.7489746	12.33717218	12.88820572	7.054702666	5.232302017	7.8309508	10.49094818	2.451298108	2.190604586	3.934665081	3.22345966	3.036009868	3.193845194	2.399290091	4.292596772	2.771088397	3.290250647	3.245486964	3.121723001	3.980106646	2.250380164	3.52210978	1.013828028	1.257756636	0.709010323	0.983649791	0.854992281	0.958590441	0.857525241	0.666629338	0.752701755	0.660439003	3.348967029	0.490213788	0.627405155	1.2595531	0.767055224	1.142074896	0.807948883	0.790414767	0.989100798	0.633177531	0.939253721	1.869933553	0.686854752	0.787940074	1.022157986	0.934781552	0.647661056	0.540806036	0.696883429	0.64898761
Sugar Conjugates	Indol-3-yl-glucoside, beta-	A282006-101	1.516216663	1.112565173	1.174936103	1.397655206	1.335397232	0.892288582	1.061287995	1.136397012	1.019331492	0.592119111	1.814943809	2.218386208	1.500218783	1.36630816	1.963690637	2.041563786	1.14506386	1.812516758	1.08452026	2.075135339	1.421441469	0.982944195	1.132539224	1.297104448	0.932719395	1.01317199	1.265512138	1.335971372	1.045130623	1.454885401	1.076215774	0.759204038	1.033974484	0.947470077	1.956229929	1.531881071	1.180794625	1.251072493	1.173949396	3.154463744	2.342809661	1.34969185	2.231565215	2.164629353	2.007174215	3.766620945	1.77604937	1.520482112	1.315896112	1.267274122	1.424070202	0.859240848	0.809263759	0.941001443	0.800781939	0.813198348	0.82589719	1.038349778	0.927233821	0.894879089	0.728256236	0.682350235	0.830118503	1.01882177	1.003130845	0.760077542	0.639572951	0.728188237	10.27234296	1.898215201	1.870787263	1.726506633	1.691986188	2.332476317	1.628732502	2.110574918	1.548230708	1.167111887	1.258546148	1.82473598	1.341059224	1.084241614	1.261529999	0.952676902	0.924662269	0.702348816	0.873718913	0.830514866
Sugar Conjugates	Salicylaldehyde-beta-D-glucopyranoside	A257012-101						0.456917926		0.794517984	0.539166982			0.375949204		0.719771154	0.8576602	0.586893689	0.440362456	0.610517027	0.751602156		0.586144796				0.455362057	0.432283023	0.915330995	0.605307009					0.565662747		0.805621934	0.488485195		0.457957873	0.500199529	0.636933983		0.666663768	0.550378168	0.609833994	0.653913758		0.398202499	0.417864742						0.604672936					0.773970833	0.855098781		0.623655484		0.487226695		0.420137825				0.528982979	0.763445103	0.890927773		1.007694727	0.755519381	0.794599694	1.102920702			1.408981463			0.634148089	0.828189204			0.559773593	
Sugar Conjugates	Salicylic acid-glucopyranoside	A258003-101	0.424859943		1.179251056		0.114901801	0.789045747	0.612348665	0.566011284	0.461455264	0.64280383		0.573613641	0.383035142	0.458424636	0.643521454	0.441921896	0.304619482	0.370997576	0.344050572	0.268081367	0.504235273	0.341524938	0.464047842	0.462806483	0.495354645	0.24704855	0.349942957	0.324201043	0.303782843	4.349834368	2.116747165	3.323676991	1.731385534	2.534933217	1.97384311	1.830175988	4.45537698	2.875249929	3.826029964	6.885040415	5.01814823	1.820176643	1.567305808	0.697761339	0.625127151	1.378446233	0.747137794	1.103459054	0.832139502	0.754709472	0.941882333	0.663973723	1.253330852	1.057450625	0.877526601	1.099234529	0.859208435	1.205376647	0.405153767	0.789035881	0.171763259	0.730778236	0.217569584	0.254628458							0.654790717	0.809462426	0.835592127	1.166409754	0.659916047	0.866610358	0.76361678	1.06754683	0.637345373	1.985091993			0.926233106	0.900548008			0.961277585	
Sugars	Arabinose	A167002-101	9.232657933	7.369735486	7.790146384	9.352446743	9.910059633	3.091782957	3.832737508	4.505429563	3.624193361	3.360896944	7.750311005	8.642061439	4.23561753	4.013677508	8.206454775	8.705817416	3.888993717	7.916579355	5.006865614	4.956018931	3.520244586	3.326336083	4.078065718	3.742222838	3.523439453	3.867721257	4.294150713	5.362480091	4.601501837	3.933266572	2.934418193	3.427821806	3.260718541	2.973833363	5.04531432	3.99170922	3.343340477	3.718893447	3.621072789	7.272103289	7.56881336	4.236108266	9.226968352	9.9554604	10.99022895	11.52730832	9.880145065	6.189083463	4.720517985	3.540289851	3.24335653	3.900975442	3.870171438	3.225675985	2.508772917	3.165806227	3.625234221	3.542279143	3.976019913	3.746807255	3.668488664	4.086020434	3.723948307	3.444587073	3.331635667	2.620584075	2.760297715	2.86959788	25.15411356	6.713048365	7.457534361	4.655052769	4.027697386	5.829821582	3.926172306	3.453101791	3.999053655	3.996597528	4.286814618	4.751478374	4.213743355	4.393967025	3.38979164	3.611832019	3.728080101	2.720737375	3.101025319	3.22197683
Sugars	Fructose	A187002-101	10.0075806	12.5147522	15.11553079	13.68481675	17.86420539	9.817507872	8.846637018	10.33783534	11.66918295	12.03048426	12.25320107	16.0659412	11.50194619	11.90468215	22.63214789	9.822215711	10.01805147	10.15683802	8.134863273	18.47735054	7.429666798	8.160450834	9.220872737	9.204103205	9.344821865	7.564274328	9.371972678	10.33356135	10.7302167	7.335199536	7.376935176	8.553072918	9.093062367	9.828535177	7.507176962	8.444321619	10.07842379	9.806545162	9.130407188	11.43678399	10.96976671	10.51968762	9.757759234	7.279914765	10.33018989	9.879220718	10.48388167	10.68089723	6.765083612	7.556228092	7.333124102	6.476786521	7.668892142	7.450317485	6.085267927	9.103466184	9.595627048	11.67884363	8.956106329	11.68467021	10.98004796	10.06131015	11.28659105	8.347060054	11.32720643		12.03953418	11.23671615	11.12629538	12.99443441	16.51155361	12.55545496	21.76537308	9.339381763	11.94431314	12.72728767	12.96349847	11.80367664	8.726268241	8.844266599	9.89565549	9.219925551	13.96408303	9.54330386	10.31947957	10.11765175	10.36416988	11.27897716
Sugars	Glucose	A189002-101	10.45430126	10.14928106	12.21522176	10.69210994	13.76272902	8.774253263	7.08531575	8.366463067	8.884487725	9.854696875	12.56338343	14.60618198	9.607399137	10.3663708	18.29524306	8.048306004	8.553031158	7.509378734	6.53007096	13.30997062	6.200829561	6.069303601	7.85152323	8.394312023	8.324724772	6.276172584	7.984597215	9.262294417	8.530965709	5.991812357	5.992730203	7.630067845	8.248693369	7.83224425	6.062219054	7.782330889	8.248631673	6.628685011	7.352983146	12.12190466	11.34368994	9.282356902	7.292125482	6.062072647	9.42075034	7.495839061	7.794367168	8.801370931	5.249564419	6.011136299	5.997997622	5.455858435	6.680931231	5.868709423	5.553079211	6.848780608	8.448595876	9.359348571	7.051961446	9.861484805	8.749826231	7.088371152	8.105506902	7.115522946	9.795565844		8.44646737	9.967383578	11.28817479	13.704635	16.08412428	10.29580919	14.81818664	8.209015848	10.32309179	11.62884905	10.47097565	8.688918434	6.535348374	7.71695751	8.265805965	6.919172011	12.00646005	7.705322333	7.848982578	7.910283865	7.334527354	9.003277146
Sugars	Glucose, 1,6-anhydro-, beta-	A172001-101	2.057445789	2.547630567	1.767624367	2.43869164	2.254090819	4.154358521	4.403400915	4.655495865	3.705784415	2.967201012	2.342783576	1.617424451	3.973986121	3.607194937	1.488285504	4.016935545	2.362380364	5.876198792	3.591578496	2.634105863	3.303604117	5.504020636	3.576629937	4.088292491	4.065752529	3.25534443	2.811335972	2.454446569	3.993578666	11.59584476	6.03867153	5.042402511	3.741057848	8.141531875	14.59820688	7.463944591	6.840739384	7.96151142	5.791053406	2.97503878	5.844226119	4.928248949	6.940290625	2.887120809	1.699632332	4.314329911	5.138194775	4.20135367	5.511876455	3.58862109	4.03831256	2.583370218	5.77226492	4.43525292	1.732269098	6.480306872	3.910387752	3.666728144	7.481581444	2.843283214	6.788269705	5.302672816	4.79142574	6.085710095	5.343537804	3.195483685	6.296033984	7.00380373	13.01990089	2.810449824	2.7079568	2.80744036	6.004987581	6.362123549	4.040904355	3.151738536	2.93309506	5.026723878	5.665298864	3.882217608	7.905998975	4.817987929	3.630340863	3.639616464	7.635580282	3.46127911	4.944107634	4.470738012
Sugars	Kestose, 1-	A340003-101	1.919426641	1.035752387	0.833577756	0.92446685	0.82371667	0.497450388	0.425100856	0.463942187	0.533534787	0.304602097	1.614952877	2.034078881	0.374991949	0.427364111	1.324122541	0.914756507	0.720953967	0.692104443	0.548018929	0.477143008	0.677091818	0.255657734	0.419577432	0.354109373	0.394490836	0.412301594	0.72867133	0.73354373	0.314666338	0.604218044	0.6670763	0.581163181	0.593777035	0.295128543	0.756991487	0.502140045	0.635592698	0.702490821	0.542073675	1.593606689	0.841700649	0.622633091	0.75749506	0.850025811	1.135362135	1.210708706	0.467433314	0.565926283	0.418729105	0.418740228	0.465795285	0.524361513	0.23683825	0.37931895	0.456265613	0.453002992	0.318912523	0.371267317	0.564982877	0.471374267	0.356718994	0.340959429	0.335661079	0.423823475	0.331817162	0.434851051	0.379603934	0.170528135	7.874652765	1.439724223	1.223100578	1.070669374	0.491350789	1.041102839	0.78222505	0.751468451	0.983904255	0.373905117	0.437950496	0.925493618	0.611337241	0.405193504	0.437351003	0.623961747	0.272117193	0.298783759	0.50435526	0.462429884
Sugars	Maltose	A274001-101	8.050208274	8.206323919	6.818650202	10.4495526	7.833257194						6.235680734	7.948249109			6.642370197	9.571197596		6.380015044	2.782246439	3.890715343						3.743958402	3.511098363	4.017717219	3.085642437		2.575305215		3.349913946		5.71802553	3.094331301	4.534470796	3.521720373		6.584955019	4.700615437	4.045738364	10.64204918	10.4519179	9.791408737	17.00002771	10.24271505	5.176547494						6.51622467	3.291438233	4.336301434	4.192686442	4.835952289	7.235553193	5.138638918	5.281717009	5.09405859	4.578093618	3.09422369					34.71869869	9.149004512	7.730759921		2.920194751	7.026524819	3.905253601			2.822678457						7.638402576	4.680919735		4.331341473	5.385037586
Sugars	Psicose	A185007-101	1.894527171	1.308511363		0.895524539	1.846946056	0.669103642	0.376364124	0.899716277	0.804160526	1.30380476	0.81506555	1.011992642		0.846489253	0.856384437	1.083904808	0.881523052	1.28647458	0.869786911	0.665389225	0.641944078	0.383451071		0.734974177	0.895590911	0.896630558	1.206483041	1.118736091	0.89891	1.959686423	0.830136584	1.305432446	0.984487695	0.691672595	1.195298127	0.995662607		0.920862885	0.872249792	1.211577539		0.711789906	0.699098542	0.892451392	0.722045396		0.605115306	0.816901883	0.590583565	0.562401028	0.638090824	0.637585519	0.394208981	0.567103804			1.242659551	0.578517635	1.282958338	1.326949557	1.619758774	1.201862168	1.192021712	1.774452588	1.124733516	0.94665113	2.385074142	1.075150685	3.617218116	0.968400142	1.757531635	0.985590718	1.436619275	2.384932935	1.156368464	1.659376058	1.335674326	2.276124149	0.843204613	1.362856624	1.115269259	1.897711894	1.315737126	1.595015201	0.818686626	1.289849186	0.921152127	1.416871926
Sugars	Raffinose	A337002-101	1.248991694	0.718184371	0.727540743	1.156562409	0.650035495	2.26955191	1.594994694	1.641326394	1.66741897	1.274825527	0.968759088	1.317720808	1.808433152	1.497968623	0.817782177	2.14475919	1.830478112	1.815066262	1.716934134	1.238121276	1.915211375	0.856273002	1.286419006	1.344062598	1.438270799	1.090785867	2.420292387	2.065921354	0.860608619	3.065905317	2.882904944	2.398307503	2.356321101	1.223562052	2.114347279	1.983811474	2.094954978	2.661187457	1.931537196	0.700157471	0.823300875	1.564870389	1.633847616	0.796073034	1.382383266	1.517861573	0.960832762	1.081301737	1.514704567	1.74697843	1.609920995	1.66847688	1.302993913	1.945966641	1.394059109	1.561959662	1.48571097	1.447325556	0.905453605	0.50788616	0.716059913	0.435634723	0.72483778	0.625751471	0.526579868	0.566051306	0.535135392	0.237454311	3.326281745	0.597289472	0.486919381	1.659872346	0.610159884	1.673217507	1.271132351	1.430333066	1.260643814	0.509442324	0.74304855	1.27337766	1.133606514	0.693162179	0.918341822	1.034527489	0.691759428	0.56786222	0.969220808	0.946160501
Sugars	Rhamnose	A172002-101				0.315039463	0.341266371		0.518115617				0.356486856	0.366761334	0.480592491	0.367910471	0.407536571	0.585631544	0.381261803	0.652147444	0.397367929	0.406411452				0.363595789	0.437108773			0.310625108	0.434842877					0.362631059	0.656610023	0.488103069		0.470090182		0.555069596	0.669419455	0.713168482	1.501612671	0.958017392	0.769020335	1.222873919	0.852635837	0.749768302	0.596314213	0.657190891	0.489743844	0.422662338	0.511214268	0.460443597		0.418242153	0.447516733	0.506232676	0.296612053					0.364027258					2.389657525	0.443796607	0.412542565	0.633267591	0.678519098	0.882752519	0.483705702	0.439878884	0.375165151	0.498113526	0.491242965	0.68799147	0.707939623		0.335578447	0.474927706	0.682178382	0.597844343	0.558752816	0.709614916
Sugars	Ribose	A168002-101	10.29358606	5.755003068	6.814535823	7.396833063	7.521378325	1.700172963	1.879236546	1.971644116	1.933098633	1.553625743	8.285758684	8.69728563	1.858077307	1.891661256	7.011833831	2.861649125	1.619734606	2.786993159	1.867950788	1.899795962	2.125546306	1.590825812	1.858611004	1.680977759	1.895712391	2.537979909	2.722320882	3.450547592	2.471224642	1.984085425	1.471328096	1.564940998	1.406400061	1.550042599	2.283963855	1.796285535	1.364919077	2.086318848	1.566198099	5.979143707	6.039532726	1.756172022	2.374467615	2.440211509	2.192580572	2.524049391	2.371906405	1.76271591	1.583663829	1.294054163	1.47731069	1.637922814	1.569758673	1.759737819	1.26055964	1.369219655	1.706719266	1.641494605	4.139408678	3.821386242	3.917766299	4.001435708	3.626014155	4.154173471	4.008596355	2.508343731	3.017583403	2.975986997	48.89402283	11.76188003	10.25937728	4.060835245	3.307961703	4.736984933	3.798502438	2.954010275	3.311650711	2.398451033	2.385901662	3.190229374	2.752010409	2.347689369	2.523862198	3.083256717	2.650586327	2.158778274	2.711422938	2.581535201
