	Code	Citric acid	Glutaric acid, 2-oxo-	Glycolic acid	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Asparagine	Aspartic acid	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Proline	Serine	Threonine	Valine	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A124002	A137012	A143003	A145016	A147011	A148006	A155004	A159003	A170001	A171003	A174001	A180002	A192014	A203003	A211001	A213001	A214003	A214004	A228001	A237001	A250001	A278005	A311002	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Quinic acid, 5-caffeoyl-, trans-	Sinapic acid, trans-	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerophosphoglycerol	Phosphoenolpyruvic acid	Phosphoric acid	Phosphoric acid monomethyl ester	Ascorbic acid	Dehydroascorbic acid dimer	Erythronic acid	Galactaric acid	Galactonic acid	Gluconic acid	Glyceric acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
16018gf_27	GDR36	0.509091629	0.687403425	3.73599108	0.250692229	0.768361701	5.124141008	1.509801377	4.795433818	0.388021151	0.807605486	0.624840359	0.952338456	0.466437486	2.914008861	0.284025166	0.450433272	0.754453879	0.064299684	0.104548912	0.057521755	0.78008461	0.925907186	5.805055715	4.945138144	3.138447485	3.863701504	0.92759359	0.076382799	6.437074832	2.517766904	2.535199222	3.968121691	0.757313701	5.87451039	0.676111188	13.72628078	8.801490605	0.319117307	1.804662808	2.300526869	7.689526069	5.893804195	4.787634805	5.27220694	1.534047297	3.786095052	7.589450039	0.981650205	0.671684013	9.428705189	3.364405356	0.681906492	1.923096552	2.185058872	0.891052084	0.558936094	0.606952682	0.518752454	0.592062904	1.175610617	0.621431599	5.890824079	4.199437375	1.895835406	2.36179466	0.752136869	1.883278936	4.146624389	2.927784138	3.656861214	0.444685032	0.282126669	1.317131111	9.935767016	1.989613902	2.434632312	19.97341169	17.92566294	1.728895054	1.828219292	18.45571415
16020gf_27	GDR36	0.744145356	1.48330195	5.945002979	0.659701168	0.146851106	5.739990451	2.467550114	3.772917528	0.0008419	1.39815163	0.900956262	3.611961773	0.877919055	0.178674073	0.230884103	0.236480143	0.837120788	0.20021985	0.047009501	0.441609857	0.567382602	0.674263562	6.483556449	4.834763594	3.723090048	4.117064751	1.06439004	0.069191328	6.453146017	6.258102784	6.93862789	4.991497932	1.978428464	7.425157676	1.133219031	0.055752466	9.225105194	0.379847564	3.467920933	3.678680675	8.203244494	4.607001423	4.18855955	5.298931605	1.811049541	3.272760659	5.959037423	1.71975653	0.908444126	4.937451894	3.213371318	0.860717015	1.981071408	1.839114258	1.346770851	1.779377793	1.097272119	1.503105455	0.191672459	2.582756801	1.484683344	9.351735641	4.999392157	2.215698138	2.974663583	0.851690904	2.047896201	5.820219153	2.658160505	4.568169774	0.812851863	0.56155717	0.946399873	9.972808056	1.304987859	3.324110727	0.29410674	0.094530249	3.428351895	1.30427951	2.878381098
16007gf_14	GDR60	0.237723476	0.804325488	3.1808668	0.324539591	0.401752204	0.09405019	1.911626723	3.463453079	0.000641482	0.817167838	1.628956522	1.148388295	0.407942491	2.819150244	0.065682708	0.045318507	0.53169428	0.088727808	0.086298686	0.540470736	0.060470955	0.146425962	6.401034304	5.183598812	0.305546365	4.238569052	0.698624899	0.027850318	5.267282853	5.887723799	6.21244371	3.23801118	0.723678777	3.524373144	0.369628372	0.039774456	6.523560537	0.559536294	1.486236268	2.801517712	7.140926003	6.486306862	4.654627945	4.13367395	1.435116259	3.593027059	6.473165238	2.204260541	0.346677671	8.914974018	1.829622173	2.682834217	2.116634794	2.518030789	0.1562656	0.177053993	0.103707817	0.383756032	0.825610373	2.139279199	1.072871889	5.997497614	2.597624973	2.428187233	2.302119399	0.833116178	5.962574325	3.010430911	1.527663316	1.652857079	3.002616217	0.420478609	1.550659223	4.420277377	0.797923238	3.521025324	19.38268561	20.03423877	1.207803793	0.565893379	9.640430952
16010gf_14	GDR60	0.909717399	0.785317467	3.271575079	0.656073983	1.13299221	3.241151646	2.487004131	4.990758845	0.001051463	0.987390898	2.081931247	2.812254395	0.566023797	12.25421174	0.253608765	0.899527425	2.197080575	0.172221265	0.438351322	0.195625192	1.717479224	2.76619084	5.892395651	4.586210715	2.128951014	5.214671862	1.582164356	0.738319101	6.192202805	3.865650937	4.197037857	4.743130242	1.491610314	9.686572337	1.061493523	2.357562371	12.01000658	0.044658517	2.240255703	1.48195172	7.859290966	3.826447435	3.462171084	3.954138345	1.475794109	3.057650782	6.13342125	1.915357347	0.522737899	15.91476928	3.080022721	0.856366493	2.196665292	2.095936714	0.577845048	0.675904474	0.162339124	0.366689634	1.062423897	1.16186609	1.078569549	15.31331566	6.0638941	1.744407368	2.066933298	0.584809759	7.980117231	5.723738095	2.508086001	4.582974823	3.385551557	0.403019278	2.532126408	8.733987611	0.878382626	3.933363583	16.37100836	12.04979525	2.100696023	1.085191662	17.98313499
16010gf_59	GDR60	0.657038358	1.060447589	3.155948361	0.659888671	0.546096318	3.572675151	2.174858007	3.526595109	0.000396259	1.063004624	0.595538336	3.487072841	0.577211801	3.577169983	0.298462766	1.07111546	1.282778206	0.477024869	0.175587899	5.147712024	1.385549002	1.465479584	6.191676713	4.926131916	3.404042834	6.263688788	0.670389951	0.139438909	5.858127968	2.778821517	2.70705251	3.119143854	2.881243082	5.563235974	1.435062891	0.230990468	8.874523499	0.161628515	1.699429896	2.045219551	8.001308402	6.235830283	4.673151548	4.355284024	1.250957806	3.862989542	7.116259171	1.473295735	0.52575459	12.47065206	3.730400467	0.875463171	1.227303217	1.780390199	0.23967389	0.250627143	0.053958677	0.547711925	0.627760827	1.79420383	0.737646593	12.44032357	3.754298126	1.760144374	2.531038273	0.812621167	4.166031366	3.656853487	1.490430337	2.564790463	2.949962863	1.458264808	2.734116234	8.085807933	1.252962386	2.693215674	22.48775296	18.28630101	2.590125783	0.745577043	24.65969606
16013gf_49	GDR60	0.649434435	0.856374224	4.901025435	0.474607573	0.482484477	4.268517204	3.023716303	3.925176144	0.007347635	1.096417608	0.785370108	4.635233277	1.3198654	1.923251648	0.679957912	2.075357333	0.649612285	0.723089281	0.271390885	1.256765076	3.245691827	2.664902678	6.412469537	4.936530302	3.466300073	4.833614997	1.758945949	0.163844477	6.386047984	8.83749262	9.63537795	4.97603293	2.860161246	7.593449422	1.534155233	0.911537034	9.268158628	0.207854318	0.526418375	2.486357106	8.122265399	3.547860069	3.532114641	4.194225247	1.532787209	3.47737463	7.423169174	1.422610421	0.61926634	7.361230513	1.872035894	0.565527015	1.369982371	2.12758806	0.442290498	0.485828185	0.337568708	0.537858318	0.778745336	1.28578879	1.094945668	2.87457481	4.23647263	1.980081163	2.443241871	0.886621699	3.723840487	7.648391392	5.655115387	4.571681581	1.846471027	0.425995238	3.084860184	6.527033785	1.003019814	4.557362757	19.18196339	17.31100189	3.283603933	2.230562812	19.60172641
16018gf_44	GDR60	0.574729323	0.529254903	3.522459647	0.462676189	0.356612343	3.399202655	2.188978424	3.771000095	0.363996161	1.008828364	0.497956215	0.935714665	0.850640201	0.760095862	0.42216903	0.943821021	0.269454191	0.106739997	0.06792908	0.100310707	0.257186502	1.853577236	5.529166649	4.242686302	3.0990474	4.838604379	0.774357059	0.052498033	6.46217636	7.884098631	8.011624234	5.935843961	0.903160731	9.555283546	0.946325972	0.113630357	9.856769587	0.070778969	1.620353072	2.619584216	8.867207516	7.24861715	6.747318327	6.002279425	1.193223508	3.839015262	8.45776229	0.902012461	0.55729708	11.28109362	3.258234318	0.763949797	1.37591202	1.894636327	0.277862252	0.14634139	0.069166557	0.603655676	0.360593012	0.869992609	1.042033661	9.076576275	4.362814374	1.959557213	3.900583037	1.12354605	3.610692627	6.585923714	1.763576705	3.979300583	1.801050973	1.213814478	1.629141779	10.32132177	1.908736248	4.099467967	18.87900236	18.32824659	2.899900047	0.827981679	15.38256482
16007gf_37	GACLS	3.340426091	5.374040764	8.302659375	7.845211526	13.71091175	12.58446339	6.485038275	2.465110597	0.14057023	0.950706779	0.461842622	3.739019672	0.838303207	6.195584545	0.572666275	0.548928471	2.441352745	0.379166133	0.468707604	1.261711584	1.442172973	1.715411749	6.8759043	6.125127102	3.590938943	8.948385239	1.77128928	1.620036266	6.933999406	3.55858897	3.473299858	7.322483419	3.205048011	11.63270971	2.86979311	1.655639762	9.617800779	0.373076509	8.761635724	1.571752354	9.73903605	5.568161981	8.803284861	8.504596701	1.793255504	3.637559476	4.67380536	0.544593979	0.654322364	1.627503885	10.04787434	1.818989221	1.25412871	2.438233472	2.244718896	11.14675982	2.110411605	4.744280505	4.388876316	2.477167806	3.238635764	41.35073714	13.925799	1.121443505	6.271653339	1.625915812	4.719814415	9.889754398	1.183984431	4.179812027	0.787614402	1.177235058	4.327185349	10.89261194	0.801684837	3.135647801	11.70235738	8.351602755	2.005344239	0.960664039	18.0248038
16010gf_37	GACLS	3.74267507	3.750203568	7.746465027	9.080017546	14.77591854	2.442118473	6.420381855	5.19428553	0.000638524	0.898217787	0.30380319	1.543034791	1.114710956	3.154383148	0.453734948	1.788626361	1.970012312	0.408315008	0.280364723	0.125437545	1.088303682	2.280951746	6.264577881	5.679686203	2.840910581	5.689940532	6.802728722	0.338649633	5.719054172	6.990902741	6.704658421	3.271962853	1.937891878	8.265509462	0.892770674	2.355701368	9.063244658	0.542334767	1.10578725	2.152593015	8.421557374	3.785918806	4.694960579	5.83745258	1.718921017	6.835785627	3.858257716	2.149249541	4.343108858	2.114162536	2.092940534	0.904709631	0.961583998	2.809425392	0.227326066	0.25114852	0.047632849	0.450154469	5.046271843	1.166102649	0.404669702	0.700184508	5.879720304	2.760330727	4.750455289	1.274496646	6.498380452	7.278337924	1.066921776	3.190810171	4.748108021	1.216675823	2.332130685	5.922298849	0.737790097	5.339458908	18.12354188	17.53647402	3.60047651	0.485704282	20.0464218
16013gf_27	GACLS	3.932278037	4.89707772	7.5871929	7.11703226	19.87427612	6.998076549	6.816981936	3.166545655	0.273441523	1.285170536	1.300573076	3.02668977	0.929458763	2.244698288	0.067033741	0.078835273	1.349201549	0.101624997	0.203987427	0.185196892	1.285778152	0.327697243	7.03774563	6.144779688	3.763100364	6.970787197	3.668400519	2.046138114	7.019469978	12.62156192	12.77450096	7.642338738	5.043241133	7.890621801	3.734157158	2.160157777	9.332233158	0.219962278	5.845326193	1.086222303	6.893957182	3.561792961	4.474416434	5.289278533	1.331825233	4.012110064	0.981942577	0.647620012	0.662884831	1.021339359	8.865638699	1.705593695	0.704926394	2.634580304	2.272035005	11.72191432	1.829709279	11.78290382	13.63040791	4.013466264	1.404014522	19.9152079	11.17979869	3.110013698	4.660753054	1.409427443	7.198803876	12.58681189	1.002083353	4.778266472	0.763648488	0.539530102	3.811089476	8.620719321	0.927789529	2.598232288	5.969660589	4.190045575	1.812378626	0.828790935	11.69255961
16018gf_22	GACLS	3.476186826	4.525706559	4.042158888	6.044688398	19.51519618	3.256555006	5.099440559	6.788659972	0.141558958	1.1402472	0.379600634	0.670391999	0.952090064	3.331542826	0.321310974	0.673135132	1.940143045	0.15350257	0.211476559	0.192120015	0.832549757	0.757275965	6.891596059	7.324385091	2.822276608	7.700324514	2.624171485	0.641130853	6.662749418	4.352458786	4.258673009	4.702894799	3.950985067	9.797059312	1.537790479	0.112965469	9.174610097	0.203749579	2.364599098	3.540654591	9.062023071	6.845068508	5.03369492	6.891994599	1.945651734	6.1284394	3.668431559	2.317096188	3.23156462	0.674416646	6.039958086	1.554267779	1.084385098	3.653670291	0.622047718	0.326422258	0.309819936	0.49613362	7.982320312	1.941792257	0.863108084	10.12583541	6.81347745	2.534034552	6.242424249	1.639022034	6.972853239	9.463944329	0.800059572	4.937484519	3.252379834	2.284837219	3.051970273	6.50669611	1.062755146	3.93397261	24.5712801	26.39747646	2.685013991	0.501920886	17.38429924
16020gf_22	GACLS	3.731755099	4.16400633	5.315387769	4.387973238	21.11158712	4.800627699	5.90181241	3.068008949	0.443211769	0.733560075	0.795935712	3.540154584	0.577433113	4.24747411	0.295292202	0.22717784	1.723964046	0.137338183	0.208197103	0.875372739	1.005046542	1.281678174	7.289715356	6.393297654	3.284139811	9.333730602	2.390717731	1.422691639	6.722990767	3.535784943	3.342029498	6.322639946	2.090759021	7.619565763	2.121253181	4.675608964	9.701684653	0.227687577	6.137246717	2.880251979	8.24683133	7.164002166	7.738995185	6.671391048	1.699628337	3.98636989	1.507836935	0.510761258	0.830392199	1.073280795	7.45567101	1.752665127	1.294226429	2.75474656	2.950614659	5.694024173	1.017461955	5.371531348	12.19219168	3.104251037	1.751499792	21.20990739	10.75432464	2.189576452	5.485118078	1.643153698	7.916767442	7.837937061	1.097470782	3.220081397	2.405550117	0.817130625	6.309989894	8.406541815	0.581553056	2.39309162	21.62859923	21.03728693	2.367116871	1.380885104	15.96818568
16007gf_10	GAC12	3.866678869	3.420192015	8.43833963	9.790157019	8.389358046	2.486683729	5.210808501	5.599138132	0.086605952	1.117684956	0.198144424	1.071564995	0.854288778	5.154415681	0.644687216	1.68472446	2.076138439	0.456854829	0.456053139	0.92068515	1.420697331	1.311193148	5.960086243	4.271980635	3.375048244	6.012233181	9.840662485	1.970608009	5.166708185	7.01697849	7.353604798	5.127805183	6.27464375	7.658806872	3.864393676	0.499870863	9.965883313	0.299894999	1.440910514	2.544496373	9.081738786	4.19546548	3.337114129	4.463362182	1.351755278	6.175194834	1.930770962	2.228800118	7.275663875	4.796968265	1.836056571	0.921993072	0.47825941	3.752063595	0.49821225	0.141636966	0.049696029	0.370310485	6.929065503	1.247257293	0.469292951	0.773257212	5.390524192	1.648779192	3.184487154	1.17698703	9.925391269	8.547969539	1.067792885	6.834936351	8.776909244	0.514445308	4.251942011	5.315953841	0.506089506	5.808736723	23.79732691	21.93006037	3.046691953	0.430206063	17.42633689
16007gf_54	GAC12	4.251260444	NA	14.11117406	2.014930357	12.85621316	3.753222646	9.3532253	5.091425466	0.004597043	1.378613565	0.227019874	1.201797074	0.870032452	3.463022289	0.213662988	0.374197156	1.861362127	0.181940662	0.245440202	0.384721447	0.782798229	0.380678402	6.64045919	5.687846726	2.880401053	8.893013404	16.26152384	0.835676547	6.031542623	11.97224953	11.07488028	8.619252286	2.096692375	7.890702602	1.404968716	0.579599622	8.972183053	0.569908074	0.85639812	2.414789978	6.725187654	6.451780249	3.017911911	4.975303819	1.430712407	8.12415296	2.022869603	3.335804713	7.109476415	7.90713902	3.682673287	1.134465197	0.800187126	3.43688405	1.517548789	0.691769937	0.385716471	1.334221463	8.520148556	3.040568367	0.385070369	0.530075202	9.844118882	2.391293439	3.536047137	1.096025703	7.717678086	9.706948278	0.941232178	4.913869795	6.449919301	0.461693961	3.437320755	6.070812506	0.638580515	5.868397101	15.96160909	16.3583518	3.726874789	1.304745765	11.0997533
16010gf_54	GAC12	3.003572614	4.491845768	11.08005441	3.76928831	15.35604964	3.485937366	7.983962883	3.902301123	0.001915101	1.376871272	0.105957651	2.893774973	0.974611587	6.506868857	0.407907124	0.845730577	2.987568235	0.720405743	0.60449214	0.59766982	1.554313436	0.746617363	6.508622271	6.158149404	3.594707223	11.39790787	15.81929724	0.608606967	5.721402399	12.9451238	12.513191	7.067513539	2.273514102	7.05041099	1.57748677	0.046091745	7.776758248	0.580679262	0.703939083	4.94700238	7.492130621	7.60352355	3.701354611	4.233330977	1.787464215	8.346515918	1.894113125	3.457599742	8.628606367	8.344718395	2.685486403	1.130222077	0.637417405	3.734768517	2.687878553	0.751934812	0.34540366	2.339162857	18.45424472	3.084485606	0.48604411	0.481000547	10.95979597	1.83299822	5.364319347	1.696888936	8.830539329	9.370615093	1.588377069	9.957919233	7.329631418	1.07703031	7.566267229	6.663616151	0.845380648	8.55252953	33.67606058	36.91607127	4.980662971	1.06116801	21.50706301
16013gf_44	GAC12	4.021970308	4.701671337	4.544747437	6.146917668	15.70125359	2.847701919	4.335051236	6.119771315	0.115359243	1.138645879	0.200760005	1.434538301	1.31570693	3.11542849	1.003091339	3.100948596	1.888758808	0.505628571	0.552722031	0.210407467	1.712050116	1.503016301	7.897522215	6.900915142	3.71502557	10.60344781	4.358419147	0.64135598	6.87836297	5.320436166	4.916033956	3.434057881	1.661169669	9.486642095	0.877086805	0.022649015	11.04810001	0.170268383	2.364984595	5.868560353	9.564515867	9.377393427	9.847129739	9.095783389	2.386393706	10.07762242	6.860210359	4.315337019	7.122498582	1.656126022	6.773235772	1.885364807	1.111073694	6.549600496	1.320055196	0.208163233	0.291707851	0.514406422	16.28040182	4.749852261	1.07092388	10.2193698	9.676339953	2.015122164	4.697448037	1.651465129	9.041158382	5.655048867	1.75254197	6.802276253	6.87281085	3.717737909	3.55223583	5.17669682	1.182268363	10.46999416	27.80296472	30.39797819	4.583251109	0.769125594	16.47070638
16018gf_39	GAC12	2.870987604	2.688822685	5.29880067	4.567851168	10.56821321	3.057160524	5.196643594	4.60675659	0.10467406	0.881566558	0.218947007	0.918110881	0.863377255	3.865925228	0.605748839	1.650050148	2.03996242	0.459408442	0.324541918	0.714429558	1.096003388	1.318448639	7.605837765	7.191377038	4.059906725	8.213298427	3.894982088	1.14232153	6.520014296	5.242365424	5.657238719	5.812969325	2.244803267	6.399171174	1.43453212	0.113478904	8.239859459	0.071740219	4.452521878	6.439070596	8.954826166	8.272731938	7.665209215	7.45105961	1.763544106	7.695728341	3.687631245	4.349796438	6.798319359	1.465342887	5.680720803	1.934753614	0.610567652	5.504185636	1.555124154	0.335579477	0.243393279	0.57733486	22.49534442	3.5298408	1.630157169	14.67056521	7.010940095	2.396187611	5.349728645	1.936655942	8.521987462	7.000593772	0.775394755	2.265452282	5.007553096	3.085197208	4.122822703	4.44242831	1.060655351	5.56079192	31.68714444	37.65561778	3.918058802	0.634000214	13.24390112
16007gf_26	GAC36	3.929965114	5.165187121	5.390890954	7.623306149	20.86786445	6.831127564	5.823666319	2.864483373	0.166731449	0.48914224	1.106838771	3.325638496	0.543320345	2.399948582	0.077006914	0.067577773	0.756863246	0.12412237	0.213055121	0.620209011	0.913748778	0.179015981	7.191981415	6.240276674	3.335966761	8.519150142	1.492486151	1.688900768	6.259187604	3.162357196	3.061327418	4.774018416	1.373353116	10.31224022	1.385143175	0.964523685	11.01431219	0.554929515	8.131745569	1.061717584	8.194824719	4.303869441	6.449006918	7.021350288	1.878819328	4.650710383	3.045593888	0.380170859	0.670800585	0.770581883	11.01338587	1.727579771	0.822499122	2.760823718	1.800249875	7.839734452	1.296206129	6.365015318	7.290599592	3.075905907	2.622980128	36.36665398	9.198055822	3.590968843	4.671309333	1.270472595	7.639488953	7.166038641	1.074890468	3.871581048	0.703359619	0.769647448	2.508223044	9.428101426	0.908638069	1.872946344	9.022784927	6.294002327	2.44786619	0.803995779	24.92721108
16010gf_26	GAC36	3.727635024	4.526783946	5.526060071	10.63962922	14.79616848	5.88860354	6.570411483	2.738851723	0.339669772	0.674924876	0.871524483	2.041488303	0.892646166	1.440981654	0.058839193	0.031304844	0.730914484	0.110540084	0.187652558	0.155142423	0.747377716	0.195693718	6.949043713	5.199407596	3.999028958	12.21089496	1.645289668	0.666987235	6.661747945	3.887128653	3.780063805	6.694768784	1.821606047	12.48300262	1.659651788	2.563223202	12.00000706	0.141854566	6.206021368	1.816522814	12.06437375	5.543328568	7.998766549	9.425121949	1.905518962	4.995823873	4.648884611	0.516920456	1.097450385	1.123115104	5.770151154	1.506029026	1.407923679	2.751538164	1.637394263	8.498649822	0.482541416	6.112900924	1.6379928	1.729791832	1.652554812	22.63139257	10.1331872	2.619574032	6.406979	1.528413079	8.092895274	9.550880578	0.828167989	3.344453442	0.807364776	0.440776685	4.117422377	9.644804363	1.102234443	3.020758239	12.53504966	10.80946589	4.170575448	0.946403928	11.81004959
16013gf_16	GAC36	NA	5.27137135	5.337629338	24.37105007	NA	5.303127904	11.45191058	3.155488375	0.50793175	1.426590774	0.901880641	4.376079047	1.355318578	3.292904115	0.055261771	0.111255667	0.925071114	0.281788145	0.638529704	0.617479233	1.559248593	0.360599058	6.302005813	3.634750807	2.199313712	6.513624996	3.02492593	2.670399637	3.480106614	12.32452258	11.5150393	7.736092228	3.793033258	11.85174373	3.0216251	2.27713551	17.19280709	0.442086486	8.058615706	0.678836063	10.38291541	2.536943845	3.923430558	5.564219618	1.004347837	3.176014955	1.180285566	0.440043753	0.441372165	1.000760821	7.917202007	1.552440408	0.312900724	2.676341459	1.372686557	11.2461756	1.762230512	10.44690688	14.44203402	3.050735644	2.205114914	35.73566486	12.02149036	0.966847899	4.394575443	1.299719394	NA	12.9731286	1.351906126	5.822818877	1.254145601	0.614034892	6.856581968	10.3149233	0.857834678	2.166782733	6.518071754	4.614061211	0.858568738	0.632644926	21.39956282
16018gf_11	GAC36	7.373795792	3.383691943	3.782859673	16.79932168	10.92746894	5.50657233	6.284861456	2.074191445	0.000821575	0.364544844	0.94998632	3.706433911	0.818533227	1.868057728	0.266352824	0.40002588	0.585939603	0.158245304	0.365796698	0.50595422	1.100837157	0.615112346	5.593389562	3.533804258	1.862953422	5.048827329	1.374585653	1.07763346	4.608519079	2.625231042	2.456947556	5.427545913	1.079002065	11.00403274	1.102623222	0.112634485	17.56445579	0.07736956	3.772641768	0.466233471	9.360994646	3.074792685	4.764765052	5.400556681	0.972519225	2.97323667	2.704166356	0.473041076	0.377502448	1.141774858	6.102308995	0.958809095	0.188806083	2.185132574	0.974937171	7.43394243	0.928786955	3.109935708	2.61653671	0.839963202	1.11451651	23.29596726	10.02683284	1.090964293	2.758731051	0.740212986	11.09783718	7.006911607	1.035941338	3.458889384	0.507636988	0.3179572	3.484082121	8.811677844	0.764227806	1.791741734	5.796102872	4.327093528	1.580667288	0.554282588	20.90673439
16020gf_11	GAC36	4.194761529	5.3224504	7.641018499	7.634471489	NA	4.271083159	8.540697105	2.57565974	0.725032564	1.186704234	1.136032837	2.638513764	0.905980184	2.880193294	0.079654934	0.096358416	0.981028858	0.179015509	0.334243289	0.152878101	0.933545336	0.499941199	7.763224798	6.280028892	4.04578504	9.064418346	4.782785369	2.179096751	6.594301618	14.29360533	13.06795901	6.28053296	4.035700214	12.61377582	2.492358448	4.077168469	10.79751677	NA	6.56796913	1.921864813	9.273855706	5.516264269	7.917217407	7.539129175	2.18739064	5.832737708	2.12100754	0.712804609	0.981699024	1.010287725	7.204674099	2.119729135	1.02455036	2.40881622	2.047454777	9.292278528	1.238552812	9.757605329	16.70021891	4.511968245	2.41375326	20.11300259	16.12582933	3.840174638	8.135061348	2.302668255	8.089662277	13.64593067	1.513471345	4.880604549	0.867447251	0.77370704	5.463393239	9.429934216	0.959966441	3.253861791	17.12719578	13.59689272	1.585087451	0.703429593	20.39470383
16007gf_43	GAC60	3.187664302	1.766222654	3.646306377	9.944878584	4.178661026	7.70741349	4.090152441	3.169906154	0.085268329	0.560598682	1.190603658	2.160422642	0.742033049	0.502843577	0.251600068	0.426658918	0.506672794	0.125208279	0.03757512	0.524449515	0.654129544	0.642153385	7.442413599	6.879998504	3.341740612	9.37528647	0.883529279	0.962020038	7.577674516	3.51994556	3.609937426	5.026636119	1.324356577	10.43720882	1.017996403	1.743237558	11.56941602	0.138932351	2.411250617	0.763843504	9.442002871	2.991724441	4.572403092	6.731895392	1.612733791	4.975801244	5.721831141	0.578561697	0.646207071	1.130896596	9.812050844	1.257441425	1.047699447	2.590544159	0.909009061	2.337243744	0.202437384	0.496994927	0.905019796	1.219207424	1.031520437	24.58638148	5.62480781	1.518031089	3.851983098	1.148759832	6.48295927	7.706173189	1.085312773	2.630872394	2.455467183	0.760315516	2.411964218	6.815911862	1.171226464	3.170268709	5.196201976	3.799128291	2.918920845	0.542183959	7.413941103
16010gf_43	GAC60	3.134724638	3.371942516	4.063160756	11.35952755	0.107929021	7.743702934	3.938365035	3.700490356	0.240406588	0.357636682	1.790207249	2.832653554	0.667064336	0.106800741	0.260492602	0.760202614	0.294727714	0.049502543	0.018932591	0.111707013	0.574928074	1.044321118	8.200244834	8.300754604	3.275424377	9.762001854	1.310895962	0.366089583	6.974241663	2.841479904	2.934844471	5.032491636	1.118840287	11.73346703	1.217922317	0.045956698	11.42617351	0.041297635	3.765748028	0.289167202	9.405387805	1.91694803	4.471721716	5.998198874	1.807512526	4.992838602	2.773696341	0.571052409	0.769622098	0.571512644	16.02765802	1.743267419	0.860261955	2.926845457	1.667226665	5.865712845	0.647055261	2.780990334	0.162918672	2.04626878	1.070415932	25.76463762	5.208233786	3.034639192	4.141650999	1.2683817	6.331310609	6.844926812	1.064510382	4.42134927	0.790287847	0.615795305	0.631448034	5.437714985	1.177303497	2.344498844	0.186797786	0.060794471	1.438747137	0.260149981	1.796091601
16013gf_33	GAC60	3.905535786	3.897784264	4.894505792	9.386851174	19.25562414	10.12440993	7.220204332	3.513312973	0.156815437	0.609094947	1.880219052	3.22695654	0.660171559	0.613247507	0.10956858	0.169779245	0.591537052	0.12177939	0.154092519	0.305505209	1.291190843	0.464060921	7.183715327	6.684610292	3.219190685	10.1678459	2.038361406	2.051491888	7.223074978	4.765248315	4.765784344	7.252863973	1.639911682	8.984710832	1.60117759	1.305226408	10.52365617	0.169577936	5.954186507	0.992212025	9.632276339	3.330372648	5.054830705	7.226156737	1.717611072	5.065491523	4.217856223	0.633774527	0.711392102	0.770000652	11.26975184	1.630993322	0.741989887	3.439376376	1.653185513	8.009849173	1.054493377	4.987375067	4.198301285	2.162314779	1.314054688	26.12489252	8.79614998	2.056850306	4.734545216	1.243388901	6.628196574	9.728640315	1.075647363	3.082450457	1.048688555	0.550904758	4.624006743	7.678673605	1.258676	2.322554348	3.942943234	3.364812881	1.557398628	0.359935652	24.35804223
16018gf_28	GAC60	3.252754984	3.25759438	4.115856752	8.194508875	5.876520343	7.077026534	8.056015697	3.082020442	0.167315363	0.495788194	1.719485124	3.949446886	0.693549706	0.637653669	0.372955794	0.444922355	0.560574419	0.178834098	0.21662067	0.674131533	1.087905459	1.04303869	7.110908342	6.623233966	4.170828898	9.626124561	1.471281573	1.794549402	7.81258693	3.102925296	3.161007577	6.507059156	2.000316145	9.019948991	1.6839445	0.113146415	11.25766365	0.073901173	4.816685322	0.828235337	8.878454319	3.720556882	5.390040678	6.587942784	1.861209472	4.589494666	3.136754779	0.54241784	0.720988843	1.527210649	8.479197803	1.518365251	0.809082663	3.175427934	1.715743389	6.495128283	0.54112287	3.053432758	2.454434571	1.455587264	1.236607157	27.73316985	7.170357921	2.200805821	4.19337367	1.557167489	6.565097535	7.982678362	1.124942498	5.048917878	2.285015804	0.581964208	3.926887127	8.250931141	1.069809806	2.555878261	5.985422412	5.122710666	2.766814128	0.576036745	23.83346273
